date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real,std
2017-05-08,2017-08-07,297.55490465164183,312.8999998092651,300.7,-12.199999809265137,-3.1450953483581543,12.199999809265137,6.39347643
2017-05-09,2017-08-08,296.14472074508666,312.84999961853026,300.7,-12.149999618530273,-4.55527925491333,12.149999618530273,6.319893137999999
2017-05-10,2017-08-09,297.9959587574005,308.6499998092651,296.45,12.199999809265137,1.5459587574005127,12.199999809265137,6.108970095
2017-05-11,2017-08-10,301.1994359254837,307.25000009536745,300.1,7.150000095367432,1.0994359254837036,7.150000095367432,6.000102864
2017-05-12,2017-08-11,300.567356967926,301.49999990463255,298.65,2.8499999046325684,1.9173569679260254,2.8499999046325684,5.928599299999999
2017-05-15,2017-08-14,301.1774575948715,304.5999998092651,299.65,4.949999809265137,1.527457594871521,4.949999809265137,5.828780962000001
2017-05-16,2017-08-15,300.4903839826584,304.59999990463257,299.25,5.349999904632568,1.2403839826583862,5.349999904632568,5.7148547579999995
2017-05-17,2017-08-16,292.07941198349,306.25,299.5,-6.75,-7.42058801651001,6.75,5.5839999360000006
2017-05-18,2017-08-17,289.5572523117065,307.9,298.65,-9.25,-9.092747688293457,9.25,5.406939763
2017-05-19,2017-08-18,289.72710609436035,307.75,298.25,-9.5,-8.522893905639648,9.5,5.206907395
2017-05-22,2017-08-21,291.5503583908081,307.04999980926516,300.6,-6.449999809265137,-9.049641609191895,6.449999809265137,5.080547366
2017-05-23,2017-08-22,294.75813035964967,308.70000009536744,301.05,-7.650000095367432,-6.291869640350342,7.650000095367432,4.949270537
2017-05-24,2017-08-23,303.2762147426605,308.5999998092651,301.9,6.699999809265137,1.3762147426605225,6.699999809265137,4.83709723
2017-05-25,2017-08-24,308.1868796348572,310.09999990463257,305.5,4.599999904632568,2.6868796348571777,4.599999904632568,4.795610974
2017-05-26,2017-08-25,313.49471578598025,310.25000009536745,307.35,2.9000000953674316,6.144715785980225,2.9000000953674316,4.77821554
2017-05-29,2017-08-28,312.32323389053346,308.19999997615815,306.8,1.399999976158142,5.523233890533447,1.399999976158142,4.763677424
2017-05-30,2017-08-29,311.08239183425906,307.1499999523163,304.35,2.799999952316284,6.732391834259033,2.799999952316284,4.717968668999999
2017-05-31,2017-08-30,308.9448836326599,309.0000000476837,305.05,3.950000047683716,3.894883632659912,3.950000047683716,4.668919198999999
2017-06-01,2017-08-31,304.9906559228897,306.65,304.15,2.5,0.8406559228897095,2.5,4.62348039
2017-06-02,2017-09-01,309.85626697540283,306.2999999523163,307.75,-1.4500000476837158,2.106266975402832,-1.4500000476837158,4.642003955
2017-06-05,2017-09-04,311.2019496917725,303.50000009536745,307.6,-4.099999904632568,3.601949691772461,-4.099999904632568,4.713492678
2017-06-06,2017-09-05,314.27700529098513,302.6999999046326,307.6,-4.900000095367432,6.677005290985107,-4.900000095367432,4.8028090489999995
