date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real,std
2017-03-31,2017-06-30,304.49053916931155,311.5500007629395,281.6,29.950000762939453,22.890539169311523,29.950000762939453,11.90461505
2017-04-03,2017-07-03,302.2976497650146,311.9499992370605,281.9,30.049999237060547,20.39764976501465,30.049999237060547,11.91659305
2017-04-04,2017-07-04,302.94163093566897,309.64999923706057,281.35,28.299999237060547,21.591630935668945,28.299999237060547,11.85819215
2017-04-05,2017-07-05,299.4349075317383,311.1,280.85,30.25,18.58490753173828,30.25,11.79643377
2017-04-06,2017-07-06,300.8892082214355,311.10000076293943,279.9,31.200000762939453,20.989208221435547,31.200000762939453,11.69295086
2017-04-07,2017-07-07,299.3450164794922,310.25,279.25,31.0,20.095016479492188,31.0,11.53775799
2017-04-10,2017-07-10,299.03337516784666,310.8000015258789,277.65,33.150001525878906,21.38337516784668,33.150001525878906,11.32296408
2017-04-11,2017-07-11,297.9971298217773,312.6999992370605,275.9,36.79999923706055,22.097129821777344,36.79999923706055,11.05558579
2017-04-12,2017-07-12,295.9142448425293,312.6000015258789,276.95,35.650001525878906,18.964244842529297,35.650001525878906,10.78599686
2017-04-13,2017-07-13,292.0720094680786,316.5500015258789,279.15,37.400001525878906,12.922009468078613,37.400001525878906,10.63473525
2017-04-14,2017-07-14,287.5696126937866,316.7,277.7,39.0,9.869612693786621,39.0,10.4024231
2017-04-17,2017-07-17,288.1851505279541,317.49999847412107,278.65,38.849998474121094,9.535150527954102,38.849998474121094,10.18220426
2017-04-18,2017-07-18,290.267875289917,318.0500007629395,278.35,39.70000076293945,11.917875289916992,39.70000076293945,9.922219262999999
2017-04-19,2017-07-19,290.3119579315186,318.6999984741211,276.85,41.849998474121094,13.461957931518555,41.849998474121094,9.568923622
2017-04-20,2017-07-20,286.2779941558838,319.5999984741211,278.25,41.349998474121094,8.027994155883789,41.349998474121094,9.242264372000001
2017-04-21,2017-07-21,289.2096921920776,321.1000015258789,280.7,40.400001525878906,8.509692192077637,40.400001525878906,9.006403104
2017-04-24,2017-07-24,290.7565227508545,321.25000152587893,281.85,39.400001525878906,8.906522750854492,39.400001525878906,8.772810035
2017-04-25,2017-07-25,295.85734577178954,319.65000076293944,285.2,34.45000076293945,10.65734577178955,34.45000076293945,8.582615549
2017-04-26,2017-07-26,292.95021743774413,318.95,286.45,32.5,6.500217437744141,32.5,8.38471688
2017-04-27,2017-07-27,295.5748001098633,319.85,287.35,32.5,8.224800109863281,32.5,8.206821227999999
2017-04-28,2017-07-28,294.3512933731079,312.55,287.8,24.75,6.55129337310791,24.75,7.881278632999999
2017-05-01,2017-07-31,294.9643705368042,313.55,287.8,25.75,7.164370536804199,25.75,7.533613617
2017-05-02,2017-08-01,293.70239334106446,316.55,290.05,26.5,3.652393341064453,26.5,7.285671363
2017-05-03,2017-08-02,291.7877940416336,317.15000038146974,290.05,27.100000381469727,1.737794041633606,27.100000381469727,7.016293707999999
2017-05-04,2017-08-03,290.4539849758148,311.6499996185303,292.75,-18.899999618530273,-2.2960150241851807,18.899999618530273,6.745785542999999
2017-05-05,2017-08-04,291.7626174688339,312.8500003814697,292.75,-20.100000381469727,-0.9873825311660767,20.100000381469727,6.460258501
2017-05-08,2017-08-07,295.41288633346556,312.8999998092651,300.7,-12.199999809265137,-5.287113666534424,12.199999809265137,6.39347643
2017-05-09,2017-08-08,299.676194858551,312.84999961853026,300.7,-12.149999618530273,-1.0238051414489746,12.149999618530273,6.319893137999999
2017-05-10,2017-08-09,299.0807175159454,308.6499998092651,296.45,12.199999809265137,2.6307175159454346,12.199999809265137,6.108970095
2017-05-11,2017-08-10,302.6213785171509,307.25000009536745,300.1,7.150000095367432,2.521378517150879,7.150000095367432,6.000102864
