date,index1,index2,loss_profits,pred_date,prediction,real,0.586614173,4.559060409,-4.567475718,24.95000033,-23.54999949
2018-02-26,317.1,303.8500002,13.24999979,2018-03-05,-0.528305233,-1.515442491,,,,,
2018-02-27,315.75,310.2999998,5.45000017,2018-03-06,-0.368439883,-0.696376562,,,,,
2018-02-28,312.45,310.45,-2.000000012,2018-03-07,0.067289911,-0.302577972,,,,,
2018-03-01,312.45,313.6,-1.149999974,2018-03-08,-0.232567683,0.228849873,,,,,
2018-03-02,308.15,317.0999998,8.949999789,2018-03-09,0.495629162,2.161231518,,,,,
2018-03-05,303.85,320.1000009,16.25000086,2018-03-12,0.035743676,4.072429657,,,,,
2018-03-06,310.3,321.4999997,-11.19999973,2018-03-13,-0.655805945,2.939946413,,,,,
2018-03-07,310.45,321.5499998,11.09999984,2018-03-14,0.01420452,2.934175491,,,,,
2018-03-08,313.6,322.8499998,-9.249999803,2018-03-15,-0.256707132,2.435265303,,,,,
2018-03-09,317.1,322.0000001,-4.9000001,2018-03-16,-0.20272316,1.430244327,,,,,
2018-03-12,320.1,319.85,0.249999996,2018-03-19,-0.279989779,-0.069118135,,,,,
2018-03-13,321.5,321.3,0.199999993,2018-03-20,-0.797051728,-0.04980436,,,,,
2018-03-14,321.55,321.6,-0.049999997,2018-03-21,-0.756061733,0.011439184,,,,,
2018-03-15,322.85,322.1,0.750000025,2018-03-22,-1.655750036,-0.156905144,,,,,
2018-03-16,322,311.5,10.49999996,2018-03-23,-1.167754412,-2.077476501,,,,,
2018-03-19,319.85,314.5000003,5.349999717,2018-03-26,-0.635944188,-1.036132574,,,,,
2018-03-20,321.3,315.1499998,6.150000245,2018-03-27,-0.306611121,-1.165203571,,,,,
2018-03-21,321.6,310.6500001,10.94999987,2018-03-28,-0.783424318,-2.018509865,,,,,
2018-03-22,322.1,314.4500002,7.649999785,2018-03-29,-0.86239326,-1.392903805,,,,,
2018-03-23,311.5,314.5500001,-3.050000059,2018-03-30,-0.512593031,0.544130623,,,,,
2018-03-26,314.5,313.45,1.049999989,2018-04-02,-0.015048037,-0.186988011,,,,,
2018-03-27,315.15,312.8,2.349999983,2018-04-03,-0.257784516,-0.418211222,,,,,
2018-03-28,310.65,307.5499999,3.100000108,2018-04-04,-0.344174415,-0.544346035,,,,,
2018-03-29,314.45,312.9499999,1.500000051,2018-04-05,-0.507332742,-0.265668601,,,,,
2018-03-30,314.55,311.2000002,3.349999848,2018-04-06,-0.616998911,-0.626935363,,,,,
2018-04-02,313.45,312.95,0.499999996,2018-04-09,-0.318850607,-0.1106195,,,,,
2018-04-03,312.8,313.45,0.650000023,2018-04-10,0.18964532,0.149124905,,,,,
2018-04-04,307.55,312.4499998,4.899999751,2018-04-11,1.308371186,1.058366895,,,,,
2018-04-05,312.95,311.7500001,-1.199999928,2018-04-12,1.956999779,-0.257708758,,,,,
2018-04-06,311.2,314.45,3.249999984,2018-04-13,1.289742947,0.673540771,,,,,
2018-04-09,312.95,314.3,1.34999997,2018-04-16,2.116253138,0.280339748,,,,,
2018-04-10,313.45,314.4,0.949999998,2018-04-17,2.174100161,0.202734292,,,,,
2018-04-11,312.45,317.6000001,5.150000134,2018-04-18,1.178814292,1.134411812,,,,,
2018-04-12,311.75,319.0000002,7.250000217,2018-04-19,1.348446131,1.70767343,,,,,
2018-04-13,314.45,316.9,2.45000003,2018-04-20,1.347083807,0.629227817,,,,,
2018-04-16,314.3,317.1,2.799999959,2018-04-23,0.924948752,0.761056066,,,,,
2018-04-17,314.4,315.35,0.949999977,2018-04-24,0.890935779,0.290061295,,,,,
2018-04-18,317.6,312.9500001,-4.649999898,2018-04-25,0.262314081,-1.61924243,,,,,
2018-04-19,319,317.4499999,-1.550000066,2018-04-26,0.279288679,-0.635074437,,,,,
2018-04-20,316.9,320.1499999,3.249999887,2018-04-27,0.499646217,1.294466019,,,,,
2018-04-23,317.1,321.6500001,4.550000131,2018-04-30,0.893305361,1.738001704,,,,,
2018-04-24,315.35,321.6500003,6.30000027,2018-05-01,0.905680299,2.401342869,,,,,
2018-04-25,312.95,319.75,6.800000041,2018-05-02,0.930345178,2.694458485,,,,,
2018-04-26,317.45,318,0.550000019,2018-05-03,0.760151088,0.208365127,,,,,
2018-04-27,320.15,316.4500001,3.699999851,2018-05-04,-0.450365573,-1.248472452,,,,,
2018-04-30,321.65,316.4499999,5.200000144,2018-05-07,-1.54616344,-1.545783997,,,,,
2018-05-01,321.65,314.0500004,7.599999604,2018-05-08,-1.897476196,-2.079987049,,,,,
2018-05-02,319.75,314.0500001,5.69999989,2018-05-09,-2.115651846,-1.727408886,,,,,
2018-05-03,318,315.8500001,2.149999929,2018-05-10,-1.284976244,-0.660060048,,,,,
2018-05-04,316.45,317.65,-1.200000003,2018-05-11,-0.961680651,0.394210756,,,,,
2018-05-07,316.45,316.85,-0.399999985,2018-05-14,-1.009524345,0.136301145,,,,,
2018-05-08,314.05,313.75,0.299999991,2018-05-15,-0.272658676,-0.103302471,,,,,
2018-05-09,314.05,314.9,-0.850000026,2018-05-16,-0.885527134,0.303106457,,,,,
2018-05-10,315.85,313.4,2.449999973,2018-05-17,-1.137385845,-0.955100358,,,,,
2018-05-11,317.65,314.7499999,-2.900000103,2018-05-18,0.043366015,-1.157738566,,,,,
2018-05-14,316.85,315.1,-1.750000017,2018-05-21,0.680624783,-0.722624719,,,,,
2018-05-15,313.75,315.1,1.350000011,2018-05-22,1.164898157,0.5477193,,,,,
2018-05-16,314.9,317.15,2.250000014,2018-05-23,0.812661767,0.895944893,,,,,
2018-05-17,313.4,316.5500001,3.150000132,2018-05-24,0.574444532,1.217470765,,,,,
2018-05-18,314.75,317.3,2.550000036,2018-05-25,0.336151838,0.971888483,,,,,
2018-05-21,315.1,318.1000002,-3.000000157,2018-05-28,-0.227361128,1.135439754,,,,,
2018-05-22,315.1,314.9,-0.199999994,2018-05-29,0.126734391,-0.07551419,,,,,
2018-05-23,317.15,307.55,-9.60000004,2018-05-30,0.5522753,-3.816190958,,,,,
2018-05-24,316.55,309.1500003,-7.399999727,2018-05-31,1.377745509,-2.948607683,,,,,
2018-05-25,317.3,311.4000002,-5.899999783,2018-06-01,0.582774639,-2.480335474,,,,,
2018-05-28,318.1,313.15,-4.949999971,2018-06-04,0.538973451,-2.367530107,,,,,
2018-05-29,314.9,313.7500001,1.14999995,2018-06-05,-0.04673063,-0.677832901,,,,,
2018-05-30,307.55,313.7500002,6.200000235,2018-06-06,1.17131567,2.641042948,,,,,
2018-05-31,309.15,316.8499997,7.69999974,2018-06-07,0.822437704,2.910245657,,,,,
2018-06-01,311.4,313.3,1.900000046,2018-06-08,1.295292616,0.694733262,,,,,
2018-06-04,313.15,316.1500001,3.00000011,2018-06-11,1.500191569,1.1016258,,,,,
2018-06-05,313.75,315.6500001,1.900000065,2018-06-12,0.777595997,0.696766078,,,,,
2018-06-06,313.75,315.6500001,1.900000072,2018-06-13,0.605178297,0.695861638,,,,,
2018-06-07,316.85,310.4000002,-6.449999767,2018-06-14,0.063568078,-2.332487822,,,,,
2018-06-08,313.3,309.2000002,-4.099999849,2018-06-15,1.137812376,-1.530558705,,,,,
2018-06-11,316.15,305.8500001,-10.29999985,2018-06-18,0.609866679,-3.888834953,,,,,
2018-06-12,315.65,301.3500002,-14.2999998,2018-06-19,1.156154156,-5.372324944,,,,,
2018-06-13,315.65,304.2000001,-11.44999994,2018-06-20,1.344818592,-4.281182766,,,,,
2018-06-14,310.4,300.7499997,-9.650000332,2018-06-21,1.724761367,-3.42686677,,,,,
2018-06-15,309.2,303.6499998,-5.55000018,2018-06-22,1.532271385,-1.829956889,,,,,
2018-06-18,305.85,303.2500001,-2.599999912,2018-06-25,1.369721174,-0.737975359,,,,,
2018-06-19,301.35,302.4,1.049999977,2018-06-26,1.831198692,0.23707968,,,,,
2018-06-20,304.2,301.5500001,-2.649999886,2018-06-27,1.593643427,-0.563080311,,,,,
2018-06-21,300.75,299.1000001,-1.649999948,2018-06-28,0.841981173,-0.315143049,,,,,
2018-06-22,303.65,299.9999999,-3.650000059,2018-06-29,0.596089482,-0.686359107,,,,,
2018-06-25,303.25,292.8999999,-10.35000015,2018-07-02,0.736694276,-1.963073969,,,,,
2018-06-26,302.4,293.7499997,-8.650000262,2018-07-03,1.152833104,-1.60195744,,,,,
2018-06-27,301.55,292.5500001,-8.999999876,2018-07-04,0.347782105,-1.5883708,,,,,
2018-06-28,299.1,292,-7.10000001,2018-07-05,1.001599312,-1.166112542,,,,,
