date,index1,index2,loss_profits,pred_date,prediction,real,0.531496063
2018-01-01,325.65,331.2499999,-5.59999995,2018-01-08,-1.240099788,1.719637632,
2018-01-02,326.5,330.4500001,-3.95000013,2018-01-09,-1.466221213,1.209800959,
2018-01-03,327.7,327.85,-0.149999999,2018-01-10,-2.261823177,0.045773573,
2018-01-04,325,326.5,-1.500000007,2018-01-11,-0.225155577,0.461538464,
2018-01-05,328.95,326.85,2.099999998,2018-01-12,-2.485153675,-0.638394892,
2018-01-08,331.25,327.3000001,3.949999861,2018-01-15,-1.970783234,-1.192452788,
2018-01-09,330.45,330.5,-0.05,2018-01-16,-1.38513577,0.015130882,
2018-01-10,327.85,329.2,-1.350000015,2018-01-17,-0.364043474,0.411773682,
2018-01-11,326.5,329.4,2.900000002,2018-01-18,0.008999757,0.88820827,
2018-01-12,326.85,329.6000001,-2.750000073,2018-01-19,-0.290894568,0.841364563,
2018-01-15,327.3,326.25,-1.049999978,2018-01-22,0.035606459,-0.320806593,
2018-01-16,330.5,331.25,0.749999981,2018-01-23,0.077588856,0.22692889,
2018-01-17,329.2,331.6,2.399999964,2018-01-24,0.167223111,0.729040086,
2018-01-18,329.4,334.3,4.899999976,2018-01-25,0.303315163,1.48755312,
2018-01-19,329.6,335.9500001,-6.350000057,2018-01-26,-0.185149908,1.926577687,
2018-01-22,326.25,338.5000003,12.25000026,2018-01-29,1.119226456,3.754789352,
2018-01-23,331.25,333.9,-2.650000039,2018-01-30,-0.860080838,0.800000012,
2018-01-24,331.6,334.45,-2.849999983,2018-01-31,-0.956188142,0.859469235,
2018-01-25,334.3,333.65,0.649999992,2018-02-01,-1.493830442,-0.194436133,
2018-01-26,335.95,327.4000002,8.549999843,2018-02-02,-0.941441715,-2.545021534,
2018-01-29,338.5,322.9999995,15.50000053,2018-02-05,-0.879476309,-4.579025269,
2018-01-30,333.9,317.6500006,-16.24999944,2018-02-06,1.254627228,-4.866726398,
2018-01-31,334.45,309.4999996,-24.95000043,2018-02-07,0.466541201,-7.460009098,
2018-02-01,333.65,312.5000005,21.14999948,2018-02-08,-0.987452984,-6.338977814,
2018-02-02,327.4,303.8499999,-23.55000012,2018-02-09,2.452816725,-7.193036079,
2018-02-05,323,308.0999995,-14.90000051,2018-02-12,2.953864574,-4.613003254,
2018-02-06,317.65,311.4000001,-6.249999948,2018-02-13,3.797892094,-1.967574358,
2018-02-07,309.5,314.3,4.800000026,2018-02-14,2.743734121,1.550888538,
2018-02-08,312.5,314.2999999,1.799999923,2018-02-15,0.983684063,0.575999975,
2018-02-09,303.85,314.3000003,-10.45000028,2018-02-16,-0.216571704,3.439197063,
2018-02-12,308.1,316.2500001,8.150000077,2018-02-19,0.708585441,2.645245075,
2018-02-13,311.4,312,0.600000002,2018-02-20,0.04953067,0.192678228,
2018-02-14,314.3,314.05,-0.250000002,2018-02-21,0.150101662,-0.07954184,
2018-02-15,314.3,311.85,-2.449999997,2018-02-22,0.567649484,-0.779510021,
2018-02-16,314.3,316.9500001,2.650000092,2018-02-23,1.063307405,0.843143523,
2018-02-19,316.25,317.1,-0.850000046,2018-02-26,-0.277914137,0.268774718,
2018-02-20,312,315.7500002,-3.750000172,2018-02-27,-0.516991854,1.201923132,
2018-02-21,314.05,312.45,1.600000038,2018-02-28,-0.051046133,-0.509473026,
2018-02-22,311.85,312.45,0.599999984,2018-03-01,0.34421885,0.192400187,
2018-02-23,316.95,308.1499997,8.800000335,2018-03-02,-0.716605186,-2.77646327,
2018-02-26,317.1,303.8500001,13.24999986,2018-03-05,-0.834208131,-4.178492546,
2018-02-27,315.75,310.3000001,5.449999925,2018-03-06,-1.203160286,-1.726049066,
2018-02-28,312.45,310.4500001,-1.999999907,2018-03-07,0.091708124,-0.640102386,
2018-03-01,312.45,313.6,-1.150000002,2018-03-08,-0.771274447,0.36805889,
2018-03-02,308.15,317.1,-8.950000041,2018-03-09,-0.237927809,2.904429674,
2018-03-05,303.85,320.0999996,16.24999957,2018-03-12,0.786415935,5.348033428,
2018-03-06,310.3,321.5000001,-11.20000012,2018-03-13,-0.081466734,3.609410286,
2018-03-07,310.45,321.5499999,11.09999989,2018-03-14,0.814344049,3.57545495,
2018-03-08,313.6,322.8500001,9.250000122,2018-03-15,0.958788574,2.949617386,
2018-03-09,317.1,322,-4.900000031,2018-03-16,-0.379574209,1.545253873,
2018-03-12,320.1,319.85,0.249999995,2018-03-19,-0.205537766,-0.078100592,
2018-03-13,321.5,321.3,0.200000003,2018-03-20,-0.809621572,-0.062208399,
2018-03-14,321.55,321.6,-0.05,2018-03-21,-0.560013115,0.015549681,
2018-03-15,322.85,322.1,0.749999981,2018-03-22,-0.959821701,-0.232306018,
2018-03-16,322,311.5000002,10.4999998,2018-03-23,-0.420003444,-3.260869503,
2018-03-19,319.85,314.5000001,5.349999938,2018-03-26,-0.79079175,-1.672659039,
