date,index1,index2,loss_profits,pred_date,prediction,real
2017-07-10,310.8,312.9000000450611,2.1000000450611083,2017-08-07,1.0461527109146118,0.6756756901741028
2017-07-11,312.7,312.85000000203775,0.15000000203775699,2017-08-08,0.3512401282787323,0.04796930029988289
2017-07-12,312.6,308.64999984097483,-3.950000159025194,2017-08-09,0.9102729558944702,-1.263595700263977
2017-07-13,316.55,307.2500003590584,9.299999640941621,2017-08-10,-0.2716394066810608,-2.937924385070801
2017-07-14,316.7,301.5000001478195,15.199999852180497,2017-08-11,-0.11739031225442886,-4.799494743347168
2017-07-17,317.5,304.6000000953674,-12.89999990463258,2017-08-14,0.004818972200155258,-4.062992095947266
2017-07-18,318.05,304.6000003731251,13.449999626874899,2017-08-15,-0.9455618262290955,-4.2288947105407715
2017-07-19,318.7,306.25000013446805,-12.449999865531936,2017-08-16,0.32092389464378357,-3.9064950942993164
2017-07-20,319.6,307.90000020694737,11.699999793052655,2017-08-17,-1.0790820121765137,-3.6608259677886963
2017-07-21,321.1,307.7500002269745,13.349999773025502,2017-08-18,-0.7138752937316895,-4.157583236694336
2017-07-24,321.25,307.0500006854534,14.199999314546574,2017-08-21,-0.38715463876724243,-4.420233249664307
2017-07-25,319.65,308.700000082612,-10.94999991738797,2017-08-22,0.2887919843196869,-3.425621747970581
2017-07-26,318.95,308.59999986314773,-10.350000136852259,2017-08-23,1.6981290578842163,-3.245022773742676
2017-07-27,319.85,310.1000001596213,-9.749999840378734,2017-08-24,1.3151899576187134,-3.0483038425445557
2017-07-28,312.55,310.2499999268055,-2.3000000731944965,2017-08-25,1.3013578653335571,-0.7358822822570801
2017-07-31,313.55,308.19999982386827,-5.3500001761317435,2017-08-28,0.06718362122774124,-1.70626699924469
2017-08-01,316.55,307.14999999773505,-9.40000000226496,2017-08-29,0.8072513341903687,-2.969515085220337
2017-08-02,317.15,308.99999984395504,-8.150000156044939,2017-08-30,1.326968789100647,-2.5697619915008545
2017-08-03,311.65,306.6499998486042,-5.0000001513957955,2017-08-31,3.9135708808898926,-1.6043639183044434
2017-08-04,312.85,306.2999999902249,-6.550000009775147,2017-09-01,1.9406180381774902,-2.0936551094055176
2017-08-07,312.9,303.49999999952314,-9.400000000476837,2017-09-04,1.255304217338562,-3.004154682159424
2017-08-08,312.85,302.6999996944666,-10.15000030553341,2017-09-05,2.143623113632202,-3.244366407394409
2017-08-09,308.65,302.2999997733831,-6.350000226616885,2017-09-06,4.153960704803467,-2.0573465824127197
2017-08-10,307.25,306.1999999667704,-1.050000033229594,2017-09-07,6.724558353424072,-0.34174126386642456
2017-08-11,301.5,306.249999909997,4.749999909996973,2017-09-08,7.404334545135498,1.5754560232162476
2017-08-14,304.6,309.2500000076294,4.650000007629387,2017-09-11,5.453855037689209,1.5265922546386719
2017-08-15,304.6,309.19999991774563,4.599999917745606,2017-09-12,6.267536163330078,1.5101772546768188
2017-08-16,306.25,308.5500000715256,2.3000000715255737,2017-09-13,6.708716869354248,0.7510204315185547
2017-08-17,307.9,310.2499999311566,2.349999931156617,2017-09-14,10.115023612976074,0.7632347941398621
2017-08-18,307.75,311.1999998250604,3.449999825060388,2017-09-15,8.318358421325684,1.1210397481918335
2017-08-21,307.05,316.69999989545346,9.649999895453448,2017-09-18,7.897264003753662,3.142810583114624
2017-08-22,308.7,316.0499999299049,7.349999929904925,2017-09-19,6.973264217376709,2.3809523582458496
2017-08-23,308.6,315.79999982309346,7.199999823093435,2017-09-20,8.894719123840332,2.3331172466278076
2017-08-24,310.1,316.0499999073744,5.949999907374377,2017-09-21,8.194745063781738,1.9187358617782593
2017-08-25,310.25,313.749999897778,3.499999897778025,2017-09-22,5.97003173828125,1.1281224489212036
2017-08-28,308.2,313.79999997544286,5.59999997544287,2017-09-25,6.552074909210205,1.8170019388198853
2017-08-29,307.15,311.79999999886746,4.649999998867486,2017-09-26,7.1447625160217285,1.5139182806015015
2017-08-30,309.0,311.39999993026254,2.3999999302625383,2017-09-27,6.353335857391357,0.7766990065574646
2017-08-31,306.65,311.59999985212085,4.949999852120868,2017-09-28,5.878937244415283,1.6142181158065796
2017-09-01,306.3,314.30000022482875,8.000000224828739,2017-09-29,4.597390651702881,2.611818552017212
2017-09-04,303.5,314.2999998986721,10.799999898672127,2017-10-02,6.088712215423584,3.5584843158721924
2017-09-05,302.7,314.30000026988984,11.600000269889847,2017-10-03,7.135303974151611,3.83217716217041
2017-09-06,302.3,314.2999997823238,11.999999782323812,2017-10-04,7.00839900970459,3.969566583633423
2017-09-07,306.2,314.30000031375886,8.10000031375887,2017-10-05,4.29951810836792,2.6453299522399902
2017-09-08,306.25,314.3000002503395,8.050000250339508,2017-10-06,5.540708065032959,2.6285715103149414
