date,index1,index2,loss_profits,pred_date,prediction,real,0.568627451,4.111034491,-5.174299069
2017-08-31,306.65,306.2,-0.45000002,2017-09-07,0.38833186,-0.146747112,,,
2017-09-01,306.3,306.25,-0.049999997,2017-09-08,0.581442237,-0.016323864,,,
2017-09-04,303.5,309.25,5.75000003,2017-09-11,0.088518694,1.894563437,,,
2017-09-05,302.7,309.1999998,6.499999803,2017-09-12,0.460605204,2.147340536,,,
2017-09-06,302.3,308.5500002,6.250000232,2017-09-13,2.323551178,2.06748271,,,
2017-09-07,306.2,310.2500002,-4.050000157,2017-09-14,-1.237668395,1.322664976,,,
2017-09-08,306.25,311.2000001,4.950000122,2017-09-15,2.157286644,1.616326571,,,
2017-09-11,309.25,316.7000004,7.450000359,2017-09-18,0.023580827,2.409054279,,,
2017-09-12,309.2,316.0499998,-6.849999784,2017-09-19,-1.179346561,2.215394497,,,
2017-09-13,308.55,315.8,-7.250000006,2017-09-20,-0.447442502,2.349700212,,,
2017-09-14,310.25,316.05,5.799999979,2017-09-21,0.76573956,1.869460106,,,
2017-09-15,311.2,313.7499999,-2.54999992,2017-09-22,-1.754990578,0.819408715,,,
2017-09-18,316.7,313.7999999,2.900000061,2017-09-25,-1.330766797,-0.915693104,,,
2017-09-19,316.05,311.8,-4.250000012,2017-09-26,0.784652948,-1.34472394,,,
2017-09-20,315.8,311.3999998,-4.400000167,2017-09-27,0.015797891,-1.393286943,,,
2017-09-21,316.05,311.5999998,-4.450000177,2017-09-28,1.122450948,-1.408005118,,,
2017-09-22,313.75,314.3,-0.550000016,2017-09-29,-0.332915694,0.17529881,,,
2017-09-25,313.8,314.3,0.500000017,2017-10-02,1.459145784,0.159337163,,,
2017-09-26,311.8,314.3,2.499999987,2017-10-03,2.057283163,0.801796019,,,
2017-09-27,311.4,314.3,2.900000033,2017-10-04,2.378043413,0.93127811,,,
2017-09-28,311.6,314.2999999,2.699999947,2017-10-05,2.677161694,0.86649549,,,
2017-09-29,314.3,314.3,0,2017-10-06,1.509814501,0,,,
2017-10-02,314.3,314.3,0,2017-10-09,-0.306230694,0,,,
2017-10-03,314.3,320.1499999,-5.849999931,2017-10-10,-0.309059858,1.861279011,,,
2017-10-04,314.3,323.25,8.950000003,2017-10-11,0.095999211,2.847597837,,,
2017-10-05,314.3,325.6499996,11.34999965,2017-10-12,0.293900281,3.611199379,,,
2017-10-06,314.3,325.3000002,11.00000018,2017-10-13,0.569066107,3.499840975,,,
2017-10-09,314.3,325.5000001,11.20000009,2017-10-16,0.253982872,3.563474417,,,
2017-10-10,320.15,325.8000002,-5.650000178,2017-10-17,-0.347652823,1.764797807,,,
2017-10-11,323.25,325.85,-2.599999972,2017-10-18,-0.38274616,0.804331005,,,
2017-10-12,325.65,324.1,1.549999993,2017-10-19,-0.580253482,-0.475971133,,,
2017-10-13,325.3,326.25,-0.949999981,2017-10-20,-0.88668704,0.292038113,,,
2017-10-16,325.5,327.05,-1.550000005,2017-10-23,-0.343838692,0.476190478,,,
2017-10-17,325.8,326.55,0.749999975,2017-10-24,1.145756483,0.230202571,,,
2017-10-18,325.85,326.75,0.900000019,2017-10-25,0.571987271,0.276200712,,,
2017-10-19,324.1,323.75,-0.349999998,2017-10-26,1.974435449,-0.10799136,,,
2017-10-20,326.25,326.85,0.599999998,2017-10-27,1.816750288,0.183908045,,,
2017-10-23,327.05,327.45,0.400000008,2017-10-30,1.212118626,0.12230546,,,
2017-10-24,326.55,331.05,4.499999987,2017-10-31,1.40434289,1.378043175,,,
2017-10-25,326.75,336.5500001,9.800000084,2017-11-01,1.595093489,2.999234915,,,
2017-10-26,323.75,335.0499997,11.29999966,2017-11-02,1.024034858,3.490347385,,,
2017-10-27,326.85,336.35,9.500000003,2017-11-03,1.138206601,2.906532049,,,
2017-10-30,327.45,334.1500002,6.700000188,2017-11-06,0.706915975,2.046113968,,,
2017-10-31,331.05,333.7499999,2.699999922,2017-11-07,0.736787558,0.815586746,,,
2017-11-01,336.55,335.25,1.299999965,2017-11-08,-0.186919272,-0.38627246,,,
2017-11-02,335.05,333.65,-1.399999993,2017-11-09,0.514235556,-0.41784808,,,
2017-11-03,336.35,332.9,3.449999999,2017-11-10,-0.39784655,-1.025717258,,,
2017-11-06,334.15,331.5499999,-2.600000084,2017-11-13,1.088935852,-0.778093696,,,
2017-11-07,333.75,331.3,2.450000013,2017-11-14,-0.227286428,-0.734082401,,,
2017-11-08,335.25,329.1500001,-6.099999937,2017-11-15,0.055256523,-1.81953764,,,
2017-11-09,333.65,331.3000001,2.34999992,2017-11-16,-0.754812241,-0.704330862,,,
2017-11-10,332.9,330.95,1.949999992,2017-11-17,-0.231967553,-0.585761487,,,
2017-11-13,331.55,329.45,2.100000031,2017-11-20,-1.054080725,-0.633388638,,,
2017-11-14,331.3,330.85,0.450000001,2017-11-21,-1.728906393,-0.135828555,,,
2017-11-15,329.15,332.5500002,-3.400000192,2017-11-22,-0.632582545,1.032963753,,,
2017-11-16,331.3,331.45,-0.149999996,2017-11-23,-1.588417888,0.045276184,,,
2017-11-17,330.95,332.25,-1.300000017,2017-11-24,-1.367289543,0.392808586,,,
2017-11-20,329.45,325.9,-3.550000041,2017-11-27,1.106533289,-1.077553511,,,
2017-11-21,330.85,327.7000001,-3.149999905,2017-11-28,0.995008826,-0.952093065,,,
2017-11-22,332.55,327.7,4.850000019,2017-11-29,-0.460325092,-1.45842731,,,
2017-11-23,331.45,322.2499997,-9.200000269,2017-11-30,0.374752134,-2.775682688,,,
2017-11-24,332.25,321.8500003,-10.39999969,2017-12-01,0.885842443,-3.130172968,,,
2017-11-27,325.9,325,-0.900000007,2017-12-04,1.144248605,-0.276158333,,,
2017-11-28,327.7,326.6,-1.100000045,2017-12-05,0.625436544,-0.335672885,,,
2017-11-29,327.7,321.6499999,6.0500001,2017-12-06,-1.311354756,-1.846200824,,,
2017-11-30,322.25,320.7,1.550000047,2017-12-07,-1.252145052,-0.480993032,,,
2017-12-01,321.85,321.4,0.450000006,2017-12-08,-1.060580254,-0.139816687,,,
2017-12-04,325,321.4999998,3.500000179,2017-12-11,-0.064487591,-1.076923132,,,
2017-12-05,326.6,320.4500001,-6.149999916,2017-12-12,0.134703651,-1.883037329,,,
2017-12-06,321.65,322.85,-1.199999982,2017-12-13,-0.05671417,0.37307632,,,
2017-12-07,320.7,324.2999999,3.599999916,2017-12-14,0.766463637,1.122544408,,,
2017-12-08,321.4,322.75,1.349999976,2017-12-15,0.49228847,0.420037329,,,
2017-12-11,321.5,324.1499999,-2.649999913,2017-12-18,-0.220787048,0.824261248,,,
2017-12-12,320.45,323.8500001,3.400000061,2017-12-19,1.220416069,1.061007977,,,
2017-12-13,322.85,323.55,0.700000008,2017-12-20,1.07478416,0.216818959,,,
2017-12-14,324.3,316.8500004,-7.449999639,2017-12-21,1.283035517,-2.297255516,,,
2017-12-15,322.75,318.4999999,4.250000081,2017-12-22,-0.090460382,-1.316808701,,,
2017-12-18,324.15,318.5000001,-5.649999903,2017-12-25,0.383038253,-1.743020177,,,
2017-12-19,323.85,317.4499999,-6.40000009,2017-12-26,0.638026834,-1.976223588,,,
2017-12-20,323.55,321.2,2.349999966,2017-12-27,-0.052789919,-0.726317406,,,
2017-12-21,316.85,325.6500001,8.800000074,2017-12-28,0.429773957,2.777339458,,,
2017-12-22,318.5,325.6499996,7.149999628,2017-12-29,0.605640054,2.244897842,,,
2017-12-25,318.5,325.6499996,7.149999628,2018-01-01,0.85874784,2.244897842,,,
2017-12-26,317.45,326.5000002,9.050000197,2018-01-02,0.146431491,2.850842714,,,
2017-12-27,321.2,327.7000003,-6.500000337,2018-01-03,-0.254527241,2.023661375,,,
2017-12-28,325.65,325,0.650000008,2018-01-04,-0.154512897,-0.199600801,,,
2017-12-29,325.65,328.9499999,-3.299999929,2018-01-05,-1.263495922,1.013357878,,,
2018-01-01,325.65,331.2499999,-5.59999995,2018-01-08,-1.843082666,1.719637632,,,
2018-01-02,326.5,330.4500001,-3.95000013,2018-01-09,-2.54276967,1.209800959,,,
2018-01-03,327.7,327.85,-0.149999999,2018-01-10,-2.980227709,0.045773573,,,
2018-01-04,325,326.5,-1.500000007,2018-01-11,-0.392738134,0.461538464,,,
2018-01-05,328.95,326.85,2.099999998,2018-01-12,-2.012039423,-0.638394892,,,
2018-01-08,331.25,327.3000001,3.949999861,2018-01-15,-1.369598866,-1.192452788,,,
2018-01-09,330.45,330.5,-0.05,2018-01-16,-0.445224911,0.015130882,,,
2018-01-10,327.85,329.2,1.350000015,2018-01-17,0.158199802,0.411773682,,,
2018-01-11,326.5,329.4,2.900000002,2018-01-18,0.773789763,0.88820827,,,
2018-01-12,326.85,329.6000001,2.750000073,2018-01-19,0.197518244,0.841364563,,,
2018-01-15,327.3,326.25,1.049999978,2018-01-22,-0.693079352,-0.320806593,,,
2018-01-16,330.5,331.25,0.749999981,2018-01-23,0.408037663,0.22692889,,,
2018-01-17,329.2,331.6,-2.399999964,2018-01-24,-0.174311444,0.729040086,,,
2018-01-18,329.4,334.3,-4.899999976,2018-01-25,-1.106321096,1.48755312,,,
2018-01-19,329.6,335.9500001,-6.350000057,2018-01-26,-0.474953443,1.926577687,,,
2018-01-22,326.25,338.5000003,12.25000026,2018-01-29,0.751027107,3.754789352,,,
2018-01-23,331.25,333.9,-2.650000039,2018-01-30,-0.03557568,0.800000012,,,
2018-01-24,331.6,334.45,-2.849999983,2018-01-31,-1.940753341,0.859469235,,,
2018-01-25,334.3,333.65,0.649999992,2018-02-01,-2.105000734,-0.194436133,,,
2018-01-26,335.95,327.4000002,8.549999843,2018-02-02,-0.838545799,-2.545021534,,,
2018-01-29,338.5,322.9999995,15.50000053,2018-02-05,-0.133360296,-4.579025269,,,
2018-01-30,333.9,317.6500006,-16.24999944,2018-02-06,0.215855569,-4.866726398,,,
2018-01-31,334.45,309.4999996,-24.95000043,2018-02-07,0.646107435,-7.460009098,,,
2018-02-01,333.65,312.5000005,-21.14999948,2018-02-08,0.186183155,-6.338977814,,,
2018-02-02,327.4,303.8499999,-23.55000012,2018-02-09,1.61285758,-7.193036079,,,
2018-02-05,323,308.0999995,-14.90000051,2018-02-12,1.528428912,-4.613003254,,,
2018-02-06,317.65,311.4000001,-6.249999948,2018-02-13,2.20434165,-1.967574358,,,
2018-02-07,309.5,314.3,4.800000026,2018-02-14,2.54776597,1.550888538,,,
2018-02-08,312.5,314.2999999,1.799999923,2018-02-15,1.369894147,0.575999975,,,
2018-02-09,303.85,314.3000003,-10.45000028,2018-02-16,-0.324018925,3.439197063,,,
2018-02-12,308.1,316.2500001,8.150000077,2018-02-19,0.087663524,2.645245075,,,
2018-02-13,311.4,312,0.600000002,2018-02-20,0.977857292,0.192678228,,,
2018-02-14,314.3,314.05,-0.250000002,2018-02-21,1.199362755,-0.07954184,,,
2018-02-15,314.3,311.85,-2.449999997,2018-02-22,1.543586254,-0.779510021,,,
2018-02-16,314.3,316.9500001,2.650000092,2018-02-23,2.151150942,0.843143523,,,
2018-02-19,316.25,317.1,0.850000046,2018-02-26,0.973035514,0.268774718,,,
2018-02-20,312,315.7500002,3.750000172,2018-02-27,1.232201934,1.201923132,,,
2018-02-21,314.05,312.45,1.600000038,2018-02-28,-0.419274479,-0.509473026,,,
2018-02-22,311.85,312.45,0.599999984,2018-03-01,0.858010769,0.192400187,,,
2018-02-23,316.95,308.1499997,8.800000335,2018-03-02,-1.417580485,-2.77646327,,,
2018-02-26,317.1,303.8500001,-13.24999986,2018-03-05,0.499768943,-4.178492546,,,
2018-02-27,315.75,310.3000001,-5.449999925,2018-03-06,0.046316423,-1.726049066,,,
2018-02-28,312.45,310.4500001,1.999999907,2018-03-07,-0.76242286,-0.640102386,,,
2018-03-01,312.45,313.6,-1.150000002,2018-03-08,-1.973933697,0.36805889,,,
2018-03-02,308.15,317.1,-8.950000041,2018-03-09,-1.129600286,2.904429674,,,
2018-03-05,303.85,320.0999996,16.24999957,2018-03-12,0.356312126,5.348033428,,,
2018-03-06,310.3,321.5000001,-11.20000012,2018-03-13,-1.357682347,3.609410286,,,
2018-03-07,310.45,321.5499999,-11.09999989,2018-03-14,-0.32816121,3.57545495,,,
2018-03-08,313.6,322.8500001,9.250000122,2018-03-15,0.362111002,2.949617386,,,
2018-03-09,317.1,322,4.900000031,2018-03-16,0.068042025,1.545253873,,,
2018-03-12,320.1,319.85,0.249999995,2018-03-19,-0.002608291,-0.078100592,,,
2018-03-13,321.5,321.3,-0.200000003,2018-03-20,0.405224204,-0.062208399,,,
2018-03-14,321.55,321.6,-0.05,2018-03-21,-0.183729365,0.015549681,,,
2018-03-15,322.85,322.1,0.749999981,2018-03-22,-0.468982071,-0.232306018,,,
2018-03-16,322,311.5000002,10.4999998,2018-03-23,-0.123096384,-3.260869503,,,
2018-03-19,319.85,314.5000001,5.349999938,2018-03-26,-0.77954638,-1.672659039,,,
2018-03-20,321.3,315.15,6.150000016,2018-03-27,-0.76148963,-1.914098978,,,
2018-03-21,321.6,310.6500001,10.94999992,2018-03-28,-1.02580142,-3.404850721,,,
2018-03-22,322.1,314.4499998,7.650000175,2018-03-29,-2.97055316,-2.375038862,,,
2018-03-23,311.5,314.5500001,3.050000069,2018-03-30,1.224644899,0.979133248,,,
2018-03-26,314.5,313.45,1.050000041,2018-04-02,-0.629868865,-0.333863288,,,
2018-03-27,315.15,312.8000001,2.349999921,2018-04-03,-2.204375505,-0.745676637,,,
2018-03-28,310.65,307.5499999,3.100000079,2018-04-04,-1.640956402,-0.997907639,,,
2018-03-29,314.45,312.95,1.499999965,2018-04-05,-0.590185523,-0.477023363,,,
2018-03-30,314.55,311.1999999,-3.350000052,2018-04-06,0.461014897,-1.065013528,,,
2018-04-02,313.45,312.95,0.49999998,2018-04-09,-0.137696713,-0.159515068,,,
2018-04-03,312.8,313.45,-0.649999988,2018-04-10,-1.583418489,0.207800508,,,
2018-04-04,307.55,312.4500002,4.900000157,2018-04-11,1.034044504,1.593236923,,,
2018-04-05,312.95,311.75,-1.199999971,2018-04-12,1.328870296,-0.383447826,,,
2018-04-06,311.2,314.4499999,3.249999851,2018-04-13,0.735515475,1.044344425,,,
2018-04-09,312.95,314.3,1.349999991,2018-04-16,0.409463495,0.431378812,,,
2018-04-10,313.45,314.4,0.950000033,2018-04-17,1.400437713,0.303078651,,,
2018-04-11,312.45,317.5999999,5.149999908,2018-04-18,1.794565201,1.648263693,,,
2018-04-12,311.75,318.9999997,7.249999741,2018-04-19,2.497614622,2.325581312,,,
2018-04-13,314.45,316.9000001,2.450000093,2018-04-20,0.179284275,0.779138207,,,
2018-04-16,314.3,317.1,2.800000023,2018-04-23,1.943922997,0.890868604,,,
2018-04-17,314.4,315.35,0.950000019,2018-04-24,0.055460729,0.302162856,,,
2018-04-18,317.6,312.9499998,4.650000162,2018-04-25,-1.436047554,-1.464105844,,,
2018-04-19,319,317.45,1.550000036,2018-04-26,-1.18068409,-0.485893428,,,
2018-04-20,316.9,320.1500001,-3.250000086,2018-04-27,-1.132296801,1.025560141,,,
2018-04-23,317.1,321.65,-4.550000002,2018-04-30,-0.714944661,1.434878588,,,
2018-04-24,315.35,321.6499999,6.299999873,2018-05-01,0.094203852,1.997780204,,,
2018-04-25,312.95,319.7500001,6.800000148,2018-05-02,0.43277216,2.172871113,,,
2018-04-26,317.45,318,0.550000021,2018-05-03,1.460355282,0.173255637,,,
2018-04-27,320.15,316.4499998,-3.700000164,2018-05-04,0.806888998,-1.155708313,,,
2018-04-30,321.65,316.4500001,5.199999923,2018-05-07,-1.895439625,-1.616664052,,,
2018-05-01,321.65,314.0499997,7.600000271,2018-05-08,-1.944815278,-2.362816811,,,
2018-05-02,319.75,314.0499999,5.700000104,2018-05-09,-1.840983272,-1.782642722,,,
2018-05-03,318,315.8500001,2.149999945,2018-05-10,-2.715448618,-0.676100612,,,
2018-05-04,316.45,317.65,-1.200000033,2018-05-11,-1.204404116,0.379206836,,,
2018-05-07,316.45,316.85,-0.399999995,2018-05-14,-0.107544772,0.126402274,,,
2018-05-08,314.05,313.75,0.299999995,2018-05-15,-0.059887156,-0.095526189,,,
2018-05-09,314.05,314.9,0.850000002,2018-05-16,1.404187679,0.270657539,,,
2018-05-10,315.85,313.4,-2.449999982,2018-05-17,1.501467109,-0.775684655,,,
2018-05-11,317.65,314.75,-2.899999999,2018-05-18,0.674957275,-0.912954509,,,
2018-05-14,316.85,315.0999999,-1.750000058,2018-05-21,0.81672883,-0.552311838,,,
2018-05-15,313.75,315.1,1.35000004,2018-05-22,0.747680783,0.430278897,,,
2018-05-16,314.9,317.1499999,2.249999947,2018-05-23,1.250770926,0.714512527,,,
2018-05-17,313.4,316.5499999,3.149999876,2018-05-24,1.009319663,1.005105257,,,
2018-05-18,314.75,317.2999999,2.549999928,2018-05-25,0.988715768,0.810166776,,,
2018-05-21,315.1,318.1,2.999999984,2018-05-28,1.029920816,0.9520787,,,
2018-05-22,315.1,314.9,-0.199999999,2018-05-29,0.71952635,-0.063471913,,,
2018-05-23,317.15,307.5499997,-9.600000286,2018-05-30,1.755816579,-3.026958942,,,
2018-05-24,316.55,309.1499997,-7.400000323,2018-05-31,1.763427138,-2.337703466,,,
2018-05-25,317.3,311.4,-5.899999996,2018-06-01,0.668345332,-1.859439015,,,
2018-05-28,318.1,313.15,-4.950000018,2018-06-04,0.432377726,-1.556114435,,,
2018-05-29,314.9,313.75,1.150000013,2018-06-05,-0.15561758,-0.365195304,,,
2018-05-30,307.55,313.7499999,6.199999855,2018-06-06,3.069173574,2.015932322,,,
2018-05-31,309.15,316.8499998,-7.699999807,2018-06-07,-0.0990998,2.490700245,,,
2018-06-01,311.4,313.3,1.899999983,2018-06-08,2.308075666,0.610147715,,,
2018-06-04,313.15,316.15,2.999999972,2018-06-11,0.853394866,0.958007336,,,
2018-06-05,313.75,315.6500001,1.900000057,2018-06-12,1.046168327,0.605577707,,,
2018-06-06,313.75,315.6500001,1.900000057,2018-06-13,0.561670244,0.605577707,,,
2018-06-07,316.85,310.3999999,-6.450000132,2018-06-14,0.478277832,-2.035663605,,,
2018-06-08,313.3,309.1999999,-4.100000129,2018-06-15,0.160239309,-1.308649898,,,
2018-06-11,316.15,305.8499999,-10.30000009,2018-06-18,0.307656139,-3.257947206,,,
2018-06-12,315.65,301.3500007,-14.29999926,2018-06-19,0.721649051,-4.530333996,,,
2018-06-13,315.65,304.2,-11.44999998,2018-06-20,0.655416012,-3.627435446,,,
2018-06-14,310.4,300.7500001,9.649999916,2018-06-21,-1.344967604,-3.108891726,,,
2018-06-15,309.2,303.6499998,-5.55000017,2018-06-22,0.122924604,-1.794954777,,,
2018-06-18,305.85,303.25,-2.599999983,2018-06-25,1.755654812,-0.850089908,,,
2018-06-19,301.35,302.4,1.050000025,2018-06-26,2.419546843,0.348432064,,,
2018-06-20,304.2,301.5500001,-2.649999912,2018-06-27,0.946909368,-0.871137381,,,
2018-06-21,300.75,299.0999999,-1.650000062,2018-06-28,1.572724938,-0.548628449,,,
2018-06-22,303.65,299.9999999,-3.650000121,2018-06-29,1.502331257,-1.202041864,,,
2018-06-25,303.25,292.8999998,-10.35000019,2018-07-02,1.116380095,-3.413025618,,,
2018-06-26,302.4,293.7499998,-8.650000168,2018-07-03,2.274633169,-2.860449791,,,
2018-06-27,301.55,292.5500003,-8.999999673,2018-07-04,0.356168926,-2.984579563,,,
2018-06-28,299.1,291.9999997,-7.100000262,2018-07-05,2.101815939,-2.373788118,,,
