date,index1,index2,loss_profits,pred_date,prediction,real,0.589958159,8.657446814,-8.438265299,23.00000025,-24.84999987
2017-09-27,311.4,326.75,15.35000004,2017-10-25,3.383211613,4.92935133,,,,,
2017-09-28,311.6,323.7499999,12.14999995,2017-10-26,4.133869648,3.899229765,,,,,
2017-09-29,314.3,326.8499998,-12.54999985,2017-10-27,-0.092449956,3.993000269,,,,,
2017-10-02,314.3,327.4500003,-13.15000032,2017-10-30,-0.812543988,4.183900833,,,,,
2017-10-03,314.3,331.0500002,16.75000016,2017-10-31,0.335395843,5.329303265,,,,,
2017-10-04,314.3,336.5499999,22.24999988,2017-11-01,0.25614807,7.079223633,,,,,
2017-10-05,314.3,335.0499998,20.74999982,2017-11-02,0.801268816,6.60197258,,,,,
2017-10-06,314.3,336.35,22.04999997,2017-11-03,0.834039927,7.015590191,,,,,
2017-10-09,314.3,334.1499995,-19.84999948,2017-11-06,-0.792976379,6.315621853,,,,,
2017-10-10,320.15,333.7499999,-13.59999994,2017-11-07,-2.392723083,4.248008728,,,,,
2017-10-11,323.25,335.2499999,-11.99999993,2017-11-08,-3.461687088,3.712296963,,,,,
2017-10-12,325.65,333.65,-8.000000039,2017-11-09,-4.865934849,2.456625223,,,,,
2017-10-13,325.3,332.8999998,-7.59999985,2017-11-10,-2.647624016,2.336304903,,,,,
2017-10-16,325.5,331.5499999,-6.04999994,2017-11-13,-1.869710684,1.858678937,,,,,
2017-10-17,325.8,331.2999998,-5.499999848,2017-11-14,-0.858971238,1.688152194,,,,,
2017-10-18,325.85,329.1500001,-3.300000135,2017-11-15,-1.784649014,1.012735963,,,,,
2017-10-19,324.1,331.3000002,-7.200000238,2017-11-16,-1.661163568,2.221536636,,,,,
2017-10-20,326.25,330.95,-4.700000015,2017-11-17,-1.24492383,1.440613031,,,,,
2017-10-23,327.05,329.4500001,-2.400000096,2017-11-20,-0.451468557,0.733832777,,,,,
2017-10-24,326.55,330.8499999,-4.299999884,2017-11-21,-0.186148286,1.31679678,,,,,
2017-10-25,326.75,332.5500002,-5.800000169,2017-11-22,-0.357545108,1.775057435,,,,,
