date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real
2017-03-31,2017-04-28,287.79033336639407,287.79999980926516,281.6,6.199999809265137,6.190333366394043,6.199999809265137
2017-04-03,2017-05-01,288.69913520812986,287.8000000953674,281.9,5.900000095367432,6.799135208129883,5.900000095367432
2017-04-04,2017-05-02,286.67491302490237,290.04999980926516,281.35,8.699999809265137,5.324913024902344,8.699999809265137
2017-04-05,2017-05-03,288.89216289520266,290.04999980926516,280.85,9.199999809265137,8.042162895202637,9.199999809265137
2017-04-06,2017-05-04,286.82900657653806,292.7500003814697,279.9,12.850000381469727,6.929006576538086,12.850000381469727
2017-04-07,2017-05-05,287.95515727996826,292.75,279.25,13.5,8.705157279968262,13.5
2017-04-10,2017-05-08,284.0164011955261,300.6999992370605,277.65,23.049999237060547,6.366401195526123,23.049999237060547
2017-04-11,2017-05-09,284.2105764389038,300.6999992370605,275.9,24.799999237060547,8.310576438903809,24.799999237060547
2017-04-12,2017-05-10,281.1104113578796,296.45,276.95,19.5,4.160411357879639,19.5
2017-04-13,2017-05-11,279.3390767216682,300.10000076293943,279.15,20.950000762939453,0.1890767216682434,20.950000762939453
2017-04-14,2017-05-12,278.3332035064697,298.65000076293944,277.7,20.950000762939453,0.6332035064697266,20.950000762939453
2017-04-17,2017-05-15,273.96069564819334,299.65,278.65,-21.0,-4.689304351806641,21.0
2017-04-18,2017-05-16,276.70800564289095,299.2499996185303,278.35,-20.899999618530273,-1.6419943571090698,20.899999618530273
2017-04-19,2017-05-17,279.5418938159943,299.4999996185303,276.85,22.649999618530273,2.6918938159942627,22.649999618530273
2017-04-20,2017-05-18,279.2424304485321,298.6499996185303,278.25,20.399999618530273,0.9924304485321045,20.399999618530273
2017-04-21,2017-05-19,280.17210800647734,298.24999923706054,280.7,-17.549999237060547,-0.527891993522644,17.549999237060547
2017-04-24,2017-05-22,285.1061085224152,300.6,281.85,18.75,3.256108522415161,18.75
2017-04-25,2017-05-23,287.9552053928375,301.0500003814697,285.2,15.850000381469727,2.7552053928375244,15.850000381469727
