date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real
2017-03-31,2017-04-28,280.8602728009224,287.79999980926516,281.6,-6.199999809265137,-0.7397271990776062,6.199999809265137
2017-04-03,2017-05-01,283.7472236394882,287.8000000953674,281.9,5.900000095367432,1.8472236394882202,5.900000095367432
2017-04-04,2017-05-02,282.709609246254,290.04999980926516,281.35,8.699999809265137,1.3596092462539673,8.699999809265137
2017-04-05,2017-05-03,282.29893419742587,290.04999980926516,280.85,9.199999809265137,1.4489341974258423,9.199999809265137
2017-04-06,2017-05-04,280.8833773374557,292.7500003814697,279.9,12.850000381469727,0.9833773374557495,12.850000381469727
2017-04-07,2017-05-05,281.63934874534607,292.75,279.25,13.5,2.3893487453460693,13.5
2017-04-10,2017-05-08,279.85635724067686,300.6999992370605,277.65,23.049999237060547,2.20635724067688,23.049999237060547
2017-04-11,2017-05-09,281.26801147460935,300.6999992370605,275.9,24.799999237060547,5.368011474609375,24.799999237060547
2017-04-12,2017-05-10,279.17900772094725,296.45,276.95,19.5,2.2290077209472656,19.5
2017-04-13,2017-05-11,279.5479889154434,300.10000076293943,279.15,20.950000762939453,0.3979889154434204,20.950000762939453
2017-04-14,2017-05-12,279.6022225141525,298.65000076293944,277.7,20.950000762939453,1.9022225141525269,20.950000762939453
2017-04-17,2017-05-15,278.8081917852163,299.65,278.65,21.0,0.15819178521633148,21.0
2017-04-18,2017-05-16,281.65196523666384,299.2499996185303,278.35,20.899999618530273,3.3019652366638184,20.899999618530273
2017-04-19,2017-05-17,278.776020026207,299.4999996185303,276.85,22.649999618530273,1.9260200262069702,22.649999618530273
2017-04-20,2017-05-18,280.3558232784271,298.6499996185303,278.25,20.399999618530273,2.105823278427124,20.399999618530273
2017-04-21,2017-05-19,276.8492645740509,298.24999923706054,280.7,-17.549999237060547,-3.8507354259490967,17.549999237060547
2017-04-24,2017-05-22,282.4220170736313,300.6,281.85,18.75,0.5720170736312866,18.75
2017-04-25,2017-05-23,283.8925183534622,301.0500003814697,285.2,-15.850000381469727,-1.3074816465377808,15.850000381469727
2017-04-26,2017-05-24,288.27472229003905,301.8999998092651,286.45,15.449999809265137,1.8247222900390625,15.449999809265137
2017-04-27,2017-05-25,291.1541331768036,305.4999996185303,287.35,18.149999618530273,3.804133176803589,18.149999618530273
2017-04-28,2017-05-26,288.6426052927971,307.34999923706056,287.8,19.549999237060547,0.8426052927970886,19.549999237060547
2017-05-01,2017-05-29,286.6259698152542,306.8,287.8,-19.0,-1.1740301847457886,19.0
2017-05-02,2017-05-30,290.09910646378995,304.3500001907349,290.05,14.300000190734863,0.04910646378993988,14.300000190734863
2017-05-03,2017-05-31,290.28810444772245,305.05,290.05,15.0,0.238104447722435,15.0
2017-05-04,2017-06-01,289.81205534935,304.1499996185303,292.75,-11.399999618530273,-2.9379446506500244,11.399999618530273
2017-05-05,2017-06-02,289.9666681289673,307.75,292.75,-15.0,-2.783331871032715,15.0
2017-05-08,2017-06-05,295.0024706840515,307.6000000953674,300.7,-6.900000095367432,-5.697529315948486,6.900000095367432
2017-05-09,2017-06-06,295.4855176925659,307.6000000953674,300.7,-6.900000095367432,-5.214482307434082,6.900000095367432
2017-05-10,2017-06-07,297.1313448667526,305.3999998092651,296.45,8.949999809265137,0.6813448667526245,8.949999809265137
2017-05-11,2017-06-08,299.9468016237021,306.6500001907349,300.1,-6.550000190734863,-0.15319837629795074,6.550000190734863
2017-05-12,2017-06-09,298.96611949205396,308.54999961853025,298.65,9.899999618530273,0.3161194920539856,9.899999618530273
2017-05-15,2017-06-12,300.2104772567749,305.3000000953674,299.65,5.650000095367432,0.5604772567749023,5.650000095367432
2017-05-16,2017-06-13,299.9917776584625,307.05000019073486,299.25,7.800000190734863,0.7417776584625244,7.800000190734863
2017-05-17,2017-06-14,294.5665888786316,307.40000009536743,299.5,-7.900000095367432,-4.933411121368408,7.900000095367432
2017-05-18,2017-06-15,298.2378744125366,305.65,298.65,-7.0,-0.4121255874633789,7.0
2017-05-19,2017-06-16,295.5962109565735,306.0,298.25,-7.75,-2.6537890434265137,7.75
2017-05-22,2017-06-19,294.9950457572937,307.79999980926516,300.6,-7.199999809265137,-5.604954242706299,7.199999809265137
