date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real
2017-03-31,2017-06-30,304.634631729126,311.5500007629395,281.6,29.950000762939453,23.034631729125977,29.950000762939453
2017-04-03,2017-07-03,294.3804410934448,311.9499992370605,281.9,30.049999237060547,12.480441093444824,30.049999237060547
2017-04-04,2017-07-04,292.10659275054934,309.64999923706057,281.35,28.299999237060547,10.756592750549316,28.299999237060547
2017-04-05,2017-07-05,291.0485187530518,311.1,280.85,30.25,10.198518753051758,30.25
2017-04-06,2017-07-06,291.84202136993406,311.10000076293943,279.9,31.200000762939453,11.942021369934082,31.200000762939453
2017-04-07,2017-07-07,289.4834794998169,310.25,279.25,31.0,10.233479499816895,31.0
2017-04-10,2017-07-10,291.683935546875,310.8000015258789,277.65,33.150001525878906,14.033935546875,33.150001525878906
2017-04-11,2017-07-11,289.9529336929321,312.6999992370605,275.9,36.79999923706055,14.052933692932129,36.79999923706055
2017-04-12,2017-07-12,287.4638349533081,312.6000015258789,276.95,35.650001525878906,10.513834953308105,35.650001525878906
2017-04-13,2017-07-13,286.7192386627197,316.5500015258789,279.15,37.400001525878906,7.569238662719727,37.400001525878906
2017-04-14,2017-07-14,287.8374006271362,316.7,277.7,39.0,10.13740062713623,39.0
2017-04-17,2017-07-17,281.7323843479156,317.49999847412107,278.65,38.849998474121094,3.0823843479156494,38.849998474121094
2017-04-18,2017-07-18,286.52655658721926,318.0500007629395,278.35,39.70000076293945,8.176556587219238,39.70000076293945
2017-04-19,2017-07-19,288.396425819397,318.6999984741211,276.85,41.849998474121094,11.546425819396973,41.849998474121094
2017-04-20,2017-07-20,287.0444917678833,319.5999984741211,278.25,41.349998474121094,8.7944917678833,41.349998474121094
2017-04-21,2017-07-21,285.8125888824463,321.1000015258789,280.7,40.400001525878906,5.112588882446289,40.400001525878906
2017-04-24,2017-07-24,287.6568099021912,321.25000152587893,281.85,39.400001525878906,5.806809902191162,39.400001525878906
2017-04-25,2017-07-25,288.11485238075255,319.65000076293944,285.2,34.45000076293945,2.9148523807525635,34.45000076293945
2017-04-26,2017-07-26,289.47928233146666,318.95,286.45,32.5,3.029282331466675,32.5
2017-04-27,2017-07-27,294.0585490226746,319.85,287.35,32.5,6.7085490226745605,32.5
2017-04-28,2017-07-28,300.4506700515747,312.55,287.8,24.75,12.650670051574707,24.75
2017-05-01,2017-07-31,296.0650499343872,313.55,287.8,25.75,8.265049934387207,25.75
2017-05-02,2017-08-01,293.1494155406952,316.55,290.05,26.5,3.0994155406951904,26.5
2017-05-03,2017-08-02,290.3259177386761,317.15000038146974,290.05,27.100000381469727,0.27591773867607117,27.100000381469727
2017-05-04,2017-08-03,290.2423675060272,311.6499996185303,292.75,-18.899999618530273,-2.5076324939727783,18.899999618530273
2017-05-05,2017-08-04,288.7217140197754,312.8500003814697,292.75,-20.100000381469727,-4.028285980224609,20.100000381469727
2017-05-08,2017-08-07,294.67497129440306,312.8999998092651,300.7,-12.199999809265137,-6.025028705596924,12.199999809265137
2017-05-09,2017-08-08,294.0489022254944,312.84999961853026,300.7,-12.149999618530273,-6.651097774505615,12.149999618530273
2017-05-10,2017-08-09,292.88634819984435,308.6499998092651,296.45,-12.199999809265137,-3.5636518001556396,12.199999809265137
2017-05-11,2017-08-10,298.1735869407654,307.25000009536745,300.1,-7.150000095367432,-1.9264130592346191,7.150000095367432
2017-05-12,2017-08-11,297.6101970911026,301.49999990463255,298.65,-2.8499999046325684,-1.0398029088974,2.8499999046325684
2017-05-15,2017-08-14,298.6681914567947,304.5999998092651,299.65,-4.949999809265137,-0.9818085432052612,4.949999809265137
2017-05-16,2017-08-15,300.3509727716446,304.59999990463257,299.25,5.349999904632568,1.1009727716445923,5.349999904632568
2017-05-17,2017-08-16,299.12020352482796,306.25,299.5,-6.75,-0.37979647517204285,6.75
2017-05-18,2017-08-17,296.15734281539915,307.9,298.65,-9.25,-2.49265718460083,9.25
2017-05-19,2017-08-18,295.42124485969543,307.75,298.25,-9.5,-2.8287551403045654,9.5
2017-05-22,2017-08-21,296.9762891292572,307.04999980926516,300.6,-6.449999809265137,-3.623710870742798,6.449999809265137
2017-05-23,2017-08-22,299.4390510797501,308.70000009536744,301.05,-7.650000095367432,-1.610948920249939,7.650000095367432
2017-05-24,2017-08-23,301.04629423618314,308.5999998092651,301.9,-6.699999809265137,-0.8537057638168335,6.699999809265137
2017-05-25,2017-08-24,303.8473140001297,310.09999990463257,305.5,-4.599999904632568,-1.6526859998703003,4.599999904632568
2017-05-26,2017-08-25,311.8136130332947,310.25000009536745,307.35,2.9000000953674316,4.463613033294678,2.9000000953674316
2017-05-29,2017-08-28,312.6191685676575,308.19999997615815,306.8,1.399999976158142,5.819168567657471,1.399999976158142
2017-05-30,2017-08-29,312.4917064666748,307.1499999523163,304.35,2.799999952316284,8.141706466674805,2.799999952316284
2017-05-31,2017-08-30,310.43058280944825,309.0000000476837,305.05,3.950000047683716,5.380582809448242,3.950000047683716
2017-06-01,2017-08-31,308.13748183250425,306.65,304.15,2.5,3.9874818325042725,2.5
2017-06-02,2017-09-01,312.11772775650024,306.2999999523163,307.75,-1.4500000476837158,4.367727756500244,-1.4500000476837158
2017-06-05,2017-09-04,312.26641473770144,303.50000009536745,307.6,-4.099999904632568,4.666414737701416,-4.099999904632568
2017-06-06,2017-09-05,312.98417196273806,302.6999999046326,307.6,-4.900000095367432,5.384171962738037,-4.900000095367432
2017-06-07,2017-09-06,313.01439847946165,302.3000000953674,305.4,-3.0999999046325684,7.61439847946167,-3.0999999046325684
2017-06-08,2017-09-07,315.97655429840086,306.2000000119209,306.65,-0.44999998807907104,9.326554298400879,-0.44999998807907104
2017-06-09,2017-09-08,312.6425817489624,306.2500000476837,308.55,-2.299999952316284,4.092581748962402,-2.299999952316284
2017-06-12,2017-09-11,312.41135530471803,309.2500000476837,305.3,3.950000047683716,7.111355304718018,3.950000047683716
2017-06-13,2017-09-12,312.10498361587526,309.20000009536744,307.05,2.1500000953674316,5.054983615875244,2.1500000953674316
2017-06-14,2017-09-13,311.7111786842346,308.5499999761581,307.4,1.149999976158142,4.311178684234619,1.149999976158142
2017-06-15,2017-09-14,309.0999933719635,310.24999990463255,305.65,4.599999904632568,3.449993371963501,4.599999904632568
2017-06-16,2017-09-15,310.7279362678528,311.19999980926514,306.0,5.199999809265137,4.727936267852783,5.199999809265137
2017-06-19,2017-09-18,313.509822177887,316.6999996185303,307.8,8.899999618530273,5.709822177886963,8.899999618530273
2017-06-20,2017-09-19,311.50911889076235,316.04999980926516,308.1,7.949999809265137,3.409118890762329,7.949999809265137
2017-06-21,2017-09-20,314.38253860473634,315.8,306.8,9.0,7.582538604736328,9.0
2017-06-22,2017-09-21,316.218975353241,316.05,308.55,7.5,7.668975353240967,7.5
2017-06-23,2017-09-22,315.6800150871277,313.75,309.25,4.5,6.4300150871276855,4.5
2017-06-26,2017-09-25,316.6758864402771,313.8,310.55,3.25,6.1258864402771,3.25
2017-06-27,2017-09-26,315.65235195159914,311.7999999880791,311.1,0.699999988079071,4.552351951599121,0.699999988079071
2017-06-28,2017-09-27,318.9426555633545,311.39999997615814,310.25,1.149999976158142,8.692655563354492,1.149999976158142
2017-06-29,2017-09-28,320.2925950050354,311.6,312.35,-0.75,7.9425950050354,-0.75
2017-06-30,2017-09-29,323.6731107711792,314.3,311.55,2.75,12.1231107711792,2.75
2017-07-03,2017-10-02,321.91719646453856,314.29999990463256,311.95,2.3499999046325684,9.967196464538574,2.3499999046325684
2017-07-04,2017-10-03,319.4077314376831,314.3000000953674,309.65,4.650000095367432,9.757731437683105,4.650000095367432
2017-07-05,2017-10-04,319.5337892532349,314.30000004768374,311.1,3.200000047683716,8.433789253234863,3.200000047683716
2017-07-06,2017-10-05,320.2734075546265,314.30000004768374,311.1,3.200000047683716,9.173407554626465,3.200000047683716
