date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real
2017-03-31,2017-04-07,281.66103279814126,279.25000009536745,281.6,-2.3499999046325684,0.061032798141241074,-2.3499999046325684
2017-04-03,2017-04-10,280.3135645627975,277.65,281.9,4.25,-1.5864354372024536,-4.25
2017-04-04,2017-04-11,280.88041392564776,275.9000001907349,281.35,5.449999809265137,-0.4695860743522644,-5.449999809265137
2017-04-05,2017-04-12,284.0964067935944,276.9499999046326,280.85,-3.9000000953674316,3.2464067935943604,-3.9000000953674316
2017-04-06,2017-04-13,283.57370200157163,279.15,279.9,-0.75,3.6737020015716553,-0.75
2017-04-07,2017-04-14,284.30551767349243,277.7000000476837,279.25,-1.5499999523162842,5.055517673492432,-1.5499999523162842
2017-04-10,2017-04-17,284.1331652641296,278.65,277.65,1.0,6.483165264129639,1.0
2017-04-11,2017-04-18,283.68052234649656,278.3500000476837,275.9,2.450000047683716,7.780522346496582,2.450000047683716
2017-04-12,2017-04-19,283.0558006286621,276.8499999985099,276.95,-0.10000000149011612,6.105800628662109,-0.10000000149011612
2017-04-13,2017-04-20,282.23418655395506,278.25000002384184,279.15,-0.8999999761581421,3.084186553955078,-0.8999999761581421
2017-04-14,2017-04-21,282.51571435928344,280.7,277.7,3.0,4.815714359283447,3.0
2017-04-17,2017-04-24,281.05434980392454,281.8500000476837,278.65,3.200000047683716,2.4043498039245605,3.200000047683716
2017-04-18,2017-04-25,278.52122396826746,285.1999999046326,278.35,6.849999904632568,0.1712239682674408,6.849999904632568
2017-04-19,2017-04-26,276.467842823267,286.45000038146975,276.85,-9.600000381469727,-0.38215717673301697,9.600000381469727
2017-04-20,2017-04-27,280.1172218322754,287.3500003814697,278.25,9.100000381469727,1.8672218322753906,9.100000381469727
2017-04-21,2017-04-28,279.1228973388672,287.79999990463256,280.7,-7.099999904632568,-1.5771026611328125,7.099999904632568
2017-04-24,2017-05-01,281.8940238453448,287.79999980926516,281.85,5.949999809265137,0.044023845344781876,5.949999809265137
2017-04-25,2017-05-02,284.25286014080046,290.04999990463256,285.2,-4.849999904632568,-0.9471398591995239,4.849999904632568
2017-04-26,2017-05-03,286.1330820739269,290.04999990463256,286.45,-3.5999999046325684,-0.31691792607307434,3.5999999046325684
2017-04-27,2017-05-04,285.8729127407074,292.75000009536745,287.35,-5.400000095367432,-1.4770872592926025,5.400000095367432
2017-04-28,2017-05-05,287.51264323592187,292.74999980926515,287.8,-4.949999809265137,-0.28735676407814026,4.949999809265137
2017-05-01,2017-05-08,285.23720293045045,300.6999996185303,287.8,-12.899999618530273,-2.5627970695495605,12.899999618530273
2017-05-02,2017-05-09,285.34622793197633,300.6999996185303,290.05,-10.649999618530273,-4.703772068023682,10.649999618530273
2017-05-03,2017-05-10,285.0645764350891,296.45000009536744,290.05,-6.400000095367432,-4.985423564910889,6.400000095367432
2017-05-04,2017-05-11,288.1773066520691,300.09999990463257,292.75,-7.349999904632568,-4.572693347930908,7.349999904632568
2017-05-05,2017-05-12,288.36728525161743,298.65000009536743,292.75,-5.900000095367432,-4.382714748382568,5.900000095367432
2017-05-08,2017-05-15,295.44548864364623,299.6500000476837,300.7,1.0499999523162842,-5.25451135635376,-1.0499999523162842
2017-05-09,2017-05-16,295.37495107650756,299.2499999523163,300.7,1.4500000476837158,-5.325048923492432,-1.4500000476837158
2017-05-10,2017-05-17,292.017654132843,299.4999999523163,296.45,-3.049999952316284,-4.432345867156982,3.049999952316284
2017-05-11,2017-05-18,295.9812403678894,298.6499999523163,300.1,1.4500000476837158,-4.118759632110596,-1.4500000476837158
2017-05-12,2017-05-19,296.50957360267637,298.2499999940395,298.65,0.4000000059604645,-2.1404263973236084,-0.4000000059604645
2017-05-15,2017-05-22,296.9261285305023,300.59999998807905,299.65,-0.949999988079071,-2.7238714694976807,0.949999988079071
2017-05-16,2017-05-23,297.56199157238007,301.0499999523163,299.25,-1.7999999523162842,-1.688008427619934,1.7999999523162842
2017-05-17,2017-05-24,298.3672857284546,301.90000009536743,299.5,-2.4000000953674316,-1.1327142715454102,2.4000000953674316
2017-05-18,2017-05-25,297.2986588716507,305.49999990463255,298.65,-6.849999904632568,-1.3513411283493042,6.849999904632568
2017-05-19,2017-05-26,293.96959400177,307.3500003814697,298.25,-9.100000381469727,-4.2804059982299805,9.100000381469727
2017-05-22,2017-05-29,295.07869443893435,306.79999980926516,300.6,-6.199999809265137,-5.521305561065674,6.199999809265137
2017-05-23,2017-05-30,296.88819818496705,304.3499999523163,301.05,-3.299999952316284,-4.161801815032959,3.299999952316284
2017-05-24,2017-05-31,299.28731813430784,305.0500000953674,301.9,-3.1500000953674316,-2.6126818656921387,3.1500000953674316
2017-05-25,2017-06-01,300.5209403038025,304.14999997615814,305.5,1.350000023841858,-4.97905969619751,-1.350000023841858
2017-05-26,2017-06-02,306.70986292362215,307.7500000059605,307.35,-0.4000000059604645,-0.6401370763778687,0.4000000059604645
