date,index1,index2,loss_profits,pred_date,prediction,real,0.562248996
2017-07-10,310.8,312.8999999,-2.099999905,2017-08-07,-2.177511692,2.099999905,
2017-07-11,312.7,312.85,-0.150000006,2017-08-08,-0.169764876,0.150000006,
2017-07-12,312.6,308.65,3.950000048,2017-08-09,-3.002718925,-3.950000048,
2017-07-13,316.55,307.2499998,9.300000191,2017-08-10,-4.209016323,-9.300000191,
2017-07-14,316.7,301.5000002,15.19999981,2017-08-11,-7.360590458,-15.19999981,
2017-07-17,317.5,304.6000004,12.89999962,2017-08-14,-5.548975468,-12.89999962,
2017-07-18,318.05,304.6000002,13.44999981,2017-08-15,-5.240981102,-13.44999981,
2017-07-19,318.7,306.2500002,12.44999981,2017-08-16,-3.546247959,-12.44999981,
2017-07-20,319.6,307.9000002,11.69999981,2017-08-17,-2.332100391,-11.69999981,
2017-07-21,321.1,307.7499996,13.35000038,2017-08-18,-2.137662888,-13.35000038,
2017-07-24,321.25,307.0500002,14.19999981,2017-08-21,-2.942032337,-14.19999981,
2017-07-25,319.65,308.7000002,-10.94999981,2017-08-22,2.33220768,-10.94999981,
2017-07-26,318.95,308.5999996,-10.35000038,2017-08-23,3.27602005,-10.35000038,
2017-07-27,319.85,310.1,-9.75,2017-08-24,8.072330475,-9.75,
2017-07-28,312.55,310.25,-2.299999952,2017-08-25,8.088067055,-2.299999952,
2017-07-31,313.55,308.2000001,-5.349999905,2017-08-28,4.835252762,-5.349999905,
2017-08-01,316.55,307.1500004,-9.399999619,2017-08-29,2.987113953,-9.399999619,
2017-08-02,317.15,309.0000004,-8.149999619,2017-08-30,2.499044895,-8.149999619,
2017-08-03,311.65,306.65,-5,2017-08-31,4.626636505,-5,
2017-08-04,312.85,306.2999998,-6.550000191,2017-09-01,1.402814507,-6.550000191,
2017-08-07,312.9,303.5000004,-9.399999619,2017-09-04,0.399918258,-9.399999619,
2017-08-08,312.85,302.7000004,-10.14999962,2017-09-05,2.420477867,-10.14999962,
2017-08-09,308.65,302.3000001,-6.349999905,2017-09-06,5.939383507,-6.349999905,
2017-08-10,307.25,306.2,-1.049999952,2017-09-07,5.101413727,-1.049999952,
2017-08-11,301.5,306.25,4.75,2017-09-08,8.609872818,4.75,
2017-08-14,304.6,309.2500001,4.650000095,2017-09-11,8.170985222,4.650000095,
2017-08-15,304.6,309.1999999,4.599999905,2017-09-12,7.427475452,4.599999905,
2017-08-16,306.25,308.55,2.299999952,2017-09-13,10.53361034,2.299999952,
2017-08-17,307.9,310.2499999,2.349999905,2017-09-14,12.15595722,2.349999905,
2017-08-18,307.75,311.2,3.450000048,2017-09-15,9.847251892,3.450000048,
2017-08-21,307.05,316.6999996,9.649999619,2017-09-18,11.59320831,9.649999619,
2017-08-22,308.7,316.0499999,7.349999905,2017-09-19,10.57417679,7.349999905,
2017-08-23,308.6,315.7999998,7.199999809,2017-09-20,9.634795189,7.199999809,
2017-08-24,310.1,316.0499998,5.949999809,2017-09-21,12.01506042,5.949999809,
2017-08-25,310.25,313.75,3.5,2017-09-22,10.13225842,3.5,
2017-08-28,308.2,313.7999999,5.599999905,2017-09-25,11.83260822,5.599999905,
2017-08-29,307.15,311.8000001,4.650000095,2017-09-26,13.56010151,4.650000095,
2017-08-30,309,311.4000001,2.400000095,2017-09-27,9.939394951,2.400000095,
2017-08-31,306.65,311.5999998,4.949999809,2017-09-28,7.647132397,4.949999809,
2017-09-01,306.3,314.3,8,2017-09-29,8.730295181,8,
2017-09-04,303.5,314.3000002,10.80000019,2017-10-02,6.207441807,10.80000019,
2017-09-05,302.7,314.3000004,11.60000038,2017-10-03,8.21741581,11.60000038,
2017-09-06,302.3,314.3,12,2017-10-04,8.526592255,12,
2017-09-07,306.2,314.3000004,8.100000381,2017-10-05,0.382232189,8.100000381,
2017-09-08,306.25,314.3000002,8.050000191,2017-10-06,7.358328342,8.050000191,
