date,index1,index2,loss_profits,pred_date,prediction,real,0.610441767,,10.40799905
2017-10-31,331.05,327.7000001,3.349999905,2017-11-28,-2.613932133,-3.349999905,,0.541795765,
2017-11-01,336.55,327.6999996,8.850000381,2017-11-29,-6.099899292,-8.850000381,,7.563056,
2017-11-02,335.05,322.2499998,12.80000019,2017-11-30,-4.545071125,-12.80000019,,68.14385387,
2017-11-03,336.35,321.85,14.5,2017-12-01,-0.965760231,-14.5,,183.1756461,
2017-11-06,334.15,325.0000004,9.149999619,2017-12-04,-1.754893899,-9.149999619,,54.68758861,
2017-11-07,333.75,326.5999999,7.150000095,2017-12-05,-6.324697018,-7.150000095,,0.681125169,
2017-11-08,335.25,321.6499996,13.60000038,2017-12-06,-8.339123726,-13.60000038,,27.67682317,
2017-11-09,333.65,320.7000002,12.94999981,2017-12-07,-6.900301456,-12.94999981,,36.59885017,
2017-11-10,332.9,321.4,11.5,2017-12-08,-6.402860165,-11.5,,25.9808345,
2017-11-13,331.55,321.4999998,10.05000019,2017-12-11,-6.068835735,-10.05000019,,15.84967042,
2017-11-14,331.3,320.4499996,10.85000038,2017-12-12,-6.651705265,-10.85000038,,17.62568187,
2017-11-15,329.15,322.8499998,6.300000191,2017-12-13,-9.360912323,-6.300000191,,9.36918308,
2017-11-16,331.3,324.3,7,2017-12-14,-9.766598701,-7,,7.654068372,
2017-11-17,330.95,322.7500002,8.199999809,2017-12-15,-12.31195354,-8.199999809,,16.90816349,
2017-11-20,329.45,324.1499998,5.300000191,2017-12-18,-4.320683002,-5.300000191,,0.959062157,
2017-11-21,330.85,323.85,7,2017-12-19,-7.077776432,-7,,0.006049173,
2017-11-22,332.55,323.55,9,2017-12-20,-14.91618443,-9,,35.00123821,
2017-11-23,331.45,316.8499996,14.60000038,2017-12-21,-7.783346653,-14.60000038,,46.46676803,
2017-11-24,332.25,318.5,13.75,2017-12-22,-4.402726173,-13.75,,87.371528,
2017-11-27,325.9,318.4999999,-7.400000095,2017-12-25,2.63566494,-7.400000095,,100.7145727,
2017-11-28,327.7,317.45,10.25,2017-12-26,-6.175916195,-10.25,,16.59815885,
2017-11-29,327.7,321.2,6.5,2017-12-27,-4.965759754,-6.5,,2.353893132,
2017-11-30,322.25,325.6500001,3.400000095,2017-12-28,0.919871926,3.400000095,,6.151035735,
2017-12-01,321.85,325.65,3.799999952,2017-12-29,0.512271404,3.799999952,,10.80915901,
2017-12-04,325,325.65,-0.649999976,2018-01-01,-0.790027857,0.649999976,,2.07368016,
2017-12-05,326.6,326.5,-0.100000001,2018-01-02,0.212165892,-0.100000001,,0.097447545,
2017-12-06,321.65,327.7000002,6.050000191,2018-01-03,0.534775436,6.050000191,,30.4177041,
2017-12-07,320.7,325.0000002,-4.300000191,2018-01-04,-0.69511801,4.300000191,,24.95120584,
2017-12-08,321.4,328.9500002,-7.550000191,2018-01-05,-1.18889153,7.550000191,,76.36822851,
2017-12-11,321.5,331.25,-9.75,2018-01-08,-1.211882114,9.75,,120.1628595,
2017-12-12,320.45,330.45,-10,2018-01-09,-1.952044845,10,,142.851376,
2017-12-13,322.85,327.85,-5,2018-01-10,-2.662217855,5,,58.70958246,
2017-12-14,324.3,326.5,-2.200000048,2018-01-11,-0.14054057,2.200000048,,5.478130385,
2017-12-15,322.75,326.8499999,4.099999905,2018-01-12,1.986305118,4.099999905,,4.467705653,
2017-12-18,324.15,327.3000001,3.150000095,2018-01-15,7.415820122,3.150000095,,18.1972205,
2017-12-19,323.85,330.5000001,6.650000095,2018-01-16,7.523750305,6.650000095,,0.763439429,
2017-12-20,323.55,329.2000001,5.650000095,2018-01-17,6.100285053,5.650000095,,0.202756543,
2017-12-21,316.85,329.4000002,12.55000019,2018-01-18,5.674125671,12.55000019,,47.2776504,
2017-12-22,318.5,329.6000004,11.10000038,2018-01-19,1.877142906,11.10000038,,85.06109999,
2017-12-25,318.5,326.25,7.75,2018-01-22,0.160575122,7.75,,57.59936998,
2017-12-26,317.45,331.2500002,13.80000019,2018-01-23,1.726497054,13.80000019,,145.769478,
2017-12-27,321.2,331.5999996,10.39999962,2018-01-24,2.388080597,10.39999962,,64.19084643,
2017-12-28,325.65,334.2999996,8.649999619,2018-01-25,3.462116241,8.649999619,,26.91413394,
2017-12-29,325.65,335.9500002,10.30000019,2018-01-26,4.363066196,10.30000019,,35.24718525,
2018-01-01,325.65,338.5000004,-12.85000038,2018-01-29,-5.483651161,12.85000038,,336.1227788,
2018-01-02,326.5,333.9000001,-7.400000095,2018-01-30,-11.70374393,7.400000095,,364.9530358,
2018-01-03,327.7,334.45,-6.75,2018-01-31,-8.643803596,6.75,,236.9691892,
2018-01-04,325,333.6499996,-8.649999619,2018-02-01,-5.86700058,8.649999619,,210.7432948,
2018-01-05,328.95,327.4,1.549999952,2018-02-02,-5.22117281,-1.549999952,,13.47751015,
2018-01-08,331.25,323,8.25,2018-02-05,-6.071687222,-8.25,,4.745046559,
2018-01-09,330.45,317.6499998,12.80000019,2018-02-06,-6.506197453,-12.80000019,,39.61195289,
2018-01-10,327.85,309.4999996,18.35000038,2018-02-07,-5.469991684,-18.35000038,,165.894624,
2018-01-11,326.5,312.5,14,2018-02-08,-4.506040573,-14,,90.1352656,
2018-01-12,326.85,303.85,23,2018-02-09,-5.020107746,-23,,323.2765255,
2018-01-15,327.3,308.0999992,19.20000076,2018-02-12,-7.43517065,-19.20000076,,138.4112275,
2018-01-16,330.5,311.3999996,19.10000038,2018-02-13,-9.040442467,-19.10000038,,101.1947054,
2018-01-17,329.2,314.3000004,14.89999962,2018-02-14,-6.592375278,-14.89999962,,69.01662221,
2018-01-18,329.4,314.2999996,15.10000038,2018-02-15,-3.14761591,-15.10000038,,142.8594945,
2018-01-19,329.6,314.2999998,15.30000019,2018-02-16,-4.494206905,-15.30000019,,116.7651685,
2018-01-22,326.25,316.25,10,2018-02-19,-3.616889238,-10,,40.744103,
2018-01-23,331.25,312,19.25,2018-02-20,-4.317738056,-19.25,,222.9724468,
2018-01-24,331.6,314.0500008,17.54999924,2018-02-21,-6.021927834,-17.54999924,,132.8964303,
2018-01-25,334.3,311.8499992,22.45000076,2018-02-22,-6.364287376,-22.45000076,,258.7501751,
2018-01-26,335.95,316.95,19,2018-02-23,-9.367419243,-19,,92.78661204,
2018-01-29,338.5,317.1000004,21.39999962,2018-02-26,-6.363773823,-21.39999962,,226.0880862,
2018-01-30,333.9,315.7500004,18.14999962,2018-02-27,-1.414594889,-18.14999962,,280.0737715,
2018-01-31,334.45,312.45,22,2018-02-28,-0.051062636,-22,,481.7558514,
2018-02-01,333.65,312.4499992,-21.20000076,2018-03-01,0.432380259,-21.20000076,,467.9599086,
2018-02-02,327.4,308.15,-19.25,2018-03-02,3.034966946,-19.25,,496.6197518,
2018-02-05,323,303.8500004,-19.14999962,2018-03-05,2.698420048,-19.14999962,,477.353442,
2018-02-06,317.65,310.3000001,-7.349999905,2018-03-06,4.165406704,-7.349999905,,132.6045894,
2018-02-07,309.5,310.45,0.949999988,2018-03-07,1.796495438,0.949999988,,0.716554547,
2018-02-08,312.5,313.6,-1.100000024,2018-03-08,-1.735457659,1.100000024,,8.039820272,
2018-02-09,303.85,317.1,13.25,2018-03-09,1.429052711,13.25,,139.7347948,
2018-02-12,308.1,320.1,-12,2018-03-12,-1.367437482,12,,178.6883848,
2018-02-13,311.4,321.5000004,-10.10000038,2018-03-13,-2.803836346,10.10000038,,166.5090023,
2018-02-14,314.3,321.55,-7.25,2018-03-14,-3.060945511,7.25,,106.3155973,
2018-02-15,314.3,322.8500002,-8.550000191,2018-03-15,-3.749431849,8.550000191,,151.2760285,
2018-02-16,314.3,321.9999998,-7.699999809,2018-03-16,-4.097139835,7.699999809,,139.1725038,
2018-02-19,316.25,319.8499999,-3.599999905,2018-03-19,-4.479088306,3.599999905,,65.27166632,
2018-02-20,312,321.3000002,-9.300000191,2018-03-20,-4.959879398,9.300000191,,203.3441659,
2018-02-21,314.05,321.6000002,-7.550000191,2018-03-21,-3.904355049,7.550000191,,131.202254,
2018-02-22,311.85,322.1,-10.25,2018-03-22,-4.834703922,10.25,,227.5482924,
2018-02-23,316.95,311.5000002,5.449999809,2018-03-23,-6.036185741,-5.449999809,,0.343613947,
2018-02-26,317.1,314.5000001,2.599999905,2018-03-26,-7.187508583,-2.599999905,,21.04523587,
2018-02-27,315.75,315.15,0.600000024,2018-03-27,-4.580891609,-0.600000024,,15.84749781,
2018-02-28,312.45,310.65,1.799999952,2018-03-28,-5.809344292,-1.799999952,,16.07484204,
2018-03-01,312.45,314.45,-2,2018-03-29,-5.897566319,2,,62.37155376,
2018-03-02,308.15,314.5500001,-6.400000095,2018-03-30,-6.093391895,6.400000095,,156.0848434,
2018-03-05,303.85,313.4500004,-9.600000381,2018-04-02,-8.590536118,9.600000381,,330.8956181,
2018-03-06,310.3,312.8,-2.5,2018-04-03,-11.808218,2.5,,204.7251023,
2018-03-07,310.45,307.5499999,2.900000095,2018-04-04,-11.0641222,-2.900000095,,66.65288975,
2018-03-08,313.6,312.95,0.649999976,2018-04-05,-8.42263031,-0.649999976,,60.41378231,
2018-03-09,317.1,311.1999999,5.900000095,2018-04-06,-4.66790247,-5.900000095,,1.518064558,
2018-03-12,320.1,312.9499999,7.150000095,2018-04-09,-3.308430672,-7.150000095,,14.75765563,
2018-03-13,321.5,313.4499998,8.050000191,2018-04-10,-1.605203271,-8.050000191,,41.53540734,
2018-03-14,321.55,312.4499996,9.100000381,2018-04-11,-0.85689497,-9.100000381,,67.94878682,
2018-03-15,322.85,311.7499996,-11.10000038,2018-04-12,0.299405754,-11.10000038,,129.9464602,
2018-03-16,322,314.4499998,-7.550000191,2018-04-13,0.018688224,-7.550000191,,57.28504432,
2018-03-19,319.85,314.2999998,5.550000191,2018-04-16,-3.342522144,-5.550000191,,4.872959328,
2018-03-20,321.3,314.3999999,6.900000095,2018-04-17,-0.807841539,-6.900000095,,37.11439587,
2018-03-21,321.6,317.6,-4,2018-04-18,0.535782576,-4,,20.57332358,
2018-03-22,322.1,319.0000001,3.099999905,2018-04-19,-6.807694912,-3.099999905,,13.74700226,
2018-03-23,311.5,316.9000001,5.400000095,2018-04-20,2.41866827,5.400000095,,8.888339451,
2018-03-26,314.5,317.0999999,2.599999905,2018-04-23,6.47084856,2.599999905,,14.98346931,
2018-03-27,315.15,315.35,-0.200000003,2018-04-24,-4.637760639,0.200000003,,23.40392803,
2018-03-28,310.65,312.95,-2.299999952,2018-04-25,-15.42346096,2.299999952,,314.1210667,
2018-03-29,314.45,317.45,-3,2018-04-26,-10.41330528,3,,179.9167585,
2018-03-30,314.55,320.1499999,-5.599999905,2018-04-27,-5.914610863,5.599999905,,132.5862611,
2018-04-02,313.45,321.6499998,-8.199999809,2018-04-30,-2.344666958,8.199999809,,111.1899972,
2018-04-03,312.8,321.6500004,8.850000381,2018-05-01,0.384500861,8.850000381,,71.66468212,
2018-04-04,307.55,319.7499998,12.19999981,2018-05-02,5.027145863,12.19999981,,51.44983374,
2018-04-05,312.95,318.0000002,5.050000191,2018-05-03,3.416383505,5.050000191,,2.668703477,
2018-04-06,311.2,316.45,5.25,2018-05-04,4.625832081,5.25,,0.389585591,
2018-04-09,312.95,316.45,3.5,2018-05-07,3.436780453,3.5,,0.003996711,
2018-04-10,313.45,314.05,0.600000024,2018-05-08,3.65391016,0.600000024,,9.326367119,
2018-04-11,312.45,314.05,1.600000024,2018-05-09,5.274933815,1.600000024,,13.50513837,
2018-04-12,311.75,315.8499999,4.099999905,2018-05-10,8.176047325,4.099999905,,16.61416257,
2018-04-13,314.45,317.65,3.200000048,2018-05-11,3.347168446,3.200000048,,0.021658537,
2018-04-16,314.3,316.85,2.549999952,2018-05-14,5.260715961,2.549999952,,7.347981281,
2018-04-17,314.4,313.75,-0.649999976,2018-05-15,8.651457787,-0.649999976,,86.51711652,
2018-04-18,317.6,314.9,-2.700000048,2018-05-16,3.349801064,-2.700000048,,36.60009349,
2018-04-19,319,313.4000001,-5.599999905,2018-05-17,4.211471081,-5.599999905,,96.26496291,
2018-04-20,316.9,314.7499999,-2.150000095,2018-05-18,2.537782669,-2.150000095,,21.97530724,
2018-04-23,317.1,315.1,-2,2018-05-21,5.218608379,-2,,52.10830693,
2018-04-24,315.35,315.1,-0.25,2018-05-22,3.926553965,-0.25,,17.44360302,
2018-04-25,312.95,317.1499998,4.199999809,2018-05-23,6.824480057,4.199999809,,6.887896572,
2018-04-26,317.45,316.55,-0.899999976,2018-05-24,5.092878819,-0.899999976,,35.91459625,
2018-04-27,320.15,317.3000001,-2.849999905,2018-05-25,2.005313635,-2.849999905,,23.57406957,
2018-04-30,321.65,318.1,3.549999952,2018-05-28,-2.554450512,-3.549999952,,0.991118687,
2018-05-01,321.65,314.9,6.75,2018-05-29,-4.644086361,-6.75,,4.434872255,
2018-05-02,319.75,307.5500002,12.19999981,2018-05-30,-2.896584272,-12.19999981,,86.55354067,
2018-05-03,318,309.1499996,8.850000381,2018-05-31,-3.80630827,-8.850000381,,25.43883011,
2018-05-04,316.45,311.3999998,5.050000191,2018-06-01,-4.324957371,-5.050000191,,0.525687091,
2018-05-07,316.45,313.15,3.299999952,2018-06-04,-3.935016632,-3.299999952,,0.403246184,
2018-05-08,314.05,313.75,0.300000012,2018-06-05,-3.46942997,-0.300000012,,10.04528626,
2018-05-09,314.05,313.75,0.300000012,2018-06-06,-2.940045834,-0.300000012,,6.969841942,
2018-05-10,315.85,316.85,-1,2018-06-07,-3.218210936,1,,17.7933035,
2018-05-11,317.65,313.3000001,4.349999905,2018-06-08,-2.987182617,-4.349999905,,1.85727096,
2018-05-14,316.85,316.15,0.699999988,2018-06-11,-4.240762711,-0.699999988,,12.53700066,
2018-05-15,313.75,315.65,-1.899999976,2018-06-12,-2.414542913,1.899999976,,18.61528034,
2018-05-16,314.9,315.65,-0.75,2018-06-13,-1.321231246,0.75,,4.289998874,
2018-05-17,313.4,310.4,3,2018-06-14,-1.693242073,-3,,1.70761628,
2018-05-18,314.75,309.1999998,5.550000191,2018-06-15,-1.989405036,-5.550000191,,12.67783786,
2018-05-21,315.1,305.85,9.25,2018-06-18,-2.435558796,-9.25,,46.43660892,
2018-05-22,315.1,301.35,13.75,2018-06-19,-4.160315037,-13.75,,91.96205769,
2018-05-23,317.15,304.2000002,12.94999981,2018-06-20,-4.916748524,-12.94999981,,64.53312622,
2018-05-24,316.55,300.7499998,15.80000019,2018-06-21,-5.140197277,-15.80000019,,113.6313981,
2018-05-25,317.3,303.6500004,13.64999962,2018-06-22,-1.206217766,-13.64999962,,154.8477068,
2018-05-28,318.1,303.2499996,-14.85000038,2018-06-25,0.394624025,-14.85000038,,232.3985732,
2018-05-29,314.9,302.4,-12.5,2018-06-26,5.381415844,-12.5,,319.7450326,
2018-05-30,307.55,301.55,-6,2018-06-27,3.782412291,-6,,95.69559023,
2018-05-31,309.15,299.0999998,10.05000019,2018-06-28,-4.881667614,-10.05000019,,26.71166162,
2018-06-01,311.4,300.0000004,11.39999962,2018-06-29,-2.50848341,-11.39999962,,79.05906051,
2018-06-04,313.15,292.9,20.25,2018-07-02,-2.384756088,-20.25,,319.16694,
2018-06-05,313.75,293.75,20,2018-07-03,-1.578641415,-20,,339.3464521,
2018-06-06,313.75,292.5499992,21.20000076,2018-07-04,-0.644926608,-21.20000076,,422.5110734,
2018-06-07,316.85,291.9999996,24.85000038,2018-07-05,-1.733304858,-24.85000038,,534.3816119,
2018-06-08,313.3,296.9499996,-16.35000038,2018-07-06,0.933538377,-16.35000038,,298.720712,
2018-06-11,316.15,295.2999996,-20.85000038,2018-07-09,2.894478798,-20.85000038,,563.8002914,
2018-06-12,315.65,296.0000004,-19.64999962,2018-07-10,3.7087183,-19.64999962,,545.6297029,
2018-06-13,315.65,299.1000008,-16.54999924,2018-07-11,3.775792599,-16.54999924,,413.1378139,
2018-06-14,310.4,298.2000002,-12.19999981,2018-07-12,5.222112179,-12.19999981,,303.5299862,
2018-06-15,309.2,297.3499996,-11.85000038,2018-07-13,5.547588348,-11.85000038,,302.6760935,
2018-06-18,305.85,297.0499998,-8.800000191,2018-07-16,9.442481041,-8.800000191,,332.7881215,
2018-06-19,301.35,296.0499998,-5.300000191,2018-07-17,10.98778248,-5.300000191,,265.2918643,
2018-06-20,304.2,297.0499999,-7.150000095,2018-07-18,8.721960068,-7.150000095,,251.9191194,
2018-06-21,300.75,296.0500002,-4.699999809,2018-07-19,7.149588108,-4.699999809,,140.4127338,
