date,index1,index2,loss_profits,pred_date,prediction,real,0.607287449
2017-07-10,310.8,312.8999999,2.099999905,2017-08-07,3.146796703,2.099999905,
2017-07-11,312.7,312.85,0.150000006,2017-08-08,3.379076242,0.150000006,
2017-07-12,312.6,308.65,-3.950000048,2017-08-09,2.507611513,-3.950000048,
2017-07-13,316.55,307.2499998,-9.300000191,2017-08-10,1.07714355,-9.300000191,
2017-07-14,316.7,301.5000002,15.19999981,2017-08-11,-3.012814999,-15.19999981,
2017-07-17,317.5,304.6000004,12.89999962,2017-08-14,-4.182933807,-12.89999962,
2017-07-18,318.05,304.6000002,13.44999981,2017-08-15,-5.554458618,-13.44999981,
2017-07-19,318.7,306.2500002,-12.44999981,2017-08-16,1.559773803,-12.44999981,
2017-07-20,319.6,307.9000002,11.69999981,2017-08-17,-1.987203121,-11.69999981,
2017-07-21,321.1,307.7499996,13.35000038,2017-08-18,-1.062221885,-13.35000038,
2017-07-24,321.25,307.0500002,14.19999981,2017-08-21,-2.633322954,-14.19999981,
2017-07-25,319.65,308.7000002,-10.94999981,2017-08-22,1.803943753,-10.94999981,
2017-07-26,318.95,308.5999996,10.35000038,2017-08-23,-0.331248224,-10.35000038,
2017-07-27,319.85,310.1,-9.75,2017-08-24,5.634094238,-9.75,
2017-07-28,312.55,310.25,-2.299999952,2017-08-25,5.760584831,-2.299999952,
2017-07-31,313.55,308.2000001,-5.349999905,2017-08-28,0.603970289,-5.349999905,
2017-08-01,316.55,307.1500004,-9.399999619,2017-08-29,0.974902034,-9.399999619,
2017-08-02,317.15,309.0000004,-8.149999619,2017-08-30,0.311154187,-8.149999619,
2017-08-03,311.65,306.65,-5,2017-08-31,8.038780212,-5,
2017-08-04,312.85,306.2999998,-6.550000191,2017-09-01,3.197156668,-6.550000191,
2017-08-07,312.9,303.5000004,9.399999619,2017-09-04,-1.300040722,-9.399999619,
2017-08-08,312.85,302.7000004,-10.14999962,2017-09-05,3.051342964,-10.14999962,
2017-08-09,308.65,302.3000001,-6.349999905,2017-09-06,4.077553272,-6.349999905,
2017-08-10,307.25,306.2,-1.049999952,2017-09-07,8.914607048,-1.049999952,
2017-08-11,301.5,306.25,4.75,2017-09-08,9.086186409,4.75,
2017-08-14,304.6,309.2500001,4.650000095,2017-09-11,7.990250587,4.650000095,
2017-08-15,304.6,309.1999999,4.599999905,2017-09-12,8.179140091,4.599999905,
2017-08-16,306.25,308.55,2.299999952,2017-09-13,11.36441517,2.299999952,
2017-08-17,307.9,310.2499999,2.349999905,2017-09-14,11.50624084,2.349999905,
2017-08-18,307.75,311.2,3.450000048,2017-09-15,8.358127594,3.450000048,
2017-08-21,307.05,316.6999996,9.649999619,2017-09-18,7.906963825,9.649999619,
2017-08-22,308.7,316.0499999,7.349999905,2017-09-19,8.628396034,7.349999905,
2017-08-23,308.6,315.7999998,7.199999809,2017-09-20,10.81443024,7.199999809,
2017-08-24,310.1,316.0499998,5.949999809,2017-09-21,10.27213097,5.949999809,
2017-08-25,310.25,313.75,3.5,2017-09-22,9.787389755,3.5,
2017-08-28,308.2,313.7999999,5.599999905,2017-09-25,9.944187164,5.599999905,
2017-08-29,307.15,311.8000001,4.650000095,2017-09-26,8.975966454,4.650000095,
2017-08-30,309,311.4000001,2.400000095,2017-09-27,7.248515129,2.400000095,
2017-08-31,306.65,311.5999998,4.949999809,2017-09-28,3.786101103,4.949999809,
2017-09-01,306.3,314.3,8,2017-09-29,5.347976685,8,
2017-09-04,303.5,314.3000002,10.80000019,2017-10-02,7.613910675,10.80000019,
2017-09-05,302.7,314.3000004,11.60000038,2017-10-03,6.216202259,11.60000038,
2017-09-06,302.3,314.3,12,2017-10-04,10.88420677,12,
2017-09-07,306.2,314.3000004,8.100000381,2017-10-05,2.576625109,8.100000381,
2017-09-08,306.25,314.3000002,8.050000191,2017-10-06,8.169896126,8.050000191,
2017-09-11,309.25,314.3000002,5.050000191,2017-10-09,6.351042747,5.050000191,
2017-09-12,309.2,320.1499998,10.94999981,2017-10-10,5.64523983,10.94999981,
2017-09-13,308.55,323.2499998,14.69999981,2017-10-11,3.94557023,14.69999981,
2017-09-14,310.25,325.6499996,15.39999962,2017-10-12,4.686684132,15.39999962,
2017-09-15,311.2,325.3000004,14.10000038,2017-10-13,4.645703316,14.10000038,
2017-09-18,316.7,325.5000002,8.800000191,2017-10-16,2.82533145,8.800000191,
2017-09-19,316.05,325.8,9.75,2017-10-17,5.500888824,9.75,
2017-09-20,315.8,325.8500002,10.05000019,2017-10-18,0.79928422,10.05000019,
2017-09-21,316.05,324.1000002,8.050000191,2017-10-19,5.543435574,8.050000191,
2017-09-22,313.75,326.25,12.5,2017-10-20,5.223869324,12.5,
2017-09-25,313.8,327.05,13.25,2017-10-23,7.640753269,13.25,
2017-09-26,311.8,326.55,14.75,2017-10-24,7.458331108,14.75,
2017-09-27,311.4,326.7500004,15.35000038,2017-10-25,3.210583448,15.35000038,
2017-09-28,311.6,323.7499996,12.14999962,2017-10-26,11.57890987,12.14999962,
2017-09-29,314.3,326.8500002,12.55000019,2017-10-27,1.86833787,12.55000019,
2017-10-02,314.3,327.4499996,-13.14999962,2017-10-30,-3.964818716,13.14999962,
2017-10-03,314.3,331.05,-16.75,2017-10-31,-0.555987418,16.75,
2017-10-04,314.3,336.55,-22.25,2017-11-01,-1.79062748,22.25,
2017-10-05,314.3,335.05,20.75,2017-11-02,0.93328011,20.75,
2017-10-06,314.3,336.3499992,-22.04999924,2017-11-03,-2.300746202,22.04999924,
2017-10-09,314.3,334.1500004,-19.85000038,2017-11-06,-1.571182847,19.85000038,
2017-10-10,320.15,333.7500004,-13.60000038,2017-11-07,-0.857387722,13.60000038,
2017-10-11,323.25,335.25,-12,2017-11-08,-1.431554794,12,
2017-10-12,325.65,333.65,-8,2017-11-09,-4.037569046,8,
2017-10-13,325.3,332.8999999,-7.599999905,2017-11-10,-5.703597546,7.599999905,
2017-10-16,325.5,331.5500002,-6.050000191,2017-11-13,-4.492890358,6.050000191,
2017-10-17,325.8,331.3,-5.5,2017-11-14,-9.731916428,5.5,
2017-10-18,325.85,329.15,-3.299999952,2017-11-15,-8.080938339,3.299999952,
2017-10-19,324.1,331.2999998,-7.199999809,2017-11-16,-3.013127565,7.199999809,
2017-10-20,326.25,330.9499998,-4.699999809,2017-11-17,-2.366484642,4.699999809,
2017-10-23,327.05,329.4500001,-2.400000095,2017-11-20,-4.339262962,2.400000095,
2017-10-24,326.55,330.8500002,-4.300000191,2017-11-21,-4.261013031,4.300000191,
2017-10-25,326.75,332.5500002,-5.800000191,2017-11-22,-7.891120911,5.800000191,
2017-10-26,323.75,331.4499998,-7.699999809,2017-11-23,-6.909399033,7.699999809,
2017-10-27,326.85,332.2500001,5.400000095,2017-11-24,1.04564023,5.400000095,
2017-10-30,327.45,325.9,1.549999952,2017-11-27,-1.326450825,-1.549999952,
2017-10-31,331.05,327.7000001,3.349999905,2017-11-28,-1.669607162,-3.349999905,
2017-11-01,336.55,327.6999996,8.850000381,2017-11-29,-4.195871353,-8.850000381,
2017-11-02,335.05,322.2499998,12.80000019,2017-11-30,-0.567586124,-12.80000019,
2017-11-03,336.35,321.85,-14.5,2017-12-01,4.035218239,-14.5,
2017-11-06,334.15,325.0000004,-9.149999619,2017-12-04,5.77989006,-9.149999619,
2017-11-07,333.75,326.5999999,7.150000095,2017-12-05,-3.599488735,-7.150000095,
2017-11-08,335.25,321.6499996,13.60000038,2017-12-06,-2.189891815,-13.60000038,
2017-11-09,333.65,320.7000002,-12.94999981,2017-12-07,1.350851059,-12.94999981,
2017-11-10,332.9,321.4,11.5,2017-12-08,-2.208126783,-11.5,
2017-11-13,331.55,321.4999998,10.05000019,2017-12-11,-2.395270586,-10.05000019,
2017-11-14,331.3,320.4499996,10.85000038,2017-12-12,-3.784138441,-10.85000038,
2017-11-15,329.15,322.8499998,6.300000191,2017-12-13,-7.078527927,-6.300000191,
2017-11-16,331.3,324.3,7,2017-12-14,-2.670359135,-7,
2017-11-17,330.95,322.7500002,8.199999809,2017-12-15,-8.484462738,-8.199999809,
2017-11-20,329.45,324.1499998,5.300000191,2017-12-18,-4.843854904,-5.300000191,
2017-11-21,330.85,323.85,7,2017-12-19,-1.125316739,-7,
2017-11-22,332.55,323.55,9,2017-12-20,-5.819729805,-9,
2017-11-23,331.45,316.8499996,14.60000038,2017-12-21,-0.604700685,-14.60000038,
2017-11-24,332.25,318.5,13.75,2017-12-22,-7.190329075,-13.75,
2017-11-27,325.9,318.4999999,7.400000095,2017-12-25,-2.013778925,-7.400000095,
2017-11-28,327.7,317.45,10.25,2017-12-26,-0.218357831,-10.25,
2017-11-29,327.7,321.2,6.5,2017-12-27,-2.85673666,-6.5,
2017-11-30,322.25,325.6500001,3.400000095,2017-12-28,3.376079321,3.400000095,
2017-12-01,321.85,325.65,3.799999952,2017-12-29,0.902139783,3.799999952,
2017-12-04,325,325.65,-0.649999976,2018-01-01,-1.547968149,0.649999976,
2017-12-05,326.6,326.5,0.100000001,2018-01-02,-3.422120094,-0.100000001,
2017-12-06,321.65,327.7000002,6.050000191,2018-01-03,1.087305546,6.050000191,
2017-12-07,320.7,325.0000002,4.300000191,2018-01-04,2.283890963,4.300000191,
2017-12-08,321.4,328.9500002,7.550000191,2018-01-05,0.62442404,7.550000191,
2017-12-11,321.5,331.25,-9.75,2018-01-08,-0.011410154,9.75,
2017-12-12,320.45,330.45,-10,2018-01-09,-0.681482852,10,
2017-12-13,322.85,327.85,5,2018-01-10,0.606740832,5,
2017-12-14,324.3,326.5,2.200000048,2018-01-11,1.750957608,2.200000048,
2017-12-15,322.75,326.8499999,4.099999905,2018-01-12,1.99099946,4.099999905,
2017-12-18,324.15,327.3000001,3.150000095,2018-01-15,3.087180614,3.150000095,
2017-12-19,323.85,330.5000001,6.650000095,2018-01-16,3.973477602,6.650000095,
2017-12-20,323.55,329.2000001,5.650000095,2018-01-17,5.416182995,5.650000095,
2017-12-21,316.85,329.4000002,12.55000019,2018-01-18,6.807021141,12.55000019,
2017-12-22,318.5,329.6000004,-11.10000038,2018-01-19,-2.97699213,11.10000038,
2017-12-25,318.5,326.25,-7.75,2018-01-22,-0.105546243,7.75,
2017-12-26,317.45,331.2500002,13.80000019,2018-01-23,2.828876495,13.80000019,
2017-12-27,321.2,331.5999996,10.39999962,2018-01-24,7.224551201,10.39999962,
2017-12-28,325.65,334.2999996,8.649999619,2018-01-25,7.944875717,8.649999619,
2017-12-29,325.65,335.9500002,-10.30000019,2018-01-26,-1.577399015,10.30000019,
2018-01-01,325.65,338.5000004,-12.85000038,2018-01-29,-4.913701057,12.85000038,
2018-01-02,326.5,333.9000001,-7.400000095,2018-01-30,-4.3778615,7.400000095,
2018-01-03,327.7,334.45,-6.75,2018-01-31,-4.321550846,6.75,
2018-01-04,325,333.6499996,-8.649999619,2018-02-01,-3.023505211,8.649999619,
2018-01-05,328.95,327.4,1.549999952,2018-02-02,-2.354457617,-1.549999952,
2018-01-08,331.25,323,8.25,2018-02-05,-2.327406645,-8.25,
2018-01-09,330.45,317.6499998,12.80000019,2018-02-06,-2.751143456,-12.80000019,
2018-01-10,327.85,309.4999996,-18.35000038,2018-02-07,1.235530138,-18.35000038,
2018-01-11,326.5,312.5,-14,2018-02-08,1.394313812,-14,
2018-01-12,326.85,303.85,23,2018-02-09,-4.043795109,-23,
2018-01-15,327.3,308.0999992,19.20000076,2018-02-12,-2.312549591,-19.20000076,
2018-01-16,330.5,311.3999996,19.10000038,2018-02-13,-1.93710649,-19.10000038,
2018-01-17,329.2,314.3000004,14.89999962,2018-02-14,-3.710732698,-14.89999962,
2018-01-18,329.4,314.2999996,15.10000038,2018-02-15,-1.680464387,-15.10000038,
2018-01-19,329.6,314.2999998,-15.30000019,2018-02-16,0.016039841,-15.30000019,
2018-01-22,326.25,316.25,10,2018-02-19,-1.704823136,-10,
2018-01-23,331.25,312,19.25,2018-02-20,-2.923191547,-19.25,
2018-01-24,331.6,314.0500008,-17.54999924,2018-02-21,1.251386285,-17.54999924,
2018-01-25,334.3,311.8499992,22.45000076,2018-02-22,-5.411540508,-22.45000076,
2018-01-26,335.95,316.95,19,2018-02-23,-5.915365219,-19,
2018-01-29,338.5,317.1000004,21.39999962,2018-02-26,-2.742360353,-21.39999962,
