date,index1,index2,loss_profits,pred_date,prediction,real
2017-07-10,310.8,312.8999999046326,2.0999999046325684,2017-08-07,4.312134265899658,2.0999999046325684
2017-07-11,312.7,312.85000000596045,0.15000000596046448,2017-08-08,3.547698974609375,0.15000000596046448
2017-07-12,312.6,308.6499999523163,-3.950000047683716,2017-08-09,6.7415056228637695,-3.950000047683716
2017-07-13,316.55,307.24999980926515,-9.300000190734863,2017-08-10,0.6565684080123901,-9.300000190734863
2017-07-14,316.7,301.50000019073485,-15.199999809265137,2017-08-11,1.7530401945114136,-15.199999809265137
2017-07-17,317.5,304.6000003814697,12.899999618530273,2017-08-14,-4.733633518218994,-12.899999618530273
2017-07-18,318.05,304.6000001907349,13.449999809265137,2017-08-15,-3.1237587928771973,-13.449999809265137
2017-07-19,318.7,306.25000019073485,-12.449999809265137,2017-08-16,3.7275071144104004,-12.449999809265137
2017-07-20,319.6,307.9000001907349,11.699999809265137,2017-08-17,-7.992040634155273,-11.699999809265137
2017-07-21,321.1,307.7499996185303,13.350000381469727,2017-08-18,-2.688725471496582,-13.350000381469727
2017-07-24,321.25,307.05000019073486,14.199999809265137,2017-08-21,-3.8056464195251465,-14.199999809265137
2017-07-25,319.65,308.70000019073484,-10.949999809265137,2017-08-22,2.150827407836914,-10.949999809265137
2017-07-26,318.95,308.59999961853026,-10.350000381469727,2017-08-23,5.702564239501953,-10.350000381469727
2017-07-27,319.85,310.1,9.75,2017-08-24,-1.2277926206588745,-9.75
2017-07-28,312.55,310.2500000476837,-2.299999952316284,2017-08-25,3.2940196990966797,-2.299999952316284
2017-07-31,313.55,308.20000009536744,5.349999904632568,2017-08-28,-1.5893077850341797,-5.349999904632568
2017-08-01,316.55,307.15000038146974,9.399999618530273,2017-08-29,-0.34327420592308044,-9.399999618530273
2017-08-02,317.15,309.0000003814697,-8.149999618530273,2017-08-30,2.329545021057129,-8.149999618530273
2017-08-03,311.65,306.65,-5.0,2017-08-31,2.516684055328369,-5.0
2017-08-04,312.85,306.29999980926516,-6.550000190734863,2017-09-01,0.36491501331329346,-6.550000190734863
2017-08-07,312.9,303.5000003814697,-9.399999618530273,2017-09-04,0.8954639434814453,-9.399999618530273
2017-08-08,312.85,302.70000038146975,-10.149999618530273,2017-09-05,1.9165767431259155,-10.149999618530273
2017-08-09,308.65,302.3000000953674,-6.349999904632568,2017-09-06,6.837141036987305,-6.349999904632568
2017-08-10,307.25,306.2000000476837,-1.0499999523162842,2017-09-07,11.081772804260254,-1.0499999523162842
2017-08-11,301.5,306.25,4.75,2017-09-08,13.346419334411621,4.75
2017-08-14,304.6,309.25000009536745,4.650000095367432,2017-09-11,8.72350025177002,4.650000095367432
2017-08-15,304.6,309.1999999046326,4.599999904632568,2017-09-12,8.030177116394043,4.599999904632568
2017-08-16,306.25,308.5499999523163,2.299999952316284,2017-09-13,11.078484535217285,2.299999952316284
2017-08-17,307.9,310.24999990463255,2.3499999046325684,2017-09-14,13.580061912536621,2.3499999046325684
2017-08-18,307.75,311.2000000476837,3.450000047683716,2017-09-15,11.170930862426758,3.450000047683716
2017-08-21,307.05,316.6999996185303,9.649999618530273,2017-09-18,10.995906829833984,9.649999618530273
2017-08-22,308.7,316.04999990463256,7.349999904632568,2017-09-19,11.217856407165527,7.349999904632568
2017-08-23,308.6,315.79999980926516,7.199999809265137,2017-09-20,11.315009117126465,7.199999809265137
2017-08-24,310.1,316.04999980926516,5.949999809265137,2017-09-21,14.394734382629395,5.949999809265137
2017-08-25,310.25,313.75,3.5,2017-09-22,12.020895957946777,3.5
2017-08-28,308.2,313.79999990463256,5.599999904632568,2017-09-25,9.208976745605469,5.599999904632568
2017-08-29,307.15,311.8000000953674,4.650000095367432,2017-09-26,9.33461856842041,4.650000095367432
2017-08-30,309.0,311.40000009536743,2.4000000953674316,2017-09-27,9.379467010498047,2.4000000953674316
2017-08-31,306.65,311.5999998092651,4.949999809265137,2017-09-28,10.363492965698242,4.949999809265137
2017-09-01,306.3,314.3,8.0,2017-09-29,10.354710578918457,8.0
2017-09-04,303.5,314.30000019073486,10.800000190734863,2017-10-02,10.714375495910645,10.800000190734863
2017-09-05,302.7,314.3000003814697,11.600000381469727,2017-10-03,9.67037296295166,11.600000381469727
2017-09-06,302.3,314.3,12.0,2017-10-04,10.357556343078613,12.0
2017-09-07,306.2,314.3000003814697,8.100000381469727,2017-10-05,8.068589210510254,8.100000381469727
2017-09-08,306.25,314.30000019073486,8.050000190734863,2017-10-06,8.490235328674316,8.050000190734863
2017-09-11,309.25,314.30000019073486,5.050000190734863,2017-10-09,3.3339343070983887,5.050000190734863
2017-09-12,309.2,320.1499998092651,10.949999809265137,2017-10-10,3.4941349029541016,10.949999809265137
2017-09-13,308.55,323.24999980926515,14.699999809265137,2017-10-11,1.449864387512207,14.699999809265137
2017-09-14,310.25,325.6499996185303,15.399999618530273,2017-10-12,6.195034503936768,15.399999618530273
2017-09-15,311.2,325.3000003814697,14.100000381469727,2017-10-13,6.682097911834717,14.100000381469727
2017-09-18,316.7,325.50000019073485,8.800000190734863,2017-10-16,0.5545961856842041,8.800000190734863
2017-09-19,316.05,325.8,9.75,2017-10-17,1.148356318473816,9.75
