date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real
2017-03-31,2017-06-30,297.3452554702759,311.5500007629395,281.6,29.950000762939453,15.745255470275879,29.950000762939453
2017-04-03,2017-07-03,298.1839946746826,311.9499992370605,281.9,30.049999237060547,16.283994674682617,30.049999237060547
2017-04-04,2017-07-04,300.6604228973389,309.64999923706057,281.35,28.299999237060547,19.310422897338867,28.299999237060547
2017-04-05,2017-07-05,298.6442218780518,311.1,280.85,30.25,17.794221878051758,30.25
2017-04-06,2017-07-06,299.29162445068357,311.10000076293943,279.9,31.200000762939453,19.391624450683594,31.200000762939453
2017-04-07,2017-07-07,294.4935083389282,310.25,279.25,31.0,15.243508338928223,31.0
2017-04-10,2017-07-10,295.50607719421384,310.8000015258789,277.65,33.150001525878906,17.856077194213867,33.150001525878906
2017-04-11,2017-07-11,294.36222686767576,312.6999992370605,275.9,36.79999923706055,18.46222686767578,36.79999923706055
2017-04-12,2017-07-12,296.7325889587402,312.6000015258789,276.95,35.650001525878906,19.782588958740234,35.650001525878906
2017-04-13,2017-07-13,294.8224643707275,316.5500015258789,279.15,37.400001525878906,15.672464370727539,37.400001525878906
2017-04-14,2017-07-14,288.92420692443847,316.7,277.7,39.0,11.224206924438477,39.0
2017-04-17,2017-07-17,293.8248104095459,317.49999847412107,278.65,38.849998474121094,15.174810409545898,38.849998474121094
2017-04-18,2017-07-18,294.41709289550784,318.0500007629395,278.35,39.70000076293945,16.067092895507812,39.70000076293945
2017-04-19,2017-07-19,296.3422256469727,318.6999984741211,276.85,41.849998474121094,19.492225646972656,41.849998474121094
2017-04-20,2017-07-20,287.67529106140137,319.5999984741211,278.25,41.349998474121094,9.425291061401367,41.349998474121094
2017-04-21,2017-07-21,285.81844730377196,321.1000015258789,280.7,40.400001525878906,5.118447303771973,40.400001525878906
2017-04-24,2017-07-24,291.4502759933472,321.25000152587893,281.85,39.400001525878906,9.600275993347168,39.400001525878906
2017-04-25,2017-07-25,293.7556058883667,319.65000076293944,285.2,34.45000076293945,8.5556058883667,34.45000076293945
2017-04-26,2017-07-26,294.04967279434203,318.95,286.45,32.5,7.599672794342041,32.5
2017-04-27,2017-07-27,292.60146818161013,319.85,287.35,32.5,5.251468181610107,32.5
2017-04-28,2017-07-28,295.1338370323181,312.55,287.8,24.75,7.333837032318115,24.75
2017-05-01,2017-07-31,292.6532910346985,313.55,287.8,25.75,4.853291034698486,25.75
2017-05-02,2017-08-01,296.316583442688,316.55,290.05,26.5,6.266583442687988,26.5
2017-05-03,2017-08-02,295.59107475280763,317.15000038146974,290.05,27.100000381469727,5.541074752807617,27.100000381469727
2017-05-04,2017-08-03,294.8673896789551,311.6499996185303,292.75,18.899999618530273,2.117389678955078,18.899999618530273
2017-05-05,2017-08-04,296.2359585762024,312.8500003814697,292.75,20.100000381469727,3.4859585762023926,20.100000381469727
2017-05-08,2017-08-07,296.2301127433777,312.8999998092651,300.7,-12.199999809265137,-4.4698872566223145,12.199999809265137
