date,index1,index2,loss_profits,pred_date,prediction,real,0.586345382,10.91248432
2017-08-04,312.85,306.2999998,-6.550000191,2017-09-01,2.617060184,-6.550000191,,84.03499592
2017-08-07,312.9,303.5000004,-9.399999619,2017-09-04,5.147044182,-9.399999619,,211.6164833
2017-08-08,312.85,302.7000004,-10.14999962,2017-09-05,6.956845284,-10.14999962,,292.6441425
2017-08-09,308.65,302.3000001,-6.349999905,2017-09-06,9.535585403,-6.349999905,,252.3518206
2017-08-10,307.25,306.2,-1.049999952,2017-09-07,10.04006004,-1.049999952,,122.9894307
2017-08-11,301.5,306.25,4.75,2017-09-08,16.77778244,4.75,,144.6675504
2017-08-14,304.6,309.2500001,4.650000095,2017-09-11,13.27685356,4.650000095,,74.42260072
2017-08-15,304.6,309.1999999,4.599999905,2017-09-12,14.72115612,4.599999905,,102.4378031
2017-08-16,306.25,308.55,2.299999952,2017-09-13,13.00112152,2.299999952,,114.5140028
2017-08-17,307.9,310.2499999,2.349999905,2017-09-14,14.21653748,2.349999905,,140.8147139
2017-08-18,307.75,311.2,3.450000048,2017-09-15,13.93292046,3.450000048,,109.8916203
2017-08-21,307.05,316.6999996,9.649999619,2017-09-18,17.29662514,9.649999619,,58.47088182
2017-08-22,308.7,316.0499999,7.349999905,2017-09-19,15.68029881,7.349999905,,69.39387977
2017-08-23,308.6,315.7999998,7.199999809,2017-09-20,16.95265579,7.199999809,,95.11429872
2017-08-24,310.1,316.0499998,5.949999809,2017-09-21,13.66281986,5.949999809,,59.48759317
2017-08-25,310.25,313.75,3.5,2017-09-22,14.38890648,3.5,,118.5682843
2017-08-28,308.2,313.7999999,5.599999905,2017-09-25,15.90036583,5.599999905,,106.0975382
2017-08-29,307.15,311.8000001,4.650000095,2017-09-26,17.44615746,4.650000095,,163.7416432
2017-08-30,309,311.4000001,2.400000095,2017-09-27,11.69666672,2.400000095,,86.42801028
2017-08-31,306.65,311.5999998,4.949999809,2017-09-28,11.92903233,4.949999809,,48.70689487
2017-09-01,306.3,314.3,8,2017-09-29,10.17141438,8,,4.715040389
2017-09-04,303.5,314.3000002,10.80000019,2017-10-02,12.71953487,10.80000019,,3.6846134
2017-09-05,302.7,314.3000004,11.60000038,2017-10-03,12.09700012,11.60000038,,0.247008742
2017-09-06,302.3,314.3,12,2017-10-04,12.68852997,12,,0.474073517
2017-09-07,306.2,314.3000004,8.100000381,2017-10-05,9.588686943,8.100000381,,2.216187679
2017-09-08,306.25,314.3000002,8.050000191,2017-10-06,9.72795105,8.050000191,,2.815519085
2017-09-11,309.25,314.3000002,5.050000191,2017-10-09,4.943880558,5.050000191,,0.011261376
2017-09-12,309.2,320.1499998,10.94999981,2017-10-10,7.359176159,10.94999981,,12.89401449
2017-09-13,308.55,323.2499998,14.69999981,2017-10-11,4.411359787,14.69999981,,105.8561135
2017-09-14,310.25,325.6499996,15.39999962,2017-10-12,5.504796982,15.39999962,,97.91503522
2017-09-15,311.2,325.3000004,-14.10000038,2017-10-13,-1.427392364,14.10000038,,241.0999255
2017-09-18,316.7,325.5000002,-8.800000191,2017-10-16,-1.583876967,8.800000191,,107.8249048
2017-09-19,316.05,325.8,-9.75,2017-10-17,-0.40259552,9.75,,103.0751958
2017-09-20,315.8,325.8500002,-10.05000019,2017-10-18,-2.882317066,10.05000019,,167.2448296
2017-09-21,316.05,324.1000002,8.050000191,2017-10-19,2.757130146,8.050000191,,28.01447331
2017-09-22,313.75,326.25,12.5,2017-10-20,1.392472506,12.5,,123.377167
2017-09-25,313.8,327.05,13.25,2017-10-23,5.289188862,13.25,,63.37451398
2017-09-26,311.8,326.55,14.75,2017-10-24,6.894060135,14.75,,61.71579116
2017-09-27,311.4,326.7500004,15.35000038,2017-10-25,7.439031601,15.35000038,,62.58342705
2017-09-28,311.6,323.7499996,12.14999962,2017-10-26,8.152118683,12.14999962,,15.98305198
2017-09-29,314.3,326.8500002,12.55000019,2017-10-27,2.957859039,12.55000019,,92.00917187
2017-10-02,314.3,327.4499996,13.14999962,2017-10-30,1.413930893,13.14999962,,137.7353091
2017-10-03,314.3,331.05,-16.75,2017-10-31,-0.706620812,16.75,,304.7336102
2017-10-04,314.3,336.55,-22.25,2017-11-01,-0.105451614,22.25,,499.7662169
2017-10-05,314.3,335.05,-20.75,2017-11-02,-0.226172149,20.75,,439.999798
2017-10-06,314.3,336.3499992,22.04999924,2017-11-03,1.085084319,22.04999924,,439.5276575
2017-10-09,314.3,334.1500004,19.85000038,2017-11-06,0.470016092,19.85000038,,375.5837911
2017-10-10,320.15,333.7500004,13.60000038,2017-11-07,2.07744503,13.60000038,,132.7692818
2017-10-11,323.25,335.25,-12,2017-11-08,-1.169604659,12,,173.4384869
2017-10-12,325.65,333.65,-8,2017-11-09,-1.204624295,8,,84.72510842
2017-10-13,325.3,332.8999999,-7.599999905,2017-11-10,-2.771929741,7.599999905,,107.5769246
2017-10-16,325.5,331.5500002,-6.050000191,2017-11-13,-4.162647247,6.050000191,,104.2981677
2017-10-17,325.8,331.3,-5.5,2017-11-14,-1.128433824,5.5,,43.93613495
2017-10-18,325.85,329.15,-3.299999952,2017-11-15,-3.975387573,3.299999952,,52.93126365
2017-10-19,324.1,331.2999998,-7.199999809,2017-11-16,-0.19960919,7.199999809,,54.75421335
2017-10-20,326.25,330.9499998,-4.699999809,2017-11-17,-3.146420956,4.699999809,,61.56631882
2017-10-23,327.05,329.4500001,-2.400000095,2017-11-20,-0.588738203,2.400000095,,8.932556616
2017-10-24,326.55,330.8500002,-4.300000191,2017-11-21,-5.098093987,4.300000191,,88.32417416
2017-10-25,326.75,332.5500002,-5.800000191,2017-11-22,-4.413660526,5.800000191,,104.3188652
2017-10-26,323.75,331.4499998,-7.699999809,2017-11-23,-5.146686554,7.699999809,,165.0373505
2017-10-27,326.85,332.2500001,-5.400000095,2017-11-24,-5.713979721,5.400000095,,123.5205474
2017-10-30,327.45,325.9,1.549999952,2017-11-27,-6.188997746,-1.549999952,,21.52030053
2017-10-31,331.05,327.7000001,3.349999905,2017-11-28,-1.68993187,-3.349999905,,2.755825881
2017-11-01,336.55,327.6999996,8.850000381,2017-11-29,-5.5484972,-8.850000381,,10.89992326
2017-11-02,335.05,322.2499998,12.80000019,2017-11-30,-2.672462463,-12.80000019,,102.5670204
2017-11-03,336.35,321.85,14.5,2017-12-01,-1.144717932,-14.5,,178.3635591
2017-11-06,334.15,325.0000004,-9.149999619,2017-12-04,0.25851658,-9.149999619,,88.52017706
2017-11-07,333.75,326.5999999,7.150000095,2017-12-05,-2.422600508,-7.150000095,,22.34830686
2017-11-08,335.25,321.6499996,-13.60000038,2017-12-06,1.221071243,-13.60000038,,219.6641641
2017-11-09,333.65,320.7000002,-12.94999981,2017-12-07,0.123059481,-12.94999981,,170.9048792
2017-11-10,332.9,321.4,11.5,2017-12-08,-1.281656384,-11.5,,104.4145462
2017-11-13,331.55,321.4999998,10.05000019,2017-12-11,-4.222609043,-10.05000019,,33.95848759
2017-11-14,331.3,320.4499996,10.85000038,2017-12-12,-2.197606564,-10.85000038,,74.86391878
2017-11-15,329.15,322.8499998,6.300000191,2017-12-13,-0.786872625,-6.300000191,,30.39457555
2017-11-16,331.3,324.3,7,2017-12-14,-1.856043816,-7,,26.46028523
2017-11-17,330.95,322.7500002,8.199999809,2017-12-15,-1.549529552,-8.199999809,,44.22875464
2017-11-20,329.45,324.1499998,5.300000191,2017-12-18,-0.57689476,-5.300000191,,22.30772491
2017-11-21,330.85,323.85,-7,2017-12-19,0.962448716,-7,,63.40058956
2017-11-22,332.55,323.55,9,2017-12-20,-3.207371235,-9,,33.55454801
2017-11-23,331.45,316.8499996,-14.60000038,2017-12-21,0.691746354,-14.60000038,,233.8375182
2017-11-24,332.25,318.5,13.75,2017-12-22,-0.251297146,-13.75,,182.2149787
2017-11-27,325.9,318.4999999,-7.400000095,2017-12-25,3.144019127,-7.400000095,,111.1763414
2017-11-28,327.7,317.45,-10.25,2017-12-26,2.535528898,-10.25,,163.4697492
2017-11-29,327.7,321.2,-6.5,2017-12-27,0.44196853,-6.5,,48.19092708
2017-11-30,322.25,325.6500001,3.400000095,2017-12-28,5.376447201,3.400000095,,3.90634316
2017-12-01,321.85,325.65,3.799999952,2017-12-29,2.497391701,3.799999952,,1.696788257
2017-12-04,325,325.65,0.649999976,2018-01-01,3.767221451,0.649999976,,9.717069722
2017-12-05,326.6,326.5,-0.100000001,2018-01-02,0.941137433,-0.100000001,,1.083967158
2017-12-06,321.65,327.7000002,6.050000191,2018-01-03,5.141325951,6.050000191,,0.825688875
2017-12-07,320.7,325.0000002,4.300000191,2018-01-04,4.806940079,4.300000191,,0.25698805
2017-12-08,321.4,328.9500002,7.550000191,2018-01-05,1.276908159,7.550000191,,39.35168364
2017-12-11,321.5,331.25,-9.75,2018-01-08,-0.946195722,9.75,,114.4086029
2017-12-12,320.45,330.45,10,2018-01-09,0.396331877,10,,92.23044143
2017-12-13,322.85,327.85,-5,2018-01-10,-2.669873238,5,,58.82695548
2017-12-14,324.3,326.5,2.200000048,2018-01-11,2.177150249,2.200000048,,0.000522113
2017-12-15,322.75,326.8499999,-4.099999905,2018-01-12,-1.410100698,4.099999905,,30.36120866
2017-12-18,324.15,327.3000001,3.150000095,2018-01-15,4.354188919,3.150000095,,1.450070723
2017-12-19,323.85,330.5000001,6.650000095,2018-01-16,2.130221844,6.650000095,,20.42839544
2017-12-20,323.55,329.2000001,5.650000095,2018-01-17,5.884624958,5.650000095,,0.055048826
2017-12-21,316.85,329.4000002,12.55000019,2018-01-18,5.435718536,12.55000019,,50.61300346
2017-12-22,318.5,329.6000004,11.10000038,2018-01-19,4.137058258,11.10000038,,48.48256301
2017-12-25,318.5,326.25,7.75,2018-01-22,2.17620182,7.75,,31.06722615
2017-12-26,317.45,331.2500002,13.80000019,2018-01-23,6.23974514,13.80000019,,57.15745643
2017-12-27,321.2,331.5999996,10.39999962,2018-01-24,4.517360687,10.39999962,,34.6054408
2017-12-28,325.65,334.2999996,8.649999619,2018-01-25,3.550548553,8.649999619,,26.00440116
2017-12-29,325.65,335.9500002,10.30000019,2018-01-26,4.36888504,10.30000019,,35.17812693
2018-01-01,325.65,338.5000004,-12.85000038,2018-01-29,-0.265436053,12.85000038,,172.0146729
2018-01-02,326.5,333.9000001,7.400000095,2018-01-30,2.705729008,7.400000095,,22.03618104
2018-01-03,327.7,334.45,6.75,2018-01-31,0.553072929,6.75,,38.40190512
2018-01-04,325,333.6499996,8.649999619,2018-02-01,5.39836216,8.649999619,,10.57314616
2018-01-05,328.95,327.4,-1.549999952,2018-02-02,3.057495594,-1.549999952,,21.22901521
2018-01-08,331.25,323,-8.25,2018-02-05,1.220360041,-8.25,,89.6877193
2018-01-09,330.45,317.6499998,-12.80000019,2018-02-06,2.778607368,-12.80000019,,242.6930135
2018-01-10,327.85,309.4999996,-18.35000038,2018-02-07,2.646977901,-18.35000038,,440.873097
2018-01-11,326.5,312.5,-14,2018-02-08,3.02548933,-14,,289.8672869
2018-01-12,326.85,303.85,-23,2018-02-09,0.447656244,-23,,549.7925833
2018-01-15,327.3,308.0999992,19.20000076,2018-02-12,-4.931319237,-19.20000076,,203.5952725
2018-01-16,330.5,311.3999996,19.10000038,2018-02-13,-4.310529232,-19.10000038,,218.7284569
2018-01-17,329.2,314.3000004,14.89999962,2018-02-14,-4.024009228,-14.89999962,,118.287167
2018-01-18,329.4,314.2999996,-15.10000038,2018-02-15,0.248937756,-15.10000038,,235.5899019
2018-01-19,329.6,314.2999998,-15.30000019,2018-02-16,1.828103781,-15.30000019,,293.3719457
2018-01-22,326.25,316.25,-10,2018-02-19,1.057362199,-10,,122.2652588
2018-01-23,331.25,312,-19.25,2018-02-20,1.807784081,-19.25,,443.4302704
2018-01-24,331.6,314.0500008,17.54999924,2018-02-21,-1.020266056,-17.54999924,,273.232079
2018-01-25,334.3,311.8499992,22.45000076,2018-02-22,-1.355834961,-22.45000076,,444.9638309
2018-01-26,335.95,316.95,19,2018-02-23,-5.187919617,-19,,190.7735645
2018-01-29,338.5,317.1000004,21.39999962,2018-02-26,-4.493868828,-21.39999962,,285.8172583
2018-01-30,333.9,315.7500004,-18.14999962,2018-02-27,0.172636479,-18.14999962,,335.7189936
2018-01-31,334.45,312.45,-22,2018-02-28,1.159708142,-22,,536.3720812
2018-02-01,333.65,312.4499992,-21.20000076,2018-03-01,3.144827127,-21.20000076,,592.670645
2018-02-02,327.4,308.15,-19.25,2018-03-02,3.261020184,-19.25,,506.7460297
2018-02-05,323,303.8500004,-19.14999962,2018-03-05,6.494932175,-19.14999962,,657.6625267
2018-02-06,317.65,310.3000001,-7.349999905,2018-03-06,7.491064072,-7.349999905,,220.2571799
2018-02-07,309.5,310.45,0.949999988,2018-03-07,4.593177795,0.949999988,,13.27274454
2018-02-08,312.5,313.6,1.100000024,2018-03-08,0.772324443,1.100000024,,0.107371286
2018-02-09,303.85,317.1,13.25,2018-03-09,6.380870819,13.25,,47.1849357
2018-02-12,308.1,320.1,12,2018-03-12,2.011231422,12,,99.7754977
2018-02-13,311.4,321.5000004,10.10000038,2018-03-13,2.266941547,10.10000038,,61.3568107
2018-02-14,314.3,321.55,-7.25,2018-03-14,-2.291566372,7.25,,91.04148883
2018-02-15,314.3,322.8500002,-8.550000191,2018-03-15,-0.432475895,8.550000191,,80.68487663
2018-02-16,314.3,321.9999998,-7.699999809,2018-03-16,-2.80412817,7.699999809,,110.3367046
2018-02-19,316.25,319.8499999,-3.599999905,2018-03-19,-1.068554282,3.599999905,,21.7953982
2018-02-20,312,321.3000002,-9.300000191,2018-03-20,-2.735671043,9.300000191,,144.8573821
2018-02-21,314.05,321.6000002,-7.550000191,2018-03-21,-1.408427477,7.550000191,,80.25342628
2018-02-22,311.85,322.1,-10.25,2018-03-22,-1.909175634,10.25,,147.8455521
2018-02-23,316.95,311.5000002,5.449999809,2018-03-23,-5.03843832,-5.449999809,,0.169382859
2018-02-26,317.1,314.5000001,2.599999905,2018-03-26,-4.435687065,-2.599999905,,3.369747351
2018-02-27,315.75,315.15,0.600000024,2018-03-27,-4.459406853,-0.600000024,,14.89502107
2018-02-28,312.45,310.65,1.799999952,2018-03-28,-3.600575924,-1.799999952,,3.24207383
2018-03-01,312.45,314.45,-2,2018-03-29,-4.979860306,2,,48.71844989
2018-03-02,308.15,314.5500001,-6.400000095,2018-03-30,-3.149132729,6.400000095,,91.18593769
2018-03-05,303.85,313.4500004,-9.600000381,2018-04-02,-3.177874088,9.600000381,,163.274076
2018-03-06,310.3,312.8,-2.5,2018-04-03,-7.050690651,2.5,,91.21569191
2018-03-07,310.45,307.5499999,2.900000095,2018-04-04,-4.518953323,-2.900000095,,2.621009554
2018-03-08,313.6,312.95,0.649999976,2018-04-05,-1.542362094,-0.649999976,,0.796310149
2018-03-09,317.1,311.1999999,5.900000095,2018-04-06,-10.19636917,-5.900000095,,18.45878724
2018-03-12,320.1,312.9499999,7.150000095,2018-04-09,-9.292354584,-7.150000095,,4.589682754
2018-03-13,321.5,313.4499998,8.050000191,2018-04-10,-13.34906578,-8.050000191,,28.08009613
2018-03-14,321.55,312.4499996,9.100000381,2018-04-11,-10.30543327,-9.100000381,,1.453068457
2018-03-15,322.85,311.7499996,11.10000038,2018-04-12,-10.59885788,-11.10000038,,0.251143807
2018-03-16,322,314.4499998,7.550000191,2018-04-13,-7.794156075,-7.550000191,,0.059612096
2018-03-19,319.85,314.2999998,5.550000191,2018-04-16,-6.222726822,-5.550000191,,0.45256112
2018-03-20,321.3,314.3999999,6.900000095,2018-04-17,-8.463508606,-6.900000095,,2.444558863
2018-03-21,321.6,317.6,4,2018-04-18,-7.741486549,-4,,13.9987216
2018-03-22,322.1,319.0000001,3.099999905,2018-04-19,-8.464261055,-3.099999905,,28.77529769
2018-03-23,311.5,316.9000001,5.400000095,2018-04-20,7.25856781,5.400000095,,3.45427395
2018-03-26,314.5,317.0999999,2.599999905,2018-04-23,3.647619247,2.599999905,,1.097506287
2018-03-27,315.15,315.35,0.200000003,2018-04-24,2.310782433,0.200000003,,4.455402465
2018-03-28,310.65,312.95,2.299999952,2018-04-25,1.321155787,2.299999952,,0.958135901
2018-03-29,314.45,317.45,-3,2018-04-26,-3.680966139,3,,44.63530855
2018-03-30,314.55,320.1499999,-5.599999905,2018-04-27,-7.95194149,5.599999905,,183.6551156
2018-04-02,313.45,321.6499998,-8.199999809,2018-04-30,-1.517732501,8.199999809,,94.43432125
2018-04-03,312.8,321.6500004,-8.850000381,2018-05-01,-2.088401318,8.850000381,,119.6486317
2018-04-04,307.55,319.7499998,12.19999981,2018-05-02,0.688105226,12.19999981,,132.5237169
2018-04-05,312.95,318.0000002,-5.050000191,2018-05-03,-1.263177991,5.050000191,,39.85621875
2018-04-06,311.2,316.45,5.25,2018-05-04,0.387178034,5.25,,23.64703748
2018-04-09,312.95,316.45,3.5,2018-05-07,0.656527758,3.5,,8.085334393
2018-04-10,313.45,314.05,0.600000024,2018-05-08,0.391065687,0.600000024,,0.043653557
2018-04-11,312.45,314.05,1.600000024,2018-05-09,0.342635244,1.600000024,,1.580966189
2018-04-12,311.75,315.8499999,4.099999905,2018-05-10,4.52369976,4.099999905,,0.179521568
2018-04-13,314.45,317.65,-3.200000048,2018-05-11,-3.689043522,3.200000048,,47.4589213
2018-04-16,314.3,316.85,2.549999952,2018-05-14,1.948935509,2.549999952,,0.361278465
2018-04-17,314.4,313.75,-0.649999976,2018-05-15,0.076466382,-0.649999976,,0.527753369
2018-04-18,317.6,314.9,2.700000048,2018-05-16,-2.628923178,-2.700000048,,0.005051921
2018-04-19,319,313.4000001,5.599999905,2018-05-17,-3.102084398,-5.599999905,,6.239581877
2018-04-20,316.9,314.7499999,2.150000095,2018-05-18,-2.340055227,-2.150000095,,0.036120953
2018-04-23,317.1,315.1,2,2018-05-21,-0.364369869,-2,,2.675285925
2018-04-24,315.35,315.1,-0.25,2018-05-22,2.673083544,-0.25,,8.544417404
2018-04-25,312.95,317.1499998,4.199999809,2018-05-23,6.981142521,4.199999809,,7.734754783
2018-04-26,317.45,316.55,-0.899999976,2018-05-24,2.821424961,-0.899999976,,13.84900356
2018-04-27,320.15,317.3000001,-2.849999905,2018-05-25,3.756702662,-2.849999905,,43.6485188
2018-04-30,321.65,318.1,3.549999952,2018-05-28,-6.76326704,-3.549999952,,10.32508538
2018-05-01,321.65,314.9,6.75,2018-05-29,-5.856378078,-6.75,,0.798560139
2018-05-02,319.75,307.5500002,12.19999981,2018-05-30,-4.77312851,-12.19999981,,55.1584173
2018-05-03,318,309.1499996,8.850000381,2018-05-31,-2.716835976,-8.850000381,,37.61570563
2018-05-04,316.45,311.3999998,5.050000191,2018-06-01,-4.719052315,-5.050000191,,0.109526497
2018-05-07,316.45,313.15,3.299999952,2018-06-04,-4.553740501,-3.299999952,,1.571865364
2018-05-08,314.05,313.75,0.300000012,2018-06-05,-3.10268569,-0.300000012,,7.85504701
2018-05-09,314.05,313.75,-0.300000012,2018-06-06,1.579479933,-0.300000012,,3.532444863
2018-05-10,315.85,316.85,-1,2018-06-07,-1.746587276,1,,7.543741667
2018-05-11,317.65,313.3000001,4.349999905,2018-06-08,-4.921862602,-4.349999905,,0.327026945
2018-05-14,316.85,316.15,0.699999988,2018-06-11,-6.489624023,-0.699999988,,33.51974647
2018-05-15,313.75,315.65,-1.899999976,2018-06-12,-6.481875896,1.899999976,,70.25584314
2018-05-16,314.9,315.65,-0.75,2018-06-13,-3.896518707,0.75,,21.5901361
2018-05-17,313.4,310.4,3,2018-06-14,-4.562347412,-3,,2.440929436
2018-05-18,314.75,309.1999998,5.550000191,2018-06-15,-5.244060993,-5.550000191,,0.093598793
2018-05-21,315.1,305.85,9.25,2018-06-18,-1.646336079,-9.25,,57.81570503
2018-05-22,315.1,301.35,13.75,2018-06-19,-0.920240283,-13.75,,164.6027344
2018-05-23,317.15,304.2000002,12.94999981,2018-06-20,-4.160152435,-12.94999981,,77.26141686
2018-05-24,316.55,300.7499998,15.80000019,2018-06-21,-0.196788281,-15.80000019,,243.4602219
2018-05-25,317.3,303.6500004,-13.64999962,2018-06-22,1.930901051,-13.64999962,,242.7644657
2018-05-28,318.1,303.2499996,-14.85000038,2018-06-25,1.960057259,-14.85000038,,282.5780379
2018-05-29,314.9,302.4,-12.5,2018-06-26,5.959839821,-12.5,,340.7656862
2018-05-30,307.55,301.55,-6,2018-06-27,9.754369736,-6,,248.2001658
2018-05-31,309.15,299.0999998,-10.05000019,2018-06-28,2.694638729,-10.05000019,,162.4258212
2018-06-01,311.4,300.0000004,-11.39999962,2018-06-29,3.705841541,-11.39999962,,228.1864371
2018-06-04,313.15,292.9,20.25,2018-07-02,-0.508061647,-20.25,,389.7441299
2018-06-05,313.75,293.75,20,2018-07-03,-2.401676893,-20,,309.7009762
2018-06-06,313.75,292.5499992,21.20000076,2018-07-04,-2.006993532,-21.20000076,,368.3715266
2018-06-07,316.85,291.9999996,24.85000038,2018-07-05,-2.785238266,-24.85000038,,486.8537272
2018-06-08,313.3,296.9499996,-16.35000038,2018-07-06,2.042410374,-16.35000038,,338.2807734
2018-06-11,316.15,295.2999996,-20.85000038,2018-07-09,1.112532735,-20.85000038,,482.3528609
2018-06-12,315.65,296.0000004,-19.64999962,2018-07-10,4.953077316,-19.64999962,,605.3113947
2018-06-13,315.65,299.1000008,-16.54999924,2018-07-11,5.958992004,-16.54999924,,506.6546867
2018-06-14,310.4,298.2000002,-12.19999981,2018-07-12,7.172060013,-12.19999981,,375.2767018
2018-06-15,309.2,297.3499996,-11.85000038,2018-07-13,11.57083893,-11.85000038,,548.535714
2018-06-18,305.85,297.0499998,-8.800000191,2018-07-16,13.09244633,-8.800000191,,479.2792145
2018-06-19,301.35,296.0499998,-5.300000191,2018-07-17,13.18150139,-5.300000191,,341.5659006
2018-06-20,304.2,297.0499999,-7.150000095,2018-07-18,15.4809227,-7.150000095,,512.1586665
2018-06-21,300.75,296.0500002,-4.699999809,2018-07-19,12.12644291,-4.699999809,,283.1291746
