date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real
2017-03-31,2017-06-30,297.432540512085,311.5500007629395,281.6,29.950000762939453,15.832540512084961,29.950000762939453
2017-04-03,2017-07-03,292.5310358047485,311.9499992370605,281.9,30.049999237060547,10.631035804748535,30.049999237060547
2017-04-04,2017-07-04,289.2114039421082,309.64999923706057,281.35,28.299999237060547,7.861403942108154,28.299999237060547
2017-04-05,2017-07-05,288.0688949584961,311.1,280.85,30.25,7.218894958496094,30.25
2017-04-06,2017-07-06,293.89720859527586,311.10000076293943,279.9,31.200000762939453,13.997208595275879,31.200000762939453
2017-04-07,2017-07-07,296.9317378997803,310.25,279.25,31.0,17.681737899780273,31.0
2017-04-10,2017-07-10,301.067236328125,310.8000015258789,277.65,33.150001525878906,23.417236328125,33.150001525878906
2017-04-11,2017-07-11,302.2028869628906,312.6999992370605,275.9,36.79999923706055,26.302886962890625,36.79999923706055
2017-04-12,2017-07-12,296.7444641113281,312.6000015258789,276.95,35.650001525878906,19.794464111328125,35.650001525878906
2017-04-13,2017-07-13,294.1648000717163,316.5500015258789,279.15,37.400001525878906,15.014800071716309,37.400001525878906
2017-04-14,2017-07-14,300.0733501434326,316.7,277.7,39.0,22.373350143432617,39.0
2017-04-17,2017-07-17,289.74848499298093,317.49999847412107,278.65,38.849998474121094,11.098484992980957,38.849998474121094
2017-04-18,2017-07-18,295.97648391723635,318.0500007629395,278.35,39.70000076293945,17.626483917236328,39.70000076293945
2017-04-19,2017-07-19,299.614274597168,318.6999984741211,276.85,41.849998474121094,22.76427459716797,41.849998474121094
2017-04-20,2017-07-20,300.4522304534912,319.5999984741211,278.25,41.349998474121094,22.20223045349121,41.349998474121094
2017-04-21,2017-07-21,305.8485786437988,321.1000015258789,280.7,40.400001525878906,25.148578643798828,40.400001525878906
2017-04-24,2017-07-24,298.79061851501467,321.25000152587893,281.85,39.400001525878906,16.94061851501465,39.400001525878906
2017-04-25,2017-07-25,295.4555570602417,319.65000076293944,285.2,34.45000076293945,10.2555570602417,34.45000076293945
2017-04-26,2017-07-26,293.34930486679076,318.95,286.45,32.5,6.8993048667907715,32.5
2017-04-27,2017-07-27,292.954823589325,319.85,287.35,32.5,5.604823589324951,32.5
2017-04-28,2017-07-28,298.1605298995972,312.55,287.8,24.75,10.360529899597168,24.75
2017-05-01,2017-07-31,300.26171283721925,313.55,287.8,25.75,12.461712837219238,25.75
2017-05-02,2017-08-01,298.3884075164795,316.55,290.05,26.5,8.338407516479492,26.5
2017-05-03,2017-08-02,296.38086156845094,317.15000038146974,290.05,27.100000381469727,6.330861568450928,27.100000381469727
2017-05-04,2017-08-03,294.24499559402466,311.6499996185303,292.75,18.899999618530273,1.4949955940246582,18.899999618530273
2017-05-05,2017-08-04,292.6681133136153,312.8500003814697,292.75,-20.100000381469727,-0.08188668638467789,20.100000381469727
2017-05-08,2017-08-07,299.3195908784866,312.8999998092651,300.7,-12.199999809265137,-1.3804091215133667,12.199999809265137
2017-05-09,2017-08-08,296.71939702033995,312.84999961853026,300.7,-12.149999618530273,-3.980602979660034,12.149999618530273
2017-05-10,2017-08-09,295.3011228561401,308.6499998092651,296.45,-12.199999809265137,-1.1488771438598633,12.199999809265137
2017-05-11,2017-08-10,297.70701560974123,307.25000009536745,300.1,-7.150000095367432,-2.392984390258789,7.150000095367432
2017-05-12,2017-08-11,295.6266421318054,301.49999990463255,298.65,-2.8499999046325684,-3.02335786819458,2.8499999046325684
2017-05-15,2017-08-14,295.49103965759275,304.5999998092651,299.65,-4.949999809265137,-4.158960342407227,4.949999809265137
2017-05-16,2017-08-15,297.04722809791565,304.59999990463257,299.25,-5.349999904632568,-2.2027719020843506,5.349999904632568
2017-05-17,2017-08-16,295.9057466983795,306.25,299.5,-6.75,-3.5942533016204834,6.75
2017-05-18,2017-08-17,295.81107249259946,307.9,298.65,-9.25,-2.8389275074005127,9.25
2017-05-19,2017-08-18,294.43563652038574,307.75,298.25,-9.5,-3.814363479614258,9.5
2017-05-22,2017-08-21,297.1800189971924,307.04999980926516,300.6,-6.449999809265137,-3.419981002807617,6.449999809265137
2017-05-23,2017-08-22,296.36198024749757,308.70000009536744,301.05,-7.650000095367432,-4.688019752502441,7.650000095367432
2017-05-24,2017-08-23,302.11343198418615,308.5999998092651,301.9,6.699999809265137,0.21343198418617249,6.699999809265137
2017-05-25,2017-08-24,307.314346909523,310.09999990463257,305.5,4.599999904632568,1.8143469095230103,4.599999904632568
2017-05-26,2017-08-25,315.39554080963137,310.25000009536745,307.35,2.9000000953674316,8.045540809631348,2.9000000953674316
2017-05-29,2017-08-28,316.870595741272,308.19999997615815,306.8,1.399999976158142,10.070595741271973,1.399999976158142
2017-05-30,2017-08-29,316.41412410736086,307.1499999523163,304.35,2.799999952316284,12.06412410736084,2.799999952316284
2017-05-31,2017-08-30,313.9074151992798,309.0000000476837,305.05,3.950000047683716,8.857415199279785,3.950000047683716
2017-06-01,2017-08-31,311.2841376304626,306.65,304.15,2.5,7.1341376304626465,2.5
2017-06-02,2017-09-01,317.160849571228,306.2999999523163,307.75,-1.4500000476837158,9.410849571228027,-1.4500000476837158
2017-06-05,2017-09-04,316.3829294204712,303.50000009536745,307.6,-4.099999904632568,8.782929420471191,-4.099999904632568
2017-06-06,2017-09-05,318.34100399017336,302.6999999046326,307.6,-4.900000095367432,10.74100399017334,-4.900000095367432
2017-06-07,2017-09-06,318.63088455200193,302.3000000953674,305.4,-3.0999999046325684,13.230884552001953,-3.0999999046325684
2017-06-08,2017-09-07,320.05355205535886,306.2000000119209,306.65,-0.44999998807907104,13.403552055358887,-0.44999998807907104
2017-06-09,2017-09-08,315.28267602920533,306.2500000476837,308.55,-2.299999952316284,6.732676029205322,-2.299999952316284
2017-06-12,2017-09-11,315.024178314209,309.2500000476837,305.3,3.950000047683716,9.724178314208984,3.950000047683716
