date,index1,index2,loss_profits,pred_date,prediction,real
2017-07-10,310.8,312.8999999046326,2.0999999046325684,2017-08-07,2.436532735824585,2.0999999046325684
2017-07-11,312.7,312.85000000596045,0.15000000596046448,2017-08-08,1.7664153575897217,0.15000000596046448
2017-07-12,312.6,308.6499999523163,-3.950000047683716,2017-08-09,1.28566575050354,-3.950000047683716
2017-07-13,316.55,307.24999980926515,9.300000190734863,2017-08-10,-2.9621641635894775,-9.300000190734863
2017-07-14,316.7,301.50000019073485,15.199999809265137,2017-08-11,-3.830780267715454,-15.199999809265137
2017-07-17,317.5,304.6000003814697,12.899999618530273,2017-08-14,-2.6679108142852783,-12.899999618530273
2017-07-18,318.05,304.6000001907349,13.449999809265137,2017-08-15,-2.7026422023773193,-13.449999809265137
2017-07-19,318.7,306.25000019073485,12.449999809265137,2017-08-16,-2.565798282623291,-12.449999809265137
2017-07-20,319.6,307.9000001907349,-11.699999809265137,2017-08-17,0.5470876693725586,-11.699999809265137
2017-07-21,321.1,307.7499996185303,13.350000381469727,2017-08-18,-0.8911674618721008,-13.350000381469727
2017-07-24,321.25,307.05000019073486,-14.199999809265137,2017-08-21,0.3284083902835846,-14.199999809265137
2017-07-25,319.65,308.70000019073484,-10.949999809265137,2017-08-22,6.778858661651611,-10.949999809265137
2017-07-26,318.95,308.59999961853026,-10.350000381469727,2017-08-23,7.418752193450928,-10.350000381469727
2017-07-27,319.85,310.1,-9.75,2017-08-24,10.653305053710938,-9.75
2017-07-28,312.55,310.2500000476837,-2.299999952316284,2017-08-25,9.769539833068848,-2.299999952316284
2017-07-31,313.55,308.20000009536744,-5.349999904632568,2017-08-28,7.456407070159912,-5.349999904632568
2017-08-01,316.55,307.15000038146974,-9.399999618530273,2017-08-29,2.2624661922454834,-9.399999618530273
2017-08-02,317.15,309.0000003814697,-8.149999618530273,2017-08-30,0.06941740959882736,-8.149999618530273
2017-08-03,311.65,306.65,5.0,2017-08-31,-0.3197753429412842,-5.0
2017-08-04,312.85,306.29999980926516,6.550000190734863,2017-09-01,-2.4766316413879395,-6.550000190734863
2017-08-07,312.9,303.5000003814697,9.399999618530273,2017-09-04,-2.463487148284912,-9.399999618530273
2017-08-08,312.85,302.70000038146975,10.149999618530273,2017-09-05,-1.6170822381973267,-10.149999618530273
2017-08-09,308.65,302.3000000953674,-6.349999904632568,2017-09-06,3.1858808994293213,-6.349999904632568
2017-08-10,307.25,306.2000000476837,-1.0499999523162842,2017-09-07,5.2529425621032715,-1.0499999523162842
2017-08-11,301.5,306.25,4.75,2017-09-08,9.768445014953613,4.75
2017-08-14,304.6,309.25000009536745,4.650000095367432,2017-09-11,10.76327133178711,4.650000095367432
2017-08-15,304.6,309.1999999046326,4.599999904632568,2017-09-12,11.031717300415039,4.599999904632568
2017-08-16,306.25,308.5499999523163,2.299999952316284,2017-09-13,12.484970092773438,2.299999952316284
2017-08-17,307.9,310.24999990463255,2.3499999046325684,2017-09-14,12.306026458740234,2.3499999046325684
2017-08-18,307.75,311.2000000476837,3.450000047683716,2017-09-15,13.218057632446289,3.450000047683716
2017-08-21,307.05,316.6999996185303,9.649999618530273,2017-09-18,11.438292503356934,9.649999618530273
2017-08-22,308.7,316.04999990463256,7.349999904632568,2017-09-19,11.617742538452148,7.349999904632568
2017-08-23,308.6,315.79999980926516,7.199999809265137,2017-09-20,13.852283477783203,7.199999809265137
2017-08-24,310.1,316.04999980926516,5.949999809265137,2017-09-21,13.003608703613281,5.949999809265137
2017-08-25,310.25,313.75,3.5,2017-09-22,11.7739839553833,3.5
2017-08-28,308.2,313.79999990463256,5.599999904632568,2017-09-25,13.466577529907227,5.599999904632568
2017-08-29,307.15,311.8000000953674,4.650000095367432,2017-09-26,15.610200881958008,4.650000095367432
2017-08-30,309.0,311.40000009536743,2.4000000953674316,2017-09-27,10.838606834411621,2.4000000953674316
2017-08-31,306.65,311.5999998092651,4.949999809265137,2017-09-28,10.961956024169922,4.949999809265137
2017-09-01,306.3,314.3,8.0,2017-09-29,11.341196060180664,8.0
2017-09-04,303.5,314.30000019073486,10.800000190734863,2017-10-02,9.079465866088867,10.800000190734863
2017-09-05,302.7,314.3000003814697,11.600000381469727,2017-10-03,10.395870208740234,11.600000381469727
2017-09-06,302.3,314.3,12.0,2017-10-04,12.621922492980957,12.0
2017-09-07,306.2,314.3000003814697,8.100000381469727,2017-10-05,1.7749005556106567,8.100000381469727
2017-09-08,306.25,314.30000019073486,8.050000190734863,2017-10-06,9.702749252319336,8.050000190734863
2017-09-11,309.25,314.30000019073486,5.050000190734863,2017-10-09,7.686922550201416,5.050000190734863
2017-09-12,309.2,320.1499998092651,10.949999809265137,2017-10-10,4.849889278411865,10.949999809265137
2017-09-13,308.55,323.24999980926515,-14.699999809265137,2017-10-11,-0.4329453706741333,14.699999809265137
2017-09-14,310.25,325.6499996185303,-15.399999618530273,2017-10-12,-2.3734099864959717,15.399999618530273
2017-09-15,311.2,325.3000003814697,-14.100000381469727,2017-10-13,-4.1746673583984375,14.100000381469727
2017-09-18,316.7,325.50000019073485,-8.800000190734863,2017-10-16,-3.8329057693481445,8.800000190734863
2017-09-19,316.05,325.8,-9.75,2017-10-17,-3.6535532474517822,9.75
2017-09-20,315.8,325.8500001907349,-10.050000190734863,2017-10-18,-2.763770341873169,10.050000190734863
2017-09-21,316.05,324.1000001907349,-8.050000190734863,2017-10-19,-0.396181583404541,8.050000190734863
2017-09-22,313.75,326.25,12.5,2017-10-20,3.290182590484619,12.5
2017-09-25,313.8,327.05,13.25,2017-10-23,2.297699213027954,13.25
2017-09-26,311.8,326.55,14.75,2017-10-24,2.4135355949401855,14.75
2017-09-27,311.4,326.7500003814697,15.350000381469727,2017-10-25,5.977173328399658,15.350000381469727
2017-09-28,311.6,323.7499996185303,12.149999618530273,2017-10-26,10.454718589782715,12.149999618530273
2017-09-29,314.3,326.8500001907349,12.550000190734863,2017-10-27,9.88568115234375,12.550000190734863
2017-10-02,314.3,327.4499996185303,13.149999618530273,2017-10-30,4.630931854248047,13.149999618530273
2017-10-03,314.3,331.05,-16.75,2017-10-31,-1.6901134252548218,16.75
2017-10-04,314.3,336.55,-22.25,2017-11-01,-3.109868049621582,22.25
2017-10-05,314.3,335.05,-20.75,2017-11-02,-3.6772797107696533,20.75
2017-10-06,314.3,336.34999923706056,-22.049999237060547,2017-11-03,-4.520623207092285,22.049999237060547
2017-10-09,314.3,334.15000038146974,-19.850000381469727,2017-11-06,-5.514884948730469,19.850000381469727
