date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real
2017-03-31,2017-06-30,298.6482559204102,311.5500007629395,281.6,29.950000762939453,17.048255920410156,29.950000762939453
2017-04-03,2017-07-03,295.78522815704343,311.9499992370605,281.9,30.049999237060547,13.885228157043457,30.049999237060547
2017-04-04,2017-07-04,290.88882503509524,309.64999923706057,281.35,28.299999237060547,9.538825035095215,28.299999237060547
2017-04-05,2017-07-05,285.11065731048586,311.1,280.85,30.25,4.26065731048584,30.25
2017-04-06,2017-07-06,283.4221607685089,311.10000076293943,279.9,31.200000762939453,3.522160768508911,31.200000762939453
2017-04-07,2017-07-07,282.76833271980286,310.25,279.25,31.0,3.5183327198028564,31.0
2017-04-10,2017-07-10,284.7133211135864,310.8000015258789,277.65,33.150001525878906,7.063321113586426,33.150001525878906
2017-04-11,2017-07-11,287.5043825149536,312.6999992370605,275.9,36.79999923706055,11.604382514953613,36.79999923706055
2017-04-12,2017-07-12,291.0360300064087,312.6000015258789,276.95,35.650001525878906,14.086030006408691,35.650001525878906
2017-04-13,2017-07-13,287.0820735931396,316.5500015258789,279.15,37.400001525878906,7.932073593139648,37.400001525878906
2017-04-14,2017-07-14,287.9573232650757,316.7,277.7,39.0,10.257323265075684,39.0
2017-04-17,2017-07-17,287.0179256439209,317.49999847412107,278.65,38.849998474121094,8.367925643920898,38.849998474121094
2017-04-18,2017-07-18,288.29092655181887,318.0500007629395,278.35,39.70000076293945,9.940926551818848,39.70000076293945
2017-04-19,2017-07-19,290.26083240509035,318.6999984741211,276.85,41.849998474121094,13.410832405090332,41.849998474121094
2017-04-20,2017-07-20,289.73835849761963,319.5999984741211,278.25,41.349998474121094,11.488358497619629,41.349998474121094
2017-04-21,2017-07-21,291.15970821380614,321.1000015258789,280.7,40.400001525878906,10.459708213806152,40.400001525878906
2017-04-24,2017-07-24,290.6102529525757,321.25000152587893,281.85,39.400001525878906,8.760252952575684,39.400001525878906
2017-04-25,2017-07-25,292.0472304344177,319.65000076293944,285.2,34.45000076293945,6.847230434417725,34.45000076293945
