date,index_pred,index_real,index_today,loss_profits,pred_date,prediction,real
2018-03-05,311.60804471969607,313.1500001907349,303.85,9.300000190734863,2018-06-04,7.758044719696045,9.300000190734863
2018-03-06,313.6518452644348,313.7500000476837,310.3,3.450000047683716,2018-06-05,3.3518452644348145,3.450000047683716
2018-03-07,311.17579556703566,313.7499999523163,310.45,3.299999952316284,2018-06-06,0.725795567035675,3.299999952316284
2018-03-08,314.16373590230944,316.85,313.6,3.25,2018-06-07,0.5637359023094177,3.25
2018-03-09,317.02845983803275,313.30000004768374,317.1,3.799999952316284,2018-06-08,-0.07154016196727753,-3.799999952316284
2018-03-12,326.3409901618958,316.1499999523163,320.1,-3.950000047683716,2018-06-11,6.240990161895752,-3.950000047683716
2018-03-13,323.96761202812195,315.65000009536743,321.5,-5.849999904632568,2018-06-12,2.4676120281219482,-5.849999904632568
2018-03-14,323.41483466625215,315.6499999046326,321.55,-5.900000095367432,2018-06-13,1.8648346662521362,-5.900000095367432
2018-03-15,323.23610059022906,310.4000001907349,322.85,-12.449999809265137,2018-06-14,0.3861005902290344,-12.449999809265137
2018-03-16,318.5606427192688,309.19999980926514,322.0,12.800000190734863,2018-06-15,-3.439357280731201,-12.800000190734863
2018-03-19,323.50450859069826,305.85,319.85,-14.0,2018-06-18,3.654508590698242,-14.0
2018-03-20,322.8615818500519,301.34999923706056,321.3,-19.950000762939453,2018-06-19,1.5615818500518799,-19.950000762939453
2018-03-21,322.57637814283373,304.20000038146975,321.6,-17.399999618530273,2018-06-20,0.9763781428337097,-17.399999618530273
2018-03-22,321.55586556196215,300.7499996185303,322.1,21.350000381469727,2018-06-21,-0.5441344380378723,-21.350000381469727
2018-03-23,320.1996154785156,303.65000009536743,311.5,-7.849999904632568,2018-06-22,8.699615478515625,-7.849999904632568
2018-03-26,331.03369522094727,303.25,314.5,-11.25,2018-06-25,16.533695220947266,-11.25
2018-03-27,321.9413098335266,302.4,315.15,-12.75,2018-06-26,6.791309833526611,-12.75
2018-03-28,314.15918841362,301.54999961853025,310.65,-9.100000381469727,2018-06-27,3.509188413619995,-9.100000381469727
2018-03-29,311.23383922576903,299.09999961853026,314.45,15.350000381469727,2018-06-28,-3.216160774230957,-15.350000381469727
2018-03-30,316.21597294807435,299.99999980926515,314.55,-14.550000190734863,2018-06-29,1.6659729480743408,-14.550000190734863
2018-04-02,313.49442781955,292.90000076293944,313.45,-20.549999237060547,2018-07-02,0.044427819550037384,-20.549999237060547
2018-04-03,312.3737629234791,293.75000076293946,312.8,19.049999237060547,2018-07-03,-0.4262370765209198,-19.049999237060547
2018-04-04,307.543746817112,292.55,307.55,15.0,2018-07-04,-0.006253182888031006,-15.0
2018-04-05,307.6625964164734,291.99999923706054,312.95,20.950000762939453,2018-07-05,-5.287403583526611,-20.950000762939453
2018-04-06,307.3421275138855,293.59999961853026,311.2,17.600000381469727,2018-07-06,-3.857872486114502,-17.600000381469727
2018-04-09,307.71985692977904,296.24999923706054,312.95,16.700000762939453,2018-07-09,-5.230143070220947,-16.700000762939453
2018-04-10,309.8621718406677,296.95,313.45,16.5,2018-07-10,-3.5878281593322754,-16.5
2018-04-11,309.7498480796814,295.3000003814697,312.45,17.149999618530273,2018-07-11,-2.7001519203186035,-17.149999618530273
2018-04-12,306.2518615722656,296.0,311.75,15.75,2018-07-12,-5.498138427734375,-15.75
2018-04-13,310.2400400161743,299.09999961853026,314.45,15.350000381469727,2018-07-13,-4.209959983825684,-15.350000381469727
2018-04-16,310.28588180541993,298.1999996185303,314.3,16.100000381469727,2018-07-16,-4.014118194580078,-16.100000381469727
2018-04-17,313.7197399973869,297.35000076293943,314.4,17.049999237060547,2018-07-17,-0.6802600026130676,-17.049999237060547
2018-04-18,321.8833399772644,297.0500007629395,317.6,-20.549999237060547,2018-07-18,4.283339977264404,-20.549999237060547
2018-04-19,317.41929376125336,296.04999923706055,319.0,22.950000762939453,2018-07-19,-1.580706238746643,-22.950000762939453
accuracy, RMSE
0.39344262295081966, 13.128412
