date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real
2017-03-31,2017-06-30,304.2978149414063,311.5500007629395,281.6,29.950000762939453,22.69781494140625,29.950000762939453
2017-04-03,2017-07-03,295.81318225860593,311.9499992370605,281.9,30.049999237060547,13.913182258605957,30.049999237060547
2017-04-04,2017-07-04,291.3053442001343,309.64999923706057,281.35,28.299999237060547,9.955344200134277,28.299999237060547
2017-04-05,2017-07-05,290.59310684204104,311.1,280.85,30.25,9.743106842041016,30.25
2017-04-06,2017-07-06,288.2423109054565,311.10000076293943,279.9,31.200000762939453,8.342310905456543,31.200000762939453
2017-04-07,2017-07-07,288.2100820541382,310.25,279.25,31.0,8.960082054138184,31.0
2017-04-10,2017-07-10,294.5186828613281,310.8000015258789,277.65,33.150001525878906,16.868682861328125,33.150001525878906
2017-04-11,2017-07-11,290.7065614700317,312.6999992370605,275.9,36.79999923706055,14.806561470031738,36.79999923706055
2017-04-12,2017-07-12,285.69869537353514,312.6000015258789,276.95,35.650001525878906,8.748695373535156,35.650001525878906
2017-04-13,2017-07-13,292.2863430023193,316.5500015258789,279.15,37.400001525878906,13.136343002319336,37.400001525878906
2017-04-14,2017-07-14,282.8253581047058,316.7,277.7,39.0,5.1253581047058105,39.0
2017-04-17,2017-07-17,289.48398342132566,317.49999847412107,278.65,38.849998474121094,10.833983421325684,38.849998474121094
2017-04-18,2017-07-18,292.903599357605,318.0500007629395,278.35,39.70000076293945,14.55359935760498,39.70000076293945
2017-04-19,2017-07-19,301.5285182952881,318.6999984741211,276.85,41.849998474121094,24.678518295288086,41.849998474121094
2017-04-20,2017-07-20,294.5140972137451,319.5999984741211,278.25,41.349998474121094,16.264097213745117,41.349998474121094
2017-04-21,2017-07-21,299.58297271728514,321.1000015258789,280.7,40.400001525878906,18.882972717285156,40.400001525878906
2017-04-24,2017-07-24,296.1063695907593,321.25000152587893,281.85,39.400001525878906,14.256369590759277,39.400001525878906
2017-04-25,2017-07-25,296.6485330581665,319.65000076293944,285.2,34.45000076293945,11.448533058166504,34.45000076293945
2017-04-26,2017-07-26,293.30259437561034,318.95,286.45,32.5,6.852594375610352,32.5
2017-04-27,2017-07-27,294.89818344116213,319.85,287.35,32.5,7.548183441162109,32.5
2017-04-28,2017-07-28,296.4560792922974,312.55,287.8,24.75,8.656079292297363,24.75
2017-05-01,2017-07-31,297.95782070159913,313.55,287.8,25.75,10.157820701599121,25.75
2017-05-02,2017-08-01,296.2793562889099,316.55,290.05,26.5,6.229356288909912,26.5
2017-05-03,2017-08-02,295.616951751709,317.15000038146974,290.05,27.100000381469727,5.566951751708984,27.100000381469727
2017-05-04,2017-08-03,297.20221614837646,311.6499996185303,292.75,18.899999618530273,4.452216148376465,18.899999618530273
2017-05-05,2017-08-04,295.61354398727417,312.8500003814697,292.75,20.100000381469727,2.86354398727417,20.100000381469727
2017-05-08,2017-08-07,301.36871494054793,312.8999998092651,300.7,12.199999809265137,0.6687149405479431,12.199999809265137
2017-05-09,2017-08-08,299.6578784704208,312.84999961853026,300.7,-12.149999618530273,-1.0421215295791626,12.149999618530273
2017-05-10,2017-08-09,300.4081379890442,308.6499998092651,296.45,12.199999809265137,3.9581379890441895,12.199999809265137
2017-05-11,2017-08-10,299.6947580635548,307.25000009536745,300.1,-7.150000095367432,-0.4052419364452362,7.150000095367432
2017-05-12,2017-08-11,296.066672706604,301.49999990463255,298.65,-2.8499999046325684,-2.583327293395996,2.8499999046325684
2017-05-15,2017-08-14,296.5315484046936,304.5999998092651,299.65,-4.949999809265137,-3.1184515953063965,4.949999809265137
2017-05-16,2017-08-15,296.24389600753784,304.59999990463257,299.25,-5.349999904632568,-3.006103992462158,5.349999904632568
2017-05-17,2017-08-16,297.2452383041382,306.25,299.5,-6.75,-2.2547616958618164,6.75
2017-05-18,2017-08-17,300.57660391330717,307.9,298.65,9.25,1.92660391330719,9.25
2017-05-19,2017-08-18,294.8393278121948,307.75,298.25,-9.5,-3.410672187805176,9.5
2017-05-22,2017-08-21,296.604301071167,307.04999980926516,300.6,-6.449999809265137,-3.995698928833008,6.449999809265137
2017-05-23,2017-08-22,298.30564241409303,308.70000009536744,301.05,-7.650000095367432,-2.7443575859069824,7.650000095367432
2017-05-24,2017-08-23,301.72634088397024,308.5999998092651,301.9,-6.699999809265137,-0.17365911602973938,6.699999809265137
2017-05-25,2017-08-24,304.30025613307953,310.09999990463257,305.5,-4.599999904632568,-1.1997438669204712,4.599999904632568
2017-05-26,2017-08-25,311.017320728302,310.25000009536745,307.35,2.9000000953674316,3.667320728302002,2.9000000953674316
2017-05-29,2017-08-28,310.5061634063721,308.19999997615815,306.8,1.399999976158142,3.7061634063720703,1.399999976158142
2017-05-30,2017-08-29,308.56356010437014,307.1499999523163,304.35,2.799999952316284,4.213560104370117,2.799999952316284
2017-05-31,2017-08-30,304.8712669193745,309.0000000476837,305.05,-3.950000047683716,-0.17873308062553406,3.950000047683716
2017-06-01,2017-08-31,306.5902184486389,306.65,304.15,2.5,2.440218448638916,2.5
2017-06-02,2017-09-01,310.1342897415161,306.2999999523163,307.75,-1.4500000476837158,2.3842897415161133,-1.4500000476837158
