date,index_pred,index_real,index_today,loss_profits,pred_date,prediction,real
2017-07-10,315.81833963394166,314.3,310.8,3.5,2017-10-09,5.01833963394165,3.5
2017-07-11,318.0312096595764,320.1499998092651,312.7,7.449999809265137,2017-10-10,5.331209659576416,7.449999809265137
2017-07-12,319.3591118812561,323.2499996185303,312.6,10.649999618530273,2017-10-11,6.7591118812561035,10.649999618530273
2017-07-13,317.514115023613,325.65000038146974,316.55,9.100000381469727,2017-10-12,0.9641150236129761,9.100000381469727
2017-07-14,319.5742685317993,325.3000003814697,316.7,8.600000381469727,2017-10-13,2.8742685317993164,8.600000381469727
2017-07-17,323.45164251327515,325.5,317.5,8.0,2017-10-16,5.9516425132751465,8.0
2017-07-18,323.82125692367555,325.8,318.05,7.75,2017-10-17,5.771256923675537,7.75
2017-07-19,321.5278098106384,325.8500000953674,318.7,7.150000095367432,2017-10-18,2.8278098106384277,7.150000095367432
2017-07-20,327.37625608444216,324.1,319.6,4.5,2017-10-19,7.776256084442139,4.5
2017-07-21,329.6575971603394,326.25000009536745,321.1,5.150000095367432,2017-10-20,8.557597160339355,5.150000095367432
2017-07-24,326.19840908050537,327.05000019073486,321.25,5.800000190734863,2017-10-23,4.948409080505371,5.800000190734863
2017-07-25,330.96457328796384,326.5500000953674,319.65,6.900000095367432,2017-10-24,11.314573287963867,6.900000095367432
2017-07-26,328.9354984283447,326.75000019073485,318.95,7.800000190734863,2017-10-25,9.985498428344727,7.800000190734863
2017-07-27,333.7946487426758,323.75000009536745,319.85,3.9000000953674316,2017-10-26,13.944648742675781,3.9000000953674316
2017-07-28,330.1671703338623,326.8500001907349,312.55,14.300000190734863,2017-10-27,17.617170333862305,14.300000190734863
2017-07-31,322.1243274688721,327.4499996185303,313.55,13.899999618530273,2017-10-30,8.57432746887207,13.899999618530273
2017-08-01,328.5081184387207,331.05,316.55,14.5,2017-10-31,11.958118438720703,14.5
2017-08-02,323.7021388053894,336.54999961853025,317.15,19.399999618530273,2017-11-01,6.552138805389404,19.399999618530273
2017-08-03,328.23434867858884,335.04999961853025,311.65,23.399999618530273,2017-11-02,16.584348678588867,23.399999618530273
2017-08-04,327.4941345214844,336.35,312.85,23.5,2017-11-03,14.644134521484375,23.5
2017-08-07,327.2236055374145,334.15,312.9,21.25,2017-11-06,14.32360553741455,21.25
2017-08-08,328.7637401580811,333.7499996185303,312.85,20.899999618530273,2017-11-07,15.913740158081055,20.899999618530273
2017-08-09,322.549411201477,335.2500003814697,308.65,26.600000381469727,2017-11-08,13.89941120147705,26.600000381469727
2017-08-10,325.7093200683594,333.6499996185303,307.25,26.399999618530273,2017-11-09,18.459320068359375,26.399999618530273
2017-08-11,322.72577476501465,332.8999996185303,301.5,31.399999618530273,2017-11-10,21.22577476501465,31.399999618530273
2017-08-14,321.74962577819826,331.5500007629395,304.6,26.950000762939453,2017-11-13,17.149625778198242,26.950000762939453
2017-08-15,326.3053031921387,331.3000007629395,304.6,26.700000762939453,2017-11-14,21.705303192138672,26.700000762939453
2017-08-16,325.8274784088135,329.1499996185303,306.25,22.899999618530273,2017-11-15,19.577478408813477,22.899999618530273
2017-08-17,327.301704788208,331.29999961853025,307.9,23.399999618530273,2017-11-16,19.401704788208008,23.399999618530273
2017-08-18,322.55029106140137,330.95000076293945,307.75,23.200000762939453,2017-11-17,14.800291061401367,23.200000762939453
2017-08-21,322.34572582244874,329.4499996185303,307.05,22.399999618530273,2017-11-20,15.29572582244873,22.399999618530273
2017-08-22,324.85884017944335,330.84999961853026,308.7,22.149999618530273,2017-11-21,16.15884017944336,22.149999618530273
2017-08-23,324.2955327987671,332.5500007629395,308.6,23.950000762939453,2017-11-22,15.69553279876709,23.950000762939453
2017-08-24,332.78470001220705,331.45000038146975,310.1,21.350000381469727,2017-11-23,22.68470001220703,21.350000381469727
2017-08-25,322.3049087524414,332.25,310.25,22.0,2017-11-24,12.054908752441406,22.0
2017-08-28,321.29938049316405,325.90000076293944,308.2,17.700000762939453,2017-11-27,13.099380493164062,17.700000762939453
2017-08-29,319.9819911956787,327.6999992370605,307.15,20.549999237060547,2017-11-28,12.831991195678711,20.549999237060547
2017-08-30,325.0288257598877,327.70000076293945,309.0,18.700000762939453,2017-11-29,16.028825759887695,18.700000762939453
2017-08-31,325.19400253295896,322.2500003814697,306.65,15.600000381469727,2017-11-30,18.544002532958984,15.600000381469727
2017-09-01,321.88883380889894,321.8500001907349,306.3,15.550000190734863,2017-12-01,15.588833808898926,15.550000190734863
2017-09-04,324.4136390686035,325.0,303.5,21.5,2017-12-04,20.913639068603516,21.5
2017-09-05,320.9664985656738,326.59999961853026,302.7,23.899999618530273,2017-12-05,18.266498565673828,23.899999618530273
2017-09-06,317.58499603271486,321.65000038146974,302.3,19.350000381469727,2017-12-06,15.284996032714844,19.350000381469727
2017-09-07,319.15325183868407,320.7,306.2,14.5,2017-12-07,12.953251838684082,14.5
2017-09-08,320.74572944641113,321.3999996185303,306.25,15.149999618530273,2017-12-08,14.495729446411133,15.149999618530273
2017-09-11,320.0804920196533,321.5,309.25,12.25,2017-12-11,10.83049201965332,12.25
2017-09-12,320.8932735443115,320.45,309.2,11.25,2017-12-12,11.693273544311523,11.25
2017-09-13,316.187544631958,322.8500001907349,308.55,14.300000190734863,2017-12-13,7.637544631958008,14.300000190734863
2017-09-14,319.77510356903076,324.30000019073486,310.25,14.050000190734863,2017-12-14,9.525103569030762,14.050000190734863
2017-09-15,320.9437591552734,322.75000019073485,311.2,11.550000190734863,2017-12-15,9.743759155273438,11.550000190734863
2017-09-18,325.6877834320068,324.1499998092651,316.7,7.449999809265137,2017-12-18,8.987783432006836,7.449999809265137
2017-09-19,321.4919150352478,323.8500001907349,316.05,7.800000190734863,2017-12-19,5.441915035247803,7.800000190734863
2017-09-20,318.29059772491456,323.55,315.8,7.75,2017-12-20,2.490597724914551,7.75
2017-09-21,329.8010414123535,316.85000001192094,316.05,0.800000011920929,2017-12-21,13.751041412353516,0.800000011920929
2017-09-22,326.5894374847412,318.5,313.75,4.75,2017-12-22,12.839437484741211,4.75
2017-09-25,325.6712043762207,318.49999980926515,313.8,4.699999809265137,2017-12-25,11.871204376220703,4.699999809265137
2017-09-26,326.15955238342286,317.45000009536744,311.8,5.650000095367432,2017-12-26,14.359552383422852,5.650000095367432
2017-09-27,324.2403911590576,321.20000019073484,311.4,9.800000190734863,2017-12-27,12.840391159057617,9.800000190734863
2017-09-28,331.39120826721194,325.6500001907349,311.6,14.050000190734863,2017-12-28,19.791208267211914,14.050000190734863
2017-09-29,325.35120086669923,325.65000038146974,314.3,11.350000381469727,2017-12-29,11.051200866699219,11.350000381469727
2017-10-02,329.8659122467041,325.65000038146974,314.3,11.350000381469727,2018-01-01,15.565912246704102,11.350000381469727
2017-10-03,330.7473857879639,326.49999980926515,314.3,12.199999809265137,2018-01-02,16.447385787963867,12.199999809265137
2017-10-04,328.48509101867677,327.6999996185303,314.3,13.399999618530273,2018-01-03,14.185091018676758,13.399999618530273
2017-10-05,329.6133707046509,324.99999980926515,314.3,10.699999809265137,2018-01-04,15.313370704650879,10.699999809265137
2017-10-06,328.46713905334474,328.9499996185303,314.3,14.649999618530273,2018-01-05,14.167139053344727,14.649999618530273
2017-10-09,327.7869556427002,331.25000076293946,314.3,16.950000762939453,2018-01-08,13.486955642700195,16.950000762939453
2017-10-10,335.307054901123,330.45000019073484,320.15,10.300000190734863,2018-01-09,15.157054901123047,10.300000190734863
2017-10-11,335.1366186141968,327.84999990463257,323.25,4.599999904632568,2018-01-10,11.886618614196777,4.599999904632568
2017-10-12,335.7736000061035,326.50000002384184,325.65,0.8500000238418579,2018-01-11,10.123600006103516,0.8500000238418579
2017-10-13,334.51557235717775,326.8499999523163,325.3,1.5499999523162842,2018-01-12,9.215572357177734,1.5499999523162842
2017-10-16,335.6482048034668,327.2999999523163,325.5,1.7999999523162842,2018-01-15,10.148204803466797,1.7999999523162842
2017-10-17,335.5261772155762,330.49999980926515,325.8,4.699999809265137,2018-01-16,9.726177215576172,4.699999809265137
2017-10-18,331.3724118232727,329.1999999046326,325.85,3.3499999046325684,2018-01-17,5.522411823272705,3.3499999046325684
2017-10-19,335.14889965057375,329.4000001907349,324.1,5.300000190734863,2018-01-18,11.04889965057373,5.300000190734863
2017-10-20,337.9338655471802,329.59999990463257,326.25,3.3499999046325684,2018-01-19,11.683865547180176,3.3499999046325684
