date,index_pred,index_real,index_today,loss_profits,pred_date,prediction,real
2017-11-01,334.346838760376,334.45000009536744,336.55,2.0999999046325684,2018-01-31,-2.2031612396240234,-2.0999999046325684
2017-11-02,338.7021716117859,333.65000002384187,335.05,-1.399999976158142,2018-02-01,3.6521716117858887,-1.399999976158142
2017-11-03,336.403476665169,327.4000001907349,336.35,-8.949999809265137,2018-02-02,0.053476665169000626,-8.949999809265137
2017-11-06,339.86494913101194,323.0000003814697,334.15,-11.149999618530273,2018-02-05,5.714949131011963,-11.149999618530273
2017-11-07,330.33126735687256,317.6499996185303,333.75,16.100000381469727,2018-02-06,-3.4187326431274414,-16.100000381469727
2017-11-08,330.15492153167725,309.5,335.25,25.75,2018-02-07,-5.095078468322754,-25.75
2017-11-09,329.6872040271759,312.5000003814697,333.65,21.149999618530273,2018-02-08,-3.9627959728240967,-21.149999618530273
2017-11-10,325.4915012359619,303.85000076293943,332.9,29.049999237060547,2018-02-09,-7.408498764038086,-29.049999237060547
2017-11-13,324.45030670166017,308.09999923706056,331.55,23.450000762939453,2018-02-12,-7.099693298339844,-23.450000762939453
2017-11-14,318.72294788360597,311.40000038146974,331.3,19.899999618530273,2018-02-13,-12.577052116394043,-19.899999618530273
2017-11-15,319.44387283325193,314.29999961853025,329.15,14.850000381469727,2018-02-14,-9.706127166748047,-14.850000381469727
2017-11-16,316.74563484191896,314.3,331.3,17.0,2018-02-15,-14.554365158081055,-17.0
2017-11-17,318.49218673706054,314.3000003814697,330.95,16.649999618530273,2018-02-16,-12.457813262939453,-16.649999618530273
2017-11-20,319.13253898620604,316.25000019073485,329.45,13.199999809265137,2018-02-19,-10.317461013793945,-13.199999809265137
2017-11-21,323.21627244949343,311.9999996185303,330.85,18.850000381469727,2018-02-20,-7.633727550506592,-18.850000381469727
2017-11-22,321.45238189697267,314.05,332.55,18.5,2018-02-21,-11.097618103027344,-18.5
2017-11-23,324.8133632659912,311.84999961853026,331.45,19.600000381469727,2018-02-22,-6.636636734008789,-19.600000381469727
2017-11-24,330.6633964776993,316.94999980926514,332.25,15.300000190734863,2018-02-23,-1.5866035223007202,-15.300000190734863
2017-11-27,330.83262767791746,317.0999998092651,325.9,-8.800000190734863,2018-02-26,4.9326276779174805,-8.800000190734863
2017-11-28,329.3582169532776,315.75000019073485,327.7,-11.949999809265137,2018-02-27,1.658216953277588,-11.949999809265137
2017-11-29,328.6966797828674,312.45,327.7,-15.25,2018-02-28,0.9966797828674316,-15.25
2017-11-30,319.61114478111267,312.44999980926514,322.25,9.800000190734863,2018-03-01,-2.638855218887329,-9.800000190734863
2017-12-01,319.67670378685,308.1500001907349,321.85,13.699999809265137,2018-03-02,-2.1732962131500244,-13.699999809265137
2017-12-04,326.0878361463547,303.8500003814697,325.0,-21.149999618530273,2018-03-05,1.0878361463546753,-21.149999618530273
2017-12-05,326.37023389935496,310.3000007629395,326.6,16.299999237060547,2018-03-06,-0.2297661006450653,-16.299999237060547
2017-12-06,329.97991313934324,310.45000019073484,321.65,-11.199999809265137,2018-03-07,8.329913139343262,-11.199999809265137
2017-12-07,326.11333293914794,313.6000000953674,320.7,-7.099999904632568,2018-03-08,5.413332939147949,-7.099999904632568
2017-12-08,322.0262935400009,317.0999998092651,321.4,-4.300000190734863,2018-03-09,0.6262935400009155,-4.300000190734863
2017-12-11,327.3850440979004,320.10000002384186,321.5,-1.399999976158142,2018-03-12,5.885044097900391,-1.399999976158142
2017-12-12,325.25538511276244,321.4999999523163,320.45,1.0499999523162842,2018-03-13,4.805385112762451,1.0499999523162842
2017-12-13,330.23075160980227,321.55000004768374,322.85,-1.2999999523162842,2018-03-14,7.380751609802246,-1.2999999523162842
2017-12-14,333.05241565704347,322.8499999523163,324.3,-1.4500000476837158,2018-03-15,8.752415657043457,-1.4500000476837158
2017-12-15,328.04429864883423,322.0,322.75,-0.75,2018-03-16,5.2942986488342285,-0.75
2017-12-18,330.48510828018186,319.8499998092651,324.15,-4.300000190734863,2018-03-19,6.335108280181885,-4.300000190734863
2017-12-19,332.96614227294924,321.30000004768374,323.85,-2.549999952316284,2018-03-20,9.116142272949219,-2.549999952316284
2017-12-20,329.1526029586792,321.5999999523163,323.55,-1.9500000476837158,2018-03-21,5.602602958679199,-1.9500000476837158
2017-12-21,330.0228744506836,322.1,316.85,5.25,2018-03-22,13.172874450683594,5.25
2017-12-22,334.1020793914795,311.5,318.5,-7.0,2018-03-23,15.602079391479492,-7.0
2017-12-25,333.56383991241455,314.5,318.5,-4.0,2018-03-26,15.06383991241455,-4.0
2017-12-26,331.97172088623046,315.1500000476837,317.45,-2.299999952316284,2018-03-27,14.521720886230469,-2.299999952316284
2017-12-27,334.44983596801757,310.6499998092651,321.2,-10.550000190734863,2018-03-28,13.249835968017578,-10.550000190734863
2017-12-28,333.1433862686157,314.45000019073484,325.65,-11.199999809265137,2018-03-29,7.493386268615723,-11.199999809265137
2017-12-29,333.71865501403806,314.54999961853025,325.65,-11.100000381469727,2018-03-30,8.068655014038086,-11.100000381469727
2018-01-01,330.64709129333494,313.45000019073484,325.65,-12.199999809265137,2018-04-02,4.997091293334961,-12.199999809265137
2018-01-02,330.1099708080292,312.80000019073486,326.5,-13.699999809265137,2018-04-03,3.609970808029175,-13.699999809265137
2018-01-03,332.33956212997435,307.5500003814697,327.7,-20.149999618530273,2018-04-04,4.639562129974365,-20.149999618530273
2018-01-04,329.98388051986694,312.94999980926514,325.0,-12.050000190734863,2018-04-05,4.983880519866943,-12.050000190734863
2018-01-05,332.29228348731993,311.2,328.95,-17.75,2018-04-06,3.3422834873199463,-17.75
2018-01-08,335.6680054664612,312.95000076293945,331.25,-18.299999237060547,2018-04-09,4.418005466461182,-18.299999237060547
2018-01-09,331.25232059955596,313.45,330.45,-17.0,2018-04-10,0.8023205995559692,-17.0
2018-01-10,332.3030582427979,312.45000038146975,327.85,-15.399999618530273,2018-04-11,4.453058242797852,-15.399999618530273
2018-01-11,332.77373027801514,311.75,326.5,-14.75,2018-04-12,6.273730278015137,-14.75
2018-01-12,326.3427931427956,314.45000038146975,326.85,12.399999618530273,2018-04-13,-0.5072068572044373,-12.399999618530273
2018-01-15,328.1523997068405,314.3,327.3,-13.0,2018-04-16,0.8523997068405151,-13.0
2018-01-16,328.104309797287,314.3999996185303,330.5,16.100000381469727,2018-04-17,-2.3956902027130127,-16.100000381469727
2018-01-17,328.46263165473937,317.59999961853026,329.2,11.600000381469727,2018-04-18,-0.7373683452606201,-11.600000381469727
2018-01-18,330.3672714471817,319.0000003814697,329.4,-10.399999618530273,2018-04-19,0.9672714471817017,-10.399999618530273
2018-01-19,330.0536440372467,316.9000001907349,329.6,-12.699999809265137,2018-04-20,0.4536440372467041,-12.699999809265137
2018-01-22,325.5917845964432,317.1000003814697,326.25,9.149999618530273,2018-04-23,-0.6582154035568237,-9.149999618530273
2018-01-23,329.0595705509186,315.3500003814697,331.25,15.899999618530273,2018-04-24,-2.190429449081421,-15.899999618530273
2018-01-24,331.7533197462559,312.95000038146975,331.6,-18.649999618530273,2018-04-25,0.15331974625587463,-18.649999618530273
2018-01-25,335.47021346092225,317.4499996185303,334.3,-16.850000381469727,2018-04-26,1.1702134609222412,-16.850000381469727
2018-01-26,336.7811097025871,320.1499998092651,335.95,-15.800000190734863,2018-04-27,0.8311097025871277,-15.800000190734863
2018-01-29,339.2508445382118,321.6499996185303,338.5,-16.850000381469727,2018-04-30,0.7508445382118225,-16.850000381469727
2018-01-30,335.78076829910276,321.65,333.9,-12.25,2018-05-01,1.8807682991027832,-12.25
2018-01-31,329.75373191833495,319.75000019073485,334.45,14.699999809265137,2018-05-02,-4.696268081665039,-14.699999809265137
2018-02-01,333.2029128909111,318.0000003814697,333.65,15.649999618530273,2018-05-03,-0.4470871090888977,-15.649999618530273
2018-02-02,338.687594795227,316.45000019073484,327.4,-10.949999809265137,2018-05-04,11.28759479522705,-10.949999809265137
2018-02-05,337.863956451416,316.44999980926514,323.0,-6.550000190734863,2018-05-07,14.863956451416016,-6.550000190734863
2018-02-06,329.9053100585937,314.0500000953674,317.65,-3.5999999046325684,2018-05-08,12.25531005859375,-3.5999999046325684
2018-02-07,316.3159370422363,314.05000019073486,309.5,4.550000190734863,2018-05-09,6.815937042236328,4.550000190734863
2018-02-08,319.5687255859375,315.84999990463257,312.5,3.3499999046325684,2018-05-10,7.0687255859375,3.3499999046325684
2018-02-09,321.4627223968506,317.6500001907349,303.85,13.800000190734863,2018-05-11,17.612722396850586,13.800000190734863
2018-02-12,319.4226547241211,316.85,308.1,8.75,2018-05-14,11.322654724121094,8.75
2018-02-13,320.28516044616697,313.74999990463255,311.4,2.3499999046325684,2018-05-15,8.885160446166992,2.3499999046325684
2018-02-14,323.08675079345704,314.90000002384187,314.3,0.6000000238418579,2018-05-16,8.786750793457031,0.6000000238418579
2018-02-15,320.3772171020508,313.40000002384187,314.3,-0.8999999761581421,2018-05-17,6.077217102050781,-0.8999999761581421
2018-02-16,320.18229179382325,314.7499999880791,314.3,0.44999998807907104,2018-05-18,5.882291793823242,0.44999998807907104
2018-02-19,320.41170501708984,315.10000002384186,316.25,-1.149999976158142,2018-05-21,4.161705017089844,-1.149999976158142
2018-02-20,318.3881502151489,315.09999990463257,312.0,3.0999999046325684,2018-05-22,6.388150215148926,3.0999999046325684
2018-02-21,320.4178412437439,317.1499999046326,314.05,3.0999999046325684,2018-05-23,6.3678412437438965,3.0999999046325684
2018-02-22,320.59154281616213,316.54999980926516,311.85,4.699999809265137,2018-05-24,8.74154281616211,4.699999809265137
2018-02-23,320.72165818214415,317.2999999940395,316.95,0.3499999940395355,2018-05-25,3.771658182144165,0.3499999940395355
2018-02-26,318.8901656627655,318.1,317.1,1.0,2018-05-28,1.790165662765503,1.0
2018-02-27,318.2214124202728,314.89999997615814,315.75,-0.8500000238418579,2018-05-29,2.471412420272827,-0.8500000238418579
2018-02-28,322.07244606018065,307.54999990463256,312.45,-4.900000095367432,2018-05-30,9.622446060180664,-4.900000095367432
2018-03-01,323.18172187805175,309.1500000476837,312.45,-3.299999952316284,2018-05-31,10.731721878051758,-3.299999952316284
2018-03-02,319.71960296630857,311.4,308.15,3.25,2018-06-01,11.569602966308594,3.25
2018-03-05,314.3109928131104,313.1500001907349,303.85,9.300000190734863,2018-06-04,10.460992813110352,9.300000190734863
2018-03-06,314.23504548072816,313.7500000476837,310.3,3.450000047683716,2018-06-05,3.9350454807281494,3.450000047683716
2018-03-07,311.9730264663696,313.7499999523163,310.45,3.299999952316284,2018-06-06,1.523026466369629,3.299999952316284
2018-03-08,314.1144951939583,316.85,313.6,3.25,2018-06-07,0.5144951939582825,3.25
2018-03-09,317.4384003043175,313.30000004768374,317.1,-3.799999952316284,2018-06-08,0.33840030431747437,-3.799999952316284
2018-03-12,321.61571953296664,316.1499999523163,320.1,-3.950000047683716,2018-06-11,1.5157195329666138,-3.950000047683716
2018-03-13,322.14356845617294,315.65000009536743,321.5,-5.849999904632568,2018-06-12,0.6435684561729431,-5.849999904632568
2018-03-14,321.61877399981023,315.6499999046326,321.55,-5.900000095367432,2018-06-13,0.06877399981021881,-5.900000095367432
2018-03-15,325.12847385406496,310.4000001907349,322.85,-12.449999809265137,2018-06-14,2.2784738540649414,-12.449999809265137
2018-03-16,322.25574591755867,309.19999980926514,322.0,-12.800000190734863,2018-06-15,0.25574591755867004,-12.800000190734863
2018-03-19,323.3287819385529,305.85,319.85,-14.0,2018-06-18,3.4787819385528564,-14.0
2018-03-20,323.93349080085756,301.34999923706056,321.3,-19.950000762939453,2018-06-19,2.633490800857544,-19.950000762939453
2018-03-21,322.2349098682404,304.20000038146975,321.6,-17.399999618530273,2018-06-20,0.6349098682403564,-17.399999618530273
2018-03-22,323.8066062688828,300.7499996185303,322.1,-21.350000381469727,2018-06-21,1.7066062688827515,-21.350000381469727
2018-03-23,326.2401885986328,303.65000009536743,311.5,-7.849999904632568,2018-06-22,14.740188598632812,-7.849999904632568
2018-03-26,328.33587074279785,303.25,314.5,-11.25,2018-06-25,13.835870742797852,-11.25
2018-03-27,320.8390020370483,302.4,315.15,-12.75,2018-06-26,5.68900203704834,-12.75
2018-03-28,312.6491837739944,301.54999961853025,310.65,-9.100000381469727,2018-06-27,1.9991837739944458,-9.100000381469727
2018-03-29,309.437265586853,299.09999961853026,314.45,15.350000381469727,2018-06-28,-5.012734413146973,-15.350000381469727
2018-03-30,317.5217400074005,299.99999980926515,314.55,-14.550000190734863,2018-06-29,2.9717400074005127,-14.550000190734863
2018-04-02,313.16962985396384,292.90000076293944,313.45,20.549999237060547,2018-07-02,-0.28037014603614807,-20.549999237060547
2018-04-03,310.97937099933625,293.75000076293946,312.8,19.049999237060547,2018-07-03,-1.8206290006637573,-19.049999237060547
2018-04-04,305.1776435852051,292.55,307.55,15.0,2018-07-04,-2.372356414794922,-15.0
2018-04-05,302.9464256286621,291.99999923706054,312.95,20.950000762939453,2018-07-05,-10.00357437133789,-20.950000762939453
2018-04-06,307.6476044178009,293.59999961853026,311.2,17.600000381469727,2018-07-06,-3.5523955821990967,-17.600000381469727
