date,index1,index2,loss_profits,pred_date,prediction,real,0.610441767,,11.22201863
2017-08-10,307.25,306.2,-1.049999952,2017-09-07,8.323644638,-1.049999952,,87.8652129,
2017-08-11,301.5,306.25,4.75,2017-09-08,10.14925766,4.75,,29.15198328,
2017-08-14,304.6,309.2500001,4.650000095,2017-09-11,9.593799591,4.650000095,,24.44115346,
2017-08-15,304.6,309.1999999,4.599999905,2017-09-12,10.14285278,4.599999905,,30.72321799,
2017-08-16,306.25,308.55,2.299999952,2017-09-13,11.64210129,2.299999952,,87.27485741,
2017-08-17,307.9,310.2499999,2.349999905,2017-09-14,11.17326927,2.349999905,,77.85008229,
2017-08-18,307.75,311.2,3.450000048,2017-09-15,11.83519936,3.450000048,,70.3115675,
2017-08-21,307.05,316.6999996,9.649999619,2017-09-18,10.89945221,9.649999619,,1.561131777,
2017-08-22,308.7,316.0499999,7.349999905,2017-09-19,12.66785812,7.349999905,,28.27961599,
2017-08-23,308.6,315.7999998,7.199999809,2017-09-20,12.71510506,7.199999809,,30.41638593,
2017-08-24,310.1,316.0499998,5.949999809,2017-09-21,12.62721825,5.949999809,,44.58524611,
2017-08-25,310.25,313.75,3.5,2017-09-22,12.36205578,3.5,,78.53603265,
2017-08-28,308.2,313.7999999,5.599999905,2017-09-25,12.75870514,5.599999905,,51.24706064,
2017-08-29,307.15,311.8000001,4.650000095,2017-09-26,11.6905117,4.650000095,,49.56880366,
2017-08-30,309,311.4000001,2.400000095,2017-09-27,8.403570175,2.400000095,,36.04285371,
2017-08-31,306.65,311.5999998,4.949999809,2017-09-28,7.545109272,4.949999809,,6.734593125,
2017-09-01,306.3,314.3,8,2017-09-29,7.200790882,8,,0.638735214,
2017-09-04,303.5,314.3000002,10.80000019,2017-10-02,9.37752533,10.80000019,,2.023434727,
2017-09-05,302.7,314.3000004,11.60000038,2017-10-03,10.10604477,11.60000038,,2.231903365,
2017-09-06,302.3,314.3,12,2017-10-04,9.23964119,12,,7.61958076,
2017-09-07,306.2,314.3000004,8.100000381,2017-10-05,4.197823048,8.100000381,,15.22698794,
2017-09-08,306.25,314.3000002,8.050000191,2017-10-06,6.027647018,8.050000191,,4.089912356,
2017-09-11,309.25,314.3000002,5.050000191,2017-10-09,5.36897707,5.050000191,,0.101746249,
2017-09-12,309.2,320.1499998,10.94999981,2017-10-10,3.179162741,10.94999981,,60.38590875,
2017-09-13,308.55,323.2499998,14.69999981,2017-10-11,0.69540894,14.69999981,,196.1285654,
2017-09-14,310.25,325.6499996,15.39999962,2017-10-12,0.723314524,15.39999962,,215.4050854,
2017-09-15,311.2,325.3000004,-14.10000038,2017-10-13,-3.904146433,14.10000038,,324.1493025,
2017-09-18,316.7,325.5000002,-8.800000191,2017-10-16,-5.556408405,8.800000191,,206.1064678,
2017-09-19,316.05,325.8,-9.75,2017-10-17,-2.394117594,9.75,,147.4795921,
2017-09-20,315.8,325.8500002,-10.05000019,2017-10-18,-1.958233953,10.05000019,,144.1976872,
2017-09-21,316.05,324.1000002,8.050000191,2017-10-19,0.146498576,8.050000191,,62.46533778,
2017-09-22,313.75,326.25,12.5,2017-10-20,2.260563374,12.5,,104.8460624,
2017-09-25,313.8,327.05,13.25,2017-10-23,5.148053646,13.25,,65.64153472,
2017-09-26,311.8,326.55,14.75,2017-10-24,1.367542744,14.75,,179.0901622,
2017-09-27,311.4,326.7500004,15.35000038,2017-10-25,7.217212677,15.35000038,,66.14223582,
2017-09-28,311.6,323.7499996,12.14999962,2017-10-26,8.078226089,12.14999962,,16.57933969,
2017-09-29,314.3,326.8500002,12.55000019,2017-10-27,7.57444334,12.55000019,,24.75616597,
2017-10-02,314.3,327.4499996,-13.14999962,2017-10-30,-0.864441037,13.14999962,,196.4045469,
2017-10-03,314.3,331.05,-16.75,2017-10-31,-7.771796703,16.75,,601.3185135,
2017-10-04,314.3,336.55,-22.25,2017-11-01,-10.45116425,22.25,,1069.366143,
2017-10-05,314.3,335.05,-20.75,2017-11-02,-10.78874207,20.75,,994.6922514,
2017-10-06,314.3,336.3499992,-22.04999924,2017-11-03,-10.61134624,22.04999924,,1066.763489,
2017-10-09,314.3,334.1500004,-19.85000038,2017-11-06,-11.08128548,19.85000038,,956.744445,
2017-10-10,320.15,333.7500004,-13.60000038,2017-11-07,-8.895931244,13.60000038,,506.0669396,
2017-10-11,323.25,335.25,-12,2017-11-08,-8.758215904,12,,430.9035275,
2017-10-12,325.65,333.65,-8,2017-11-09,-9.219032288,8,,296.4950729,
2017-10-13,325.3,332.8999999,-7.599999905,2017-11-10,-13.16977596,7.599999905,,431.3835895,
2017-10-16,325.5,331.5500002,-6.050000191,2017-11-13,-9.779074669,6.050000191,,250.5596109,
2017-10-17,325.8,331.3,-5.5,2017-11-14,-9.663684845,5.5,,229.9373381,
2017-10-18,325.85,329.15,-3.299999952,2017-11-15,-11.32010174,3.299999952,,213.7473735,
2017-10-19,324.1,331.2999998,-7.199999809,2017-11-16,-10.43142891,7.199999809,,310.8672787,
2017-10-20,326.25,330.9499998,-4.699999809,2017-11-17,-8.731419563,4.699999809,,180.4030263,
2017-10-23,327.05,329.4500001,-2.400000095,2017-11-20,-8.225826263,2.400000095,,112.9081858,
2017-10-24,326.55,330.8500002,-4.300000191,2017-11-21,-8.879920006,4.300000191,,173.7102964,
2017-10-25,326.75,332.5500002,-5.800000191,2017-11-22,-9.464035034,5.800000191,,232.9907714,
2017-10-26,323.75,331.4499998,-7.699999809,2017-11-23,-13.10039139,7.699999809,,432.656274,
2017-10-27,326.85,332.2500001,-5.400000095,2017-11-24,-9.164876938,5.400000095,,212.135643,
2017-10-30,327.45,325.9,1.549999952,2017-11-27,-10.62980461,-1.549999952,,82.44285263,
2017-10-31,331.05,327.7000001,3.349999905,2017-11-28,-6.295727253,-3.349999905,,8.677309609,
2017-11-01,336.55,327.6999996,8.850000381,2017-11-29,-8.700490952,-8.850000381,,0.022353069,
2017-11-02,335.05,322.2499998,12.80000019,2017-11-30,-8.762607574,-12.80000019,,16.30053914,
2017-11-03,336.35,321.85,14.5,2017-12-01,-7.474918365,-14.5,,49.35177198,
2017-11-06,334.15,325.0000004,9.149999619,2017-12-04,-7.231914997,-9.149999619,,3.679048617,
2017-11-07,333.75,326.5999999,7.150000095,2017-12-05,-12.114151,-7.150000095,,24.64279421,
2017-11-08,335.25,321.6499996,13.60000038,2017-12-06,-12.11502838,-13.60000038,,2.205141841,
2017-11-09,333.65,320.7000002,12.94999981,2017-12-07,-6.222931862,-12.94999981,,45.25344318,
2017-11-10,332.9,321.4,11.5,2017-12-08,-11.57307148,-11.5,,0.005339441,
2017-11-13,331.55,321.4999998,10.05000019,2017-12-11,-13.56048775,-10.05000019,,12.32352291,
2017-11-14,331.3,320.4499996,10.85000038,2017-12-12,-13.72206116,-10.85000038,,8.248733124,
2017-11-15,329.15,322.8499998,6.300000191,2017-12-13,-8.911083221,-6.300000191,,6.81775459,
2017-11-16,331.3,324.3,7,2017-12-14,-14.90059948,-7,,62.41947214,
2017-11-17,330.95,322.7500002,8.199999809,2017-12-15,-12.09166718,-8.199999809,,15.14507493,
2017-11-20,329.45,324.1499998,5.300000191,2017-12-18,-12.84417725,-5.300000191,,56.9146075,
2017-11-21,330.85,323.85,7,2017-12-19,-12.80277061,-7,,33.67214675,
2017-11-22,332.55,323.55,9,2017-12-20,-14.97472191,-9,,35.6973019,
2017-11-23,331.45,316.8499996,14.60000038,2017-12-21,-17.79110146,-14.60000038,,10.1831261,
2017-11-24,332.25,318.5,13.75,2017-12-22,-14.07342911,-13.75,,0.104606389,
2017-11-27,325.9,318.4999999,-7.400000095,2017-12-25,0.369971514,-7.400000095,,60.3724588,
2017-11-28,327.7,317.45,10.25,2017-12-26,-6.04406023,-10.25,,17.68992935,
2017-11-29,327.7,321.2,6.5,2017-12-27,-6.187359333,-6.5,,0.097744187,
2017-11-30,322.25,325.6500001,3.400000095,2017-12-28,1.058353066,3.400000095,,5.483310808,
2017-12-01,321.85,325.65,3.799999952,2017-12-29,0.011650786,3.799999952,,14.3515894,
2017-12-04,325,325.65,-0.649999976,2018-01-01,-0.295578003,0.649999976,,0.894117714,
2017-12-05,326.6,326.5,-0.100000001,2018-01-02,0.379306495,-0.100000001,,0.229734717,
2017-12-06,321.65,327.7000002,6.050000191,2018-01-03,0.750513017,6.050000191,,28.08456431,
2017-12-07,320.7,325.0000002,4.300000191,2018-01-04,0.201754197,4.300000191,,16.79562023,
2017-12-08,321.4,328.9500002,-7.550000191,2018-01-05,-0.359513938,7.550000191,,62.56041376,
2017-12-11,321.5,331.25,-9.75,2018-01-08,-1.246357799,9.75,,120.9198848,
2017-12-12,320.45,330.45,-10,2018-01-09,-0.232229576,10,,104.6985221,
2017-12-13,322.85,327.85,-5,2018-01-10,-1.4584167,5,,41.71114627,
2017-12-14,324.3,326.5,-2.200000048,2018-01-11,-3.305976152,2.200000048,,30.31577391,
2017-12-15,322.75,326.8499999,4.099999905,2018-01-12,0.445289493,4.099999905,,13.3569082,
2017-12-18,324.15,327.3000001,3.150000095,2018-01-15,2.616188288,3.150000095,,0.284955045,
2017-12-19,323.85,330.5000001,6.650000095,2018-01-16,6.099383831,6.650000095,,0.30317827,
2017-12-20,323.55,329.2000001,5.650000095,2018-01-17,8.62821579,5.650000095,,8.869768726,
2017-12-21,316.85,329.4000002,12.55000019,2018-01-18,8.381204605,12.55000019,,17.37885663,
2017-12-22,318.5,329.6000004,11.10000038,2018-01-19,9.179013252,11.10000038,,3.690191546,
2017-12-25,318.5,326.25,7.75,2018-01-22,9.169361115,7.75,,2.014585975,
2017-12-26,317.45,331.2500002,13.80000019,2018-01-23,8.457830429,13.80000019,,28.53877776,
2017-12-27,321.2,331.5999996,10.39999962,2018-01-24,5.275864124,10.39999962,,26.25676458,
2017-12-28,325.65,334.2999996,8.649999619,2018-01-25,4.112943172,8.649999619,,20.5848812,
2017-12-29,325.65,335.9500002,10.30000019,2018-01-26,2.79232192,10.30000019,,56.36523301,
2018-01-01,325.65,338.5000004,-12.85000038,2018-01-29,-5.666232586,12.85000038,,342.8508833,
2018-01-02,326.5,333.9000001,-7.400000095,2018-01-30,-8.160129547,7.400000095,,242.1176345,
2018-01-03,327.7,334.45,-6.75,2018-01-31,-5.477141857,6.75,,149.502998,
2018-01-04,325,333.6499996,-8.649999619,2018-02-01,-2.121971369,8.649999619,,116.035359,
2018-01-05,328.95,327.4,1.549999952,2018-02-02,-2.643291235,-1.549999952,,1.195285829,
2018-01-08,331.25,323,8.25,2018-02-05,-3.266531229,-8.25,,24.83496099,
2018-01-09,330.45,317.6499998,12.80000019,2018-02-06,-3.271858931,-12.80000019,,90.78547585,
2018-01-10,327.85,309.4999996,18.35000038,2018-02-07,-2.276135683,-18.35000038,,258.3691263,
2018-01-11,326.5,312.5,14,2018-02-08,-0.139747083,-14,,192.1066109,
2018-01-12,326.85,303.85,23,2018-02-09,-2.471631289,-23,,421.4139219,
2018-01-15,327.3,308.0999992,19.20000076,2018-02-12,-4.693281651,-19.20000076,,210.4448993,
2018-01-16,330.5,311.3999996,19.10000038,2018-02-13,-3.145286322,-19.10000038,,254.5529007,
2018-01-17,329.2,314.3000004,14.89999962,2018-02-14,-2.906263113,-14.89999962,,143.8497154,
2018-01-18,329.4,314.2999996,-15.10000038,2018-02-15,1.225973129,-15.10000038,,266.537411,
2018-01-19,329.6,314.2999998,-15.30000019,2018-02-16,1.398104906,-15.30000019,,278.8267138,
2018-01-22,326.25,316.25,10,2018-02-19,-0.421904445,-10,,91.73991446,
2018-01-23,331.25,312,19.25,2018-02-20,-0.582259417,-19.25,,348.4845385,
2018-01-24,331.6,314.0500008,17.54999924,2018-02-21,-1.817611575,-17.54999924,,247.5080216,
2018-01-25,334.3,311.8499992,22.45000076,2018-02-22,-4.879934788,-22.45000076,,308.7072183,
2018-01-26,335.95,316.95,19,2018-02-23,-7.76450491,-19,,126.2363499,
2018-01-29,338.5,317.1000004,21.39999962,2018-02-26,-6.461455345,-21.39999962,,223.1601051,
2018-01-30,333.9,315.7500004,18.14999962,2018-02-27,-0.575169325,-18.14999962,,308.8746599,
2018-01-31,334.45,312.45,-22,2018-02-28,1.471688509,-22,,550.9201615,
2018-02-01,333.65,312.4499992,-21.20000076,2018-03-01,1.049427867,-21.20000076,,495.0370742,
2018-02-02,327.4,308.15,-19.25,2018-03-02,6.387576103,-19.25,,657.2853084,
2018-02-05,323,303.8500004,-19.14999962,2018-03-05,5.928441048,-19.14999962,,628.9281863,
2018-02-06,317.65,310.3000001,-7.349999905,2018-03-06,4.805690289,-7.349999905,,147.7608041,
2018-02-07,309.5,310.45,0.949999988,2018-03-07,3.343822718,0.949999988,,5.730387263,
2018-02-08,312.5,313.6,-1.100000024,2018-03-08,-4.226933002,1.100000024,,28.37621546,
2018-02-09,303.85,317.1,-13.25,2018-03-09,-1.115518451,13.25,,206.3681204,
2018-02-12,308.1,320.1,-12,2018-03-12,-1.928246737,12,,193.9960572,
2018-02-13,311.4,321.5000004,-10.10000038,2018-03-13,-3.485297918,10.10000038,,184.5603298,
2018-02-14,314.3,321.55,-7.25,2018-03-14,-6.074028492,7.25,,177.5297353,
2018-02-15,314.3,322.8500002,-8.550000191,2018-03-15,-5.420011044,8.550000191,,195.1612139,
2018-02-16,314.3,321.9999998,-7.699999809,2018-03-16,-4.695644379,7.699999809,,153.6519948,
2018-02-19,316.25,319.8499999,-3.599999905,2018-03-19,-4.825510502,3.599999905,,70.98922562,
2018-02-20,312,321.3000002,-9.300000191,2018-03-20,-3.979198933,9.300000191,,176.3371294,
2018-02-21,314.05,321.6000002,-7.550000191,2018-03-21,-5.894753933,7.550000191,,180.7614135,
2018-02-22,311.85,322.1,-10.25,2018-03-22,-3.100630999,10.25,,178.2393481,
2018-02-23,316.95,311.5000002,5.449999809,2018-03-23,-7.163592339,-5.449999809,,2.936399359,
2018-02-26,317.1,314.5000001,2.599999905,2018-03-26,-7.437343121,-2.599999905,,23.39988939,
2018-02-27,315.75,315.15,0.600000024,2018-03-27,-6.510611534,-0.600000024,,34.93532842,
2018-02-28,312.45,310.65,1.799999952,2018-03-28,-5.994912624,-1.799999952,,17.59729233,
2018-03-01,312.45,314.45,-2,2018-03-29,-6.565181255,2,,73.36232993,
2018-03-02,308.15,314.5500001,-6.400000095,2018-03-30,-7.107536793,6.400000095,,182.4535528,
2018-03-05,303.85,313.4500004,-9.600000381,2018-04-02,-8.080509186,9.600000381,,312.6004185,
2018-03-06,310.3,312.8,-2.5,2018-04-03,-7.619748592,2.5,,102.4093116,
2018-03-07,310.45,307.5499999,2.900000095,2018-04-04,-6.346308708,-2.900000095,,11.87704306,
2018-03-08,313.6,312.95,0.649999976,2018-04-05,-7.005317211,-0.649999976,,40.39005716,
2018-03-09,317.1,311.1999999,5.900000095,2018-04-06,-6.806031704,-5.900000095,,0.820893277,
2018-03-12,320.1,312.9499999,7.150000095,2018-04-09,-8.567192078,-7.150000095,,2.008433117,
2018-03-13,321.5,313.4499998,8.050000191,2018-04-10,-7.191448689,-8.050000191,,0.737110682,
2018-03-14,321.55,312.4499996,9.100000381,2018-04-11,-6.494414806,-9.100000381,,6.789076189,
2018-03-15,322.85,311.7499996,11.10000038,2018-04-12,-5.025893211,-11.10000038,,36.8947779,
2018-03-16,322,314.4499998,7.550000191,2018-04-13,-5.890237331,-7.550000191,,2.754812751,
2018-03-19,319.85,314.2999998,5.550000191,2018-04-16,-12.18914413,-5.550000191,,44.07823224,
2018-03-20,321.3,314.3999999,6.900000095,2018-04-17,-8.944488525,-6.900000095,,4.17993294,
2018-03-21,321.6,317.6,4,2018-04-18,-4.713290691,-4,,0.50878361,
2018-03-22,322.1,319.0000001,3.099999905,2018-04-19,-12.64504623,-3.099999905,,91.10790935,
2018-03-23,311.5,316.9000001,-5.400000095,2018-04-20,-1.467022061,5.400000095,,47.15599329,
2018-03-26,314.5,317.0999999,2.599999905,2018-04-23,9.693799973,2.599999905,,50.3219994,
2018-03-27,315.15,315.35,0.200000003,2018-04-24,4.287826061,0.200000003,,16.71032188,
2018-03-28,310.65,312.95,2.299999952,2018-04-25,4.820842743,2.299999952,,6.354648377,
2018-03-29,314.45,317.45,3,2018-04-26,0.148988381,3,,8.128267252,
2018-03-30,314.55,320.1499999,-5.599999905,2018-04-27,-2.073376417,5.599999905,,58.88070418,
2018-04-02,313.45,321.6499998,-8.199999809,2018-04-30,-9.300050735,8.199999809,,306.251769,
2018-04-03,312.8,321.6500004,-8.850000381,2018-05-01,-10.00393963,8.850000381,,355.4710539,
2018-04-04,307.55,319.7499998,-12.19999981,2018-05-02,-4.121440887,12.19999981,,266.3894264,
2018-04-05,312.95,318.0000002,-5.050000191,2018-05-03,-3.015540361,5.050000191,,65.0529444,
2018-04-06,311.2,316.45,-5.25,2018-05-04,-2.742596388,5.25,,63.88159702,
2018-04-09,312.95,316.45,-3.5,2018-05-07,-1.474945068,3.5,,24.75007843,
2018-04-10,313.45,314.05,-0.600000024,2018-05-08,-1.843542814,0.600000024,,5.970901601,
2018-04-11,312.45,314.05,-1.600000024,2018-05-09,-0.212403372,1.600000024,,3.28480607,
2018-04-12,311.75,315.8499999,4.099999905,2018-05-10,0.663025081,4.099999905,,11.81279594,
2018-04-13,314.45,317.65,-3.200000048,2018-05-11,-2.35623908,3.200000048,,30.87179325,
2018-04-16,314.3,316.85,2.549999952,2018-05-14,3.871410131,2.549999952,,1.746124861,
2018-04-17,314.4,313.75,-0.649999976,2018-05-15,5.381388187,-0.649999976,,36.37764317,
2018-04-18,317.6,314.9,-2.700000048,2018-05-16,0.520117342,-2.700000048,,10.36915601,
2018-04-19,319,313.4000001,5.599999905,2018-05-17,-2.310580969,-5.599999905,,10.82027694,
2018-04-20,316.9,314.7499999,2.150000095,2018-05-18,-2.036748409,-2.150000095,,0.012825944,
2018-04-23,317.1,315.1,2,2018-05-21,-0.82490164,-2,,1.380856156,
2018-04-24,315.35,315.1,-0.25,2018-05-22,3.952632666,-0.25,,17.66212133,
2018-04-25,312.95,317.1499998,4.199999809,2018-05-23,6.875709057,4.199999809,,7.15941998,
2018-04-26,317.45,316.55,-0.899999976,2018-05-24,7.73605442,-0.899999976,,74.58143553,
2018-04-27,320.15,317.3000001,-2.849999905,2018-05-25,11.10870361,-2.849999905,,194.8454038,
2018-04-30,321.65,318.1,3.549999952,2018-05-28,-1.106536627,-3.549999952,,5.970513021,
2018-05-01,321.65,314.9,6.75,2018-05-29,-5.29856348,-6.75,,2.106667972,
2018-05-02,319.75,307.5500002,12.19999981,2018-05-30,-6.484240055,-12.19999981,,32.66990958,
2018-05-03,318,309.1499996,8.850000381,2018-05-31,-7.284582615,-8.850000381,,2.450532782,
2018-05-04,316.45,311.3999998,5.050000191,2018-06-01,-7.691132545,-5.050000191,,6.975580111,
2018-05-07,316.45,313.15,3.299999952,2018-06-04,-8.795122147,-3.299999952,,30.19636794,
2018-05-08,314.05,313.75,0.300000012,2018-06-05,-10.22346592,-0.300000012,,98.47517563,
2018-05-09,314.05,313.75,0.300000012,2018-06-06,-7.011967182,-0.300000012,,45.05050329,
2018-05-10,315.85,316.85,-1,2018-06-07,-6.111611366,1,,50.57501622,
2018-05-11,317.65,313.3000001,4.349999905,2018-06-08,-8.738059998,-4.349999905,,19.25507138,
2018-05-14,316.85,316.15,0.699999988,2018-06-11,-9.87288475,-0.699999988,,84.14181486,
2018-05-15,313.75,315.65,-1.899999976,2018-06-12,-7.921359539,1.899999976,,96.45910272,
2018-05-16,314.9,315.65,-0.75,2018-06-13,-6.845834255,0.75,,57.69669803,
2018-05-17,313.4,310.4,3,2018-06-14,-5.322909832,-3,,5.395910088,
2018-05-18,314.75,309.1999998,5.550000191,2018-06-15,-5.419646263,-5.550000191,,0.016992147,
2018-05-21,315.1,305.85,9.25,2018-06-18,-4.670483112,-9.25,,20.97197493,
2018-05-22,315.1,301.35,13.75,2018-06-19,-5.14479351,-13.75,,74.04957874,
2018-05-23,317.15,304.2000002,12.94999981,2018-06-20,-6.523666859,-12.94999981,,41.2977552,
2018-05-24,316.55,300.7499998,15.80000019,2018-06-21,-2.626395702,-15.80000019,,173.5438552,
2018-05-25,317.3,303.6500004,13.64999962,2018-06-22,-2.018073797,-13.64999962,,135.3016984,
2018-05-28,318.1,303.2499996,14.85000038,2018-06-25,-1.275021791,-14.85000038,,184.2800437,
2018-05-29,314.9,302.4,-12.5,2018-06-26,3.539695263,-12.5,,257.2718241,
2018-05-30,307.55,301.55,-6,2018-06-27,8.098740578,-6,,198.7744859,
2018-05-31,309.15,299.0999998,10.05000019,2018-06-28,-2.396509171,-10.05000019,,58.57592478,
2018-06-01,311.4,300.0000004,11.39999962,2018-06-29,-4.776668072,-11.39999962,,43.86852079,
2018-06-04,313.15,292.9,20.25,2018-07-02,-3.113901854,-20.25,,293.6458597,
2018-06-05,313.75,293.75,20,2018-07-03,-4.001043797,-20,,255.9665996,
2018-06-06,313.75,292.5499992,21.20000076,2018-07-04,-3.110364437,-21.20000076,,327.2349423,
2018-06-07,316.85,291.9999996,24.85000038,2018-07-05,-4.463913441,-24.85000038,,415.5925407,
2018-06-08,313.3,296.9499996,16.35000038,2018-07-06,-3.554862261,-16.35000038,,163.7155595,
2018-06-11,316.15,295.2999996,20.85000038,2018-07-09,-2.81145978,-20.85000038,,325.388947,
2018-06-12,315.65,296.0000004,19.64999962,2018-07-10,-0.826063871,-19.64999962,,354.3405571,
2018-06-13,315.65,299.1000008,-16.54999924,2018-07-11,0.534401357,-16.54999924,,291.8767438,
2018-06-14,310.4,298.2000002,-12.19999981,2018-07-12,0.678846061,-12.19999981,,165.864671,
2018-06-15,309.2,297.3499996,-11.85000038,2018-07-13,4.012329578,-11.85000038,,251.6135117,
2018-06-18,305.85,297.0499998,-8.800000191,2018-07-16,7.598578453,-8.800000191,,268.9133815,
2018-06-19,301.35,296.0499998,-5.300000191,2018-07-17,11.59099102,-5.300000191,,285.3055841,
2018-06-20,304.2,297.0499999,-7.150000095,2018-07-18,7.39516592,-7.150000095,,211.5618544,
2018-06-21,300.75,296.0500002,-4.699999809,2018-07-19,7.197268009,-4.699999809,,141.5449815,
