date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real,std
2017-06-02,2017-09-01,311.07339668273926,306.2999999523163,307.75,-1.4500000476837158,3.323396682739258,-1.4500000476837158,4.642003955
2017-06-05,2017-09-04,310.2568250656128,303.50000009536745,307.6,-4.099999904632568,2.656825065612793,-4.099999904632568,4.713492678
2017-06-06,2017-09-05,310.6746026039124,302.6999999046326,307.6,-4.900000095367432,3.0746026039123535,-4.900000095367432,4.8028090489999995
2017-06-07,2017-09-06,308.3957797527313,302.3000000953674,305.4,-3.0999999046325684,2.9957797527313232,-3.0999999046325684,4.870798855
2017-06-08,2017-09-07,311.62064065933225,306.2000000119209,306.65,-0.44999998807907104,4.970640659332275,-0.44999998807907104,4.87683915
2017-06-09,2017-09-08,312.4699028015137,306.2500000476837,308.55,-2.299999952316284,3.919902801513672,-2.299999952316284,4.9002955660000005
2017-06-12,2017-09-11,313.02833585739137,309.2500000476837,305.3,3.950000047683716,7.728335857391357,3.950000047683716,4.858193045
2017-06-13,2017-09-12,314.7688234329224,309.20000009536744,307.05,2.1500000953674316,7.718823432922363,2.1500000953674316,4.840698853
2017-06-14,2017-09-13,316.94470062255857,308.5499999761581,307.4,1.149999976158142,9.544700622558594,1.149999976158142,4.830663152
2017-06-15,2017-09-14,318.7191452026367,310.24999990463255,305.65,4.599999904632568,13.069145202636719,4.599999904632568,4.789271238
2017-06-16,2017-09-15,318.1890163421631,311.19999980926514,306.0,5.199999809265137,12.189016342163086,5.199999809265137,4.751880573999999
2017-06-19,2017-09-18,317.2790802001953,316.6999996185303,307.8,8.899999618530273,9.479080200195312,8.899999618530273,4.791113444
2017-06-20,2017-09-19,318.36956176757815,316.04999980926516,308.1,7.949999809265137,10.269561767578125,7.949999809265137,4.81804164
2017-06-21,2017-09-20,317.8057725906372,315.8,306.8,9.0,11.005772590637207,9.0,4.822013947
2017-06-22,2017-09-21,316.7716949462891,316.05,308.55,7.5,8.221694946289062,7.5,4.846478822
2017-06-23,2017-09-22,315.1195192337036,313.75,309.25,4.5,5.869519233703613,4.5,4.84817484
2017-06-26,2017-09-25,315.5959747314453,313.8,310.55,3.25,5.0459747314453125,3.25,4.855839194
2017-06-27,2017-09-26,312.97061679363253,311.7999999880791,311.1,0.699999988079071,1.8706167936325073,0.699999988079071,4.855787213999999
2017-06-28,2017-09-27,316.347647190094,311.39999997615814,310.25,1.149999976158142,6.097647190093994,1.149999976158142,4.853335738
2017-06-29,2017-09-28,321.9881645202637,311.6,312.35,-0.75,9.638164520263672,-0.75,4.852165456
2017-06-30,2017-09-29,321.9644058227539,314.3,311.55,2.75,10.414405822753906,2.75,4.864717336
2017-07-03,2017-10-02,320.629741859436,314.29999990463256,311.95,2.3499999046325684,8.679741859436035,2.3499999046325684,4.876628548999999
2017-07-04,2017-10-03,318.1490119934082,314.3000000953674,309.65,4.650000095367432,8.499011993408203,4.650000095367432,4.8822296
2017-07-05,2017-10-04,318.0128923416138,314.30000004768374,311.1,3.200000047683716,6.9128923416137695,3.200000047683716,4.89287674
2017-07-06,2017-10-05,316.41105756759646,314.30000004768374,311.1,3.200000047683716,5.3110575675964355,3.200000047683716,4.902998739
2017-07-07,2017-10-06,314.11041021347046,314.30000019073486,310.25,4.050000190734863,3.860410213470459,4.050000190734863,4.909586629
2017-07-10,2017-10-09,313.8795125961304,314.3,310.8,3.5,3.079512596130371,3.5,4.917685656000001
2017-07-11,2017-10-10,316.0421514034271,320.1499998092651,312.7,7.449999809265137,3.342151403427124,7.449999809265137,5.023503413
2017-07-12,2017-10-11,316.26508316993716,323.2499996185303,312.6,10.649999618530273,3.665083169937134,10.649999618530273,5.214620603
2017-07-13,2017-10-12,319.2386296272278,325.65000038146974,316.55,9.100000381469727,2.688629627227783,9.100000381469727,5.451959444
2017-07-14,2017-10-13,319.2441331863403,325.3000003814697,316.7,8.600000381469727,2.544133186340332,8.600000381469727,5.661527233999999
2017-07-17,2017-10-16,320.17468309402466,325.5,317.5,8.0,2.674683094024658,8.0,5.85768777
2017-07-18,2017-10-17,322.844677734375,325.8,318.05,7.75,4.794677734375,7.75,6.047734795
2017-07-19,2017-10-18,322.9681894302368,325.8500000953674,318.7,7.150000095367432,4.268189430236816,7.150000095367432,6.222146878999999
2017-07-20,2017-10-19,322.05539379119875,324.1,319.6,4.5,2.4553937911987305,4.5,6.323733626
2017-07-21,2017-10-20,321.9109565973282,326.25000009536745,321.1,5.150000095367432,0.810956597328186,5.150000095367432,6.45987309
2017-07-24,2017-10-23,321.49877512454987,327.05000019073486,321.25,5.800000190734863,0.24877512454986572,5.800000190734863,6.6151943939999995
2017-07-25,2017-10-24,321.9387816429138,326.5500000953674,319.65,6.900000095367432,2.2887816429138184,6.900000095367432,6.7771174489999995
2017-07-26,2017-10-25,320.66280562877654,326.75000019073485,318.95,7.800000190734863,1.7128056287765503,7.800000190734863,6.949258659
2017-07-27,2017-10-26,317.9785381317139,323.75000009536745,319.85,-3.9000000953674316,-1.8714618682861328,3.9000000953674316,7.023866166
2017-07-28,2017-10-27,307.7815101623535,326.8500001907349,312.55,-14.300000190734863,-4.768489837646484,14.300000190734863,7.221924668
2017-07-31,2017-10-30,310.3856008529663,327.4499996185303,313.55,-13.899999618530273,-3.1643991470336914,13.899999618530273,7.42644241
2017-08-01,2017-10-31,314.4332402229309,331.05,316.55,-14.5,-2.116759777069092,14.5,7.72486487
2017-08-02,2017-11-01,315.5784698963165,336.54999961853025,317.15,-19.399999618530273,-1.5715301036834717,19.399999618530273,8.210599900000002
2017-08-03,2017-11-02,314.17782773971555,335.04999961853025,311.65,23.399999618530273,2.527827739715576,23.399999618530273,8.599430256
2017-08-04,2017-11-03,313.3874767780304,336.35,312.85,23.5,0.5374767780303955,23.5,9.00929588
2017-08-07,2017-11-06,314.2388450145721,334.15,312.9,21.25,1.3388450145721436,21.25,9.314030076
2017-08-08,2017-11-07,318.7443796157837,333.7499996185303,312.85,20.899999618530273,5.894379615783691,20.899999618530273,9.585625506
2017-08-09,2017-11-08,317.3616775512695,335.2500003814697,308.65,26.600000381469727,8.711677551269531,26.600000381469727,9.848415531
2017-08-10,2017-11-09,315.1545171737671,333.6499996185303,307.25,26.399999618530273,7.90451717376709,26.399999618530273,10.0242763
2017-08-11,2017-11-10,314.00571727752686,332.8999996185303,301.5,31.399999618530273,12.505717277526855,31.399999618530273,10.05074624
2017-08-14,2017-11-13,319.4086338043213,331.5500007629395,304.6,26.950000762939453,14.808633804321289,26.950000762939453,10.09120797
2017-08-15,2017-11-14,319.86773071289065,331.3000007629395,304.6,26.700000762939453,15.267730712890625,26.700000762939453,10.10896927
2017-08-16,2017-11-15,319.66369819641113,329.1499996185303,306.25,22.899999618530273,13.413698196411133,22.899999618530273,10.10183318
2017-08-17,2017-11-16,323.78964080810545,331.29999961853025,307.9,23.399999618530273,15.889640808105469,23.399999618530273,10.150300300000001
2017-08-18,2017-11-17,327.31786155700684,330.95000076293945,307.75,23.200000762939453,19.567861557006836,23.200000762939453,10.17647457
2017-08-21,2017-11-20,322.18188362121583,329.4499996185303,307.05,22.399999618530273,15.13188362121582,22.399999618530273,10.15178745
2017-08-22,2017-11-21,323.85503406524657,330.84999961853026,308.7,22.149999618530273,15.155034065246582,22.149999618530273,10.16764092
2017-08-23,2017-11-22,325.05019721984866,332.5500007629395,308.6,23.950000762939453,16.450197219848633,23.950000762939453,10.20110659
2017-08-24,2017-11-23,324.51780662536623,331.45000038146975,310.1,21.350000381469727,14.417806625366211,21.350000381469727,10.22600498
2017-08-25,2017-11-24,320.65067863464355,332.25,310.25,22.0,10.400678634643555,22.0,10.25634302
2017-08-28,2017-11-27,319.45746250152587,325.90000076293944,308.2,17.700000762939453,11.257462501525879,17.700000762939453,10.15876327
2017-08-29,2017-11-28,319.3852180480957,327.6999992370605,307.15,20.549999237060547,12.235218048095703,20.549999237060547,10.04686405
2017-08-30,2017-11-29,319.5675392150879,327.70000076293945,309.0,18.700000762939453,10.56753921508789,18.700000762939453,9.962235604
2017-08-31,2017-11-30,316.1290115356445,322.2500003814697,306.65,15.600000381469727,9.479011535644531,15.600000381469727,9.787933297
2017-09-01,2017-12-01,317.16602210998536,321.8500001907349,306.3,15.550000190734863,10.866022109985352,15.550000190734863,9.59549411
2017-09-04,2017-12-04,314.96130561828613,325.0,303.5,21.5,11.461305618286133,21.5,9.318915446
2017-09-05,2017-12-05,315.87908000946044,326.59999961853026,302.7,23.899999618530273,13.17908000946045,23.899999618530273,9.003600375
2017-09-06,2017-12-06,316.121159362793,321.65000038146974,302.3,19.350000381469727,13.821159362792969,19.350000381469727,8.635312119
2017-09-07,2017-12-07,321.6524631500244,320.7,306.2,14.5,15.452463150024414,14.5,8.381588826
2017-09-08,2017-12-08,320.4582767486572,321.3999996185303,306.25,15.149999618530273,14.208276748657227,15.149999618530273,8.112302949
2017-09-11,2017-12-11,319.7627696990967,321.5,309.25,12.25,10.51276969909668,12.25,7.920275451
2017-09-12,2017-12-12,316.8286606788635,320.45,309.2,11.25,7.628660678863525,11.25,7.723113256
2017-09-13,2017-12-13,311.7449656009674,322.8500001907349,308.55,14.300000190734863,3.1949656009674072,14.300000190734863,7.485265334
2017-09-14,2017-12-14,310.95391869544983,324.30000019073486,310.25,14.050000190734863,0.7039186954498291,14.050000190734863,7.28497969
2017-09-15,2017-12-15,306.8909713745117,322.75000019073485,311.2,-11.550000190734863,-4.309028625488281,11.550000190734863,7.1034980889999995
2017-09-18,2017-12-18,307.0626251220703,324.1499998092651,316.7,-7.449999809265137,-9.637374877929688,7.449999809265137,7.038789163
2017-09-19,2017-12-19,307.7934196472168,323.8500001907349,316.05,-7.800000190734863,-8.256580352783203,7.800000190734863,6.960032535
2017-09-20,2017-12-20,309.79675750732423,323.55,315.8,-7.75,-6.003242492675781,7.75,6.873939866000001
2017-09-21,2017-12-21,312.56316928863527,316.85000001192094,316.05,-0.800000011920929,-3.486830711364746,0.800000011920929,6.858996847
2017-09-22,2017-12-22,312.74111926555634,318.5,313.75,-4.75,-1.0088807344436646,4.75,6.765560945
2017-09-25,2017-12-25,313.67573716044427,318.49999980926515,313.8,-4.699999809265137,-0.12426283955574036,4.699999809265137,6.671295789
2017-09-26,2017-12-26,315.62066583633424,317.45000009536744,311.8,5.650000095367432,3.8206658363342285,5.650000095367432,6.534540899
2017-09-27,2017-12-27,315.71112337112424,321.20000019073484,311.4,9.800000190734863,4.311123371124268,9.800000190734863,6.328058986
2017-09-28,2017-12-28,316.68403873443606,325.6500001907349,311.6,14.050000190734863,5.084038734436035,14.050000190734863,6.097287484
2017-09-29,2017-12-29,318.1040957450867,325.65000038146974,314.3,11.350000381469727,3.80409574508667,11.350000381469727,5.938860168
2017-10-02,2018-01-01,320.13697080612184,325.65000038146974,314.3,11.350000381469727,5.836970806121826,11.350000381469727,5.770725399
2017-10-03,2018-01-02,319.4822786331177,326.49999980926515,314.3,12.199999809265137,5.182278633117676,12.199999809265137,5.592674424
2017-10-04,2018-01-03,318.53666763305665,327.6999996185303,314.3,13.399999618530273,4.236667633056641,13.399999618530273,5.405970924
2017-10-05,2018-01-04,317.3552396774292,324.99999980926515,314.3,10.699999809265137,3.055239677429199,10.699999809265137,5.203018724
2017-10-06,2018-01-05,316.53765778541566,328.9499996185303,314.3,14.649999618530273,2.2376577854156494,14.649999618530273,4.993831171
2017-10-09,2018-01-08,316.5530219554901,331.25000076293946,314.3,16.950000762939453,2.2530219554901123,16.950000762939453,4.790699247
2017-10-10,2018-01-09,320.60298531651495,330.45000019073484,320.15,10.300000190734863,0.45298531651496887,10.300000190734863,4.742181952
2017-10-11,2018-01-10,323.03436559438705,327.84999990463257,323.25,-4.599999904632568,-0.21563440561294556,4.599999904632568,4.722413949
2017-10-12,2018-01-11,325.89809756875036,326.50000002384184,325.65,0.8500000238418579,0.24809756875038147,0.8500000238418579,4.720111558999999
2017-10-13,2018-01-12,329.8263252258301,326.8499999523163,325.3,1.5499999523162842,4.526325225830078,1.5499999523162842,4.715815376
