date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real,std
2018-04-17,2018-07-17,2872.3691276311397,2809.549999597764,2706.39,103.159999597764,6.1328606605529785,3.8117196559906006,46.35038170000001
2018-04-18,2018-07-18,2669.5074576942443,2815.619999338531,2708.64,-106.97999933853134,-1.444730281829834,3.9495835304260254,47.59809499
2018-04-19,2018-07-19,2768.190209032202,2804.4899942094326,2693.13,111.35999420943244,2.7870993614196777,4.134965419769287,48.32597951
2018-04-20,2018-07-20,2744.7229747865676,2801.829997659397,2670.14,131.68999765939725,2.7932233810424805,4.93195104598999,48.55404953
2018-04-23,2018-07-23,2831.3863163009164,2806.98000484643,2670.29,136.69000484642993,6.032914638519287,5.118919849395752,48.81527668
2018-04-24,2018-07-24,2719.285083667755,2820.400000527954,2634.56,185.8400005279541,3.2159101963043213,7.053929328918457,48.35619501
2018-04-25,2018-07-25,2771.3174801244736,2846.0700018997195,2639.4,206.6700018997194,4.998010158538818,7.830188751220703,48.65938047
2018-04-26,2018-07-26,2811.664597867298,2837.4399955155372,2666.94,170.4999955155372,5.426616191864014,6.393094539642334,49.26378102
2018-04-27,2018-07-27,2663.9187383042154,2818.819999952459,2669.91,-148.9099999524592,-0.2243993878364563,5.577341556549072,49.3027774
2018-04-30,2018-07-30,2703.03106822145,2802.599995554686,2648.05,154.54999555468567,2.0762851238250732,5.83636999130249,48.28583596
2018-05-01,2018-07-31,2768.5057547283172,2816.289995090485,2654.8,161.48999509048463,4.28302526473999,6.082943916320801,47.61439827
2018-05-02,2018-08-01,2793.4370352811816,2813.359999498558,2635.67,177.68999949855788,5.985841751098633,6.741739273071289,46.04937801
2018-05-03,2018-08-02,2611.2908283307315,2827.2199954014777,2629.73,-197.4899954014777,-0.701181173324585,7.509896278381348,44.31990206
2018-05-04,2018-08-03,2715.157228652096,2840.3500033391,2663.42,176.93000333910004,1.9425110816955566,6.64296293258667,44.01981361
2018-05-07,2018-08-06,2916.913998576641,2850.400003209305,2672.63,177.77000320930483,9.140210151672363,6.651500701904297,44.15256059
2018-05-08,2018-08-07,2766.476370317459,2858.4499953941345,2671.92,186.5299953941344,3.5388922691345215,6.981122016906738,44.34848166
2018-05-09,2018-08-08,2758.950474067402,2857.700003843689,2697.79,159.91000384368908,2.2670583724975586,5.9274444580078125,45.06772782
2018-05-10,2018-08-09,2847.8940515669346,2853.579999127865,2723.07,130.50999912786483,4.5839457511901855,4.792752265930176,46.01768101
2018-05-11,2018-08-10,2792.25911514101,2833.279996937084,2727.72,105.55999693708418,2.366046190261841,3.869898557662964,46.43069282
2018-05-14,2018-08-13,2835.621450851822,2821.930001580143,2730.13,91.80000158014309,3.863971710205078,3.3624773025512695,46.60295955
2018-05-15,2018-08-14,2793.5316474860906,2839.960001460075,2711.45,128.51000146007527,3.0272233486175537,4.739530563354492,46.75639399
2018-05-16,2018-08-15,2720.6483943091957,2818.37000054512,2722.46,-95.91000054512006,-0.06654296815395355,3.522916793823242,46.64570641
2018-05-17,2018-08-16,2801.653975220776,2840.6900052529336,2720.13,120.56000525293348,2.9970617294311523,4.432141304016113,46.84238535
2018-05-18,2018-08-17,2884.3451172167775,2850.1299947071075,2712.97,137.15999470710767,6.316882133483887,5.055713653564453,47.02676837
2018-05-21,2018-08-20,2790.422221092129,2857.0500000240327,2733.01,124.04000002403245,2.1006956100463867,4.538585662841797,47.66164925
2018-05-22,2018-08-21,2798.044557837391,2862.960003156662,2724.44,138.52000315666191,2.7016398906707764,5.084347724914551,48.21064627
2018-05-23,2018-08-22,2827.7567602365493,2861.820000031948,2733.29,128.53000003194802,3.456155776977539,4.702391624450684,48.78869755
2018-05-24,2018-08-23,2783.1247735265733,2856.980000109482,2727.76,129.2200001094816,2.0296790599823,4.737220287322998,49.06897772
2018-05-25,2018-08-24,2769.6752900114534,2874.690005899143,2721.33,153.3600058991433,1.77653169631958,5.635479927062988,49.56741119
2018-05-28,2018-08-27,2757.133223188376,2896.7400051481245,2721.33,175.41000514812458,1.3156516551971436,6.445745468139648,50.59379413
2018-05-29,2018-08-28,2786.1305959343435,2897.5199953056335,2689.86,207.6599953056334,3.5790188312530518,7.720104217529297,50.62346381
2018-05-30,2018-08-29,2825.3784316692354,2914.039998453522,2724.01,190.02999845352178,3.721294403076172,6.976112365722656,51.940032099999996
2018-03-01,2018-05-31,2644.357679582882,2705.2700015025616,2677.67,-27.600001502561554,-1.2440786361694336,1.0307469367980957,47.96916614
2018-03-02,2018-06-01,2652.8599517703055,2734.6200013160706,2691.25,-43.37000131607056,-1.4264764785766602,1.6115188598632812,48.34096269
2018-03-05,2018-06-04,2772.7904616235255,2746.870000545037,2720.94,25.93000054503682,1.9056084156036377,0.9529795050621033,48.73210106
2018-03-06,2018-06-05,2720.951967149937,2748.800000485396,2728.12,-20.68000048539625,-0.26274624466896057,0.7580311894416809,49.06945203
2018-03-07,2018-06-06,2794.641670006752,2772.3499988718036,2726.8,45.54999887180338,2.487959146499634,1.6704561710357666,49.95577227
2018-03-08,2018-06-07,2779.851649740815,2770.369998710024,2738.97,31.399998710024192,1.4925920963287354,1.1464163064956665,50.60139275
2018-03-09,2018-06-08,2825.7166703997377,2779.0300002438157,2786.57,-7.539999756184443,1.4048335552215576,-0.27058354020118713,50.38180792
2018-03-12,2018-06-11,2915.2495987697603,2781.999999994611,2783.02,-1.0200000053891927,4.751298904418945,-0.03665083274245262,50.35210022
2018-03-13,2018-06-12,2848.7318855577705,2786.849999185681,2765.31,21.539999185681154,3.016728162765503,0.7789361476898193,50.93226516
2018-03-14,2018-06-13,2872.2898715509414,2775.62999923439,2749.48,26.14999923439018,4.466658115386963,0.9510889053344727,51.51777577
2018-03-15,2018-06-14,2842.92976801188,2782.4900001349447,2747.33,35.16000013494477,3.47973370552063,1.2797880172729492,52.31447456
2018-03-16,2018-06-15,2821.973011335731,2779.6600006795406,2752.01,27.650000679540426,2.5422513484954834,1.0047202110290527,52.93618644
2018-03-19,2018-06-18,2746.897616972542,2773.750001469326,2712.92,60.83000146932591,1.2524371147155762,2.2422335147857666,53.87145091
2018-03-20,2018-06-19,2776.4262443327902,2762.5899994458437,2716.94,45.649999445843605,2.189457416534424,1.6801990270614624,54.50538626
2018-03-21,2018-06-20,2683.5027347509504,2767.3200004674195,2711.93,-55.39000046741967,-1.0482300519943237,2.042456865310669,55.25044987
2018-03-22,2018-06-21,2666.681168555331,2749.7600009120465,2643.69,106.07000091204645,0.8696620464324951,4.012195110321045,55.34339908
