date,current-index, 5ma,20ma,65ma,5std,20std,65std,date-after-1week,index-after-1week,5ma,5std,day-after-1month,index-after-1month,20ma,20std,dat-after-3months,index-after-3months,65ma,65std
2000-01-28,125.5,124.71,121.865,114.4515385,1.745565811,5.932424285,8.582886175,2000-02-04,125.6,124.73,1.745565811,2000-02-25,115.25,121.865,5.511879515,2000-04-28,96.5,114.0053846,8.751670033
2000-01-31,125.95,124.71,121.865,114.4515385,1.745565811,5.251816728,8.582886175,2000-02-07,128.7,125.28,2.497398647,2000-02-28,108.65,121,6.156810521,2000-05-01,96.5,113.5523077,8.884934716
2000-02-01,121.7,124.71,121.865,114.4515385,1.745565811,4.128641933,8.582886175,2000-02-08,127.6,126.46,1.624192107,2000-02-29,109.3,120.38,6.68435723,2000-05-02,99.6,113.2123077,8.99049859
2000-02-02,124.8,124.71,121.865,114.4515385,1.745565811,3.917652358,8.582886175,2000-02-09,129.5,127.4,1.776231967,2000-03-01,109.3,119.605,7.03431252,2000-05-03,99.9,112.8292308,9.01947932
2000-02-03,125.6,124.71,121.865,114.4515385,1.745565811,3.912365686,8.582886175,2000-02-10,129.2,128.12,1.583350877,2000-03-02,118.8,119.265,6.892198106,2000-05-04,99.8,112.4323077,9.016384525
2000-02-04,125.6,124.73,121.865,114.4515385,1.745565811,3.890054796,8.582886175,2000-02-11,127.2,128.44,1.001498877,2000-03-03,117.7,118.87,6.734600367,2000-05-05,99.8,112.0353846,8.995518516
2000-02-07,128.7,125.28,121.865,114.4515385,2.497398647,3.70439284,8.582886175,2000-02-14,122.35,127.17,2.870888364,2000-03-06,119.35,118.4025,6.328599974,2000-05-08,101.4,111.6153846,8.841286861
2000-02-08,127.6,126.46,121.865,114.4515385,1.624192107,3.587005055,8.582886175,2000-02-15,117.2,125.09,5.257185559,2000-03-07,119.95,118.02,5.964134031,2000-05-09,100.8,111.2030769,8.708104509
2000-02-09,129.5,127.4,121.865,114.4515385,1.776231967,3.676593818,8.582886175,2000-02-16,120.7,123.33,4.870523586,2000-03-08,120.7,117.58,5.367381994,2000-05-10,99.6,110.7430769,8.514041146
2000-02-10,129.2,128.12,121.865,114.4515385,1.583350877,3.676593818,8.582886175,2000-02-17,119,121.29,3.820078533,2000-03-09,117.7,117.005,4.621144196,2000-05-11,99.6,110.2876923,8.300338993
2000-02-11,127.2,128.44,121.865,114.4515385,1.001498877,3.689569223,8.582886175,2000-02-18,118.2,119.49,2.048902145,2000-03-10,116.8,116.485,3.949953364,2000-05-12,96.5,109.8153846,8.195744528
2000-02-14,122.35,127.17,121.865,114.4515385,2.870888364,3.427209238,8.582886175,2000-02-21,113.05,117.63,2.863040342,2000-03-13,109,115.8175,4.033780876,2000-05-15,95.6,109.4038462,8.228045161
2000-02-15,117.2,125.09,121.865,114.4515385,5.257185559,3.568114459,8.582886175,2000-02-22,113.6,116.91,3.400441148,2000-03-14,110.2,115.4675,4.207458134,2000-05-16,99.7,109.1346154,8.255225254
2000-02-16,120.7,123.33,121.865,114.4515385,4.870523586,3.649076127,8.582886175,2000-02-23,116.9,116.15,2.692582404,2000-03-15,111.2,114.9925,4.121007637,2000-05-17,95.7,108.75,8.290275742
2000-02-17,119,121.29,121.865,114.4515385,3.820078533,3.797418618,8.582886175,2000-02-24,115.2,115.39,2.17324642,2000-03-16,110.7,114.5775,4.114111626,2000-05-18,95.55,108.3892308,8.347297899
2000-02-18,118.2,119.49,121.865,114.4515385,2.048902145,4.004256781,8.582886175,2000-02-25,115.25,114.8,1.522744233,2000-03-17,111.9,114.2625,4.063019198,2000-05-19,97.7,108.0738462,8.358094447
2000-02-21,113.05,117.63,121.865,114.4515385,2.863040342,4.634319203,8.582886175,2000-02-28,108.65,113.92,3.16871425,2000-03-20,111.95,114.2075,4.087666784,2000-05-22,93.2,107.7684615,8.534216834
2000-02-22,113.6,116.91,121.865,114.4515385,3.400441148,5.029436376,8.582886175,2000-02-29,109.3,113.06,3.798256179,2000-03-21,114.4,114.2475,4.085322734,2000-05-23,92.25,107.44,8.715204028
2000-02-23,116.9,116.15,121.865,114.4515385,2.692582404,5.069347384,8.582886175,2000-03-01,109.3,111.54,3.374425877,2000-03-22,116,114.2025,4.059442372,2000-05-24,91.4,107.0476923,8.855517484
2000-02-24,115.2,115.39,121.865,114.4515385,2.17324642,5.338230413,8.582886175,2000-03-02,118.8,112.26,4.535057883,2000-03-23,113.8,114.1325,4.053402567,2000-05-25,94,106.7215385,8.940567521
2000-02-25,115.25,114.8,121.865,114.4515385,1.522744233,5.511879515,8.582886175,2000-03-03,117.7,112.75,5.042816673,2000-03-24,117.75,114.2575,4.127547857,2000-05-26,87.8,106.2992308,9.176615544
2000-02-28,108.65,113.92,121,114.4515385,3.16871425,6.156810521,8.582886175,2000-03-06,119.35,114.89,5.1374118,2000-03-27,116.9,114.67,3.94589727,2000-05-29,89.2,106,9.412836149
2000-02-29,109.3,113.06,120.38,114.4515385,3.798256179,6.68435723,8.582886175,2000-03-07,119.95,117.02,4.394399845,2000-03-28,117.9,115.1,3.795634612,2000-05-30,91.65,105.7284615,9.569429553
2000-03-01,109.3,111.54,119.605,114.4515385,3.374425877,7.03431252,8.582886175,2000-03-08,120.7,119.3,1.139627132,2000-03-29,120,115.635,3.68764295,2000-05-31,96.5,105.5315385,9.626317155
2000-03-02,118.8,112.26,119.265,114.4515385,4.535057883,6.892198106,8.582886175,2000-03-09,117.7,119.08,1.347497681,2000-03-30,118.2,115.605,3.662897185,2000-06-01,98.6,105.2207692,9.516711832
2000-03-03,117.7,112.75,118.87,114.4515385,5.042816673,6.734600367,8.582886175,2000-03-10,116.8,118.9,1.612063895,2000-03-31,115.2,115.48,3.630151512,2000-06-02,101.2,104.9669231,9.397960537
2000-03-06,119.35,114.89,118.4025,114.4515385,5.1374118,6.328599974,8.582886175,2000-03-13,109,116.83,4.657735501,2000-04-03,112.75,115.15,3.559124671,2000-06-05,105.3,104.7507692,9.221906207
2000-03-07,119.95,117.02,118.02,114.4515385,4.394399845,5.964134031,8.582886175,2000-03-14,110.2,114.88,5.049455416,2000-04-04,111.75,114.74,3.447638398,2000-06-06,105.3,104.5253846,9.021476646
2000-03-08,120.7,119.3,117.58,114.4515385,1.139627132,5.367381994,8.582886175,2000-03-15,111.2,112.98,3.987731185,2000-04-05,111.75,114.2925,3.205680608,2000-06-07,110.25,104.3646154,8.819583691
2000-03-09,117.7,119.08,117.005,114.4515385,1.347497681,4.621144196,8.582886175,2000-03-16,110.7,111.58,3.030181513,2000-04-06,108.5,113.8325,3.347908813,2000-06-08,107.15,104.2023077,8.666077142
2000-03-10,116.8,118.9,116.485,114.4515385,1.612063895,3.949953364,8.582886175,2000-03-17,111.9,110.6,1.093160555,2000-04-07,111.9,113.5875,3.298240161,2000-06-09,115.2,104.1776923,8.631940282
2000-03-13,109,116.83,115.8175,114.4515385,4.657735501,4.033780876,8.582886175,2000-03-20,111.95,111.19,0.758617163,2000-04-10,116.4,113.9575,3.169064074,2000-06-12,115,104.27,8.715986569
2000-03-14,110.2,114.88,115.4675,114.4515385,5.049455416,4.207458134,8.582886175,2000-03-21,114.4,112.03,1.422849254,2000-04-11,113.55,114.125,3.046158063,2000-06-13,110.1,104.2684615,8.71493227
2000-03-15,111.2,112.98,114.9925,114.4515385,3.987731185,4.121007637,8.582886175,2000-03-22,116,112.99,2.154181979,2000-04-12,112.1,114.17,3.007070615,2000-06-14,112.3,104.2853846,8.729658154
2000-03-16,110.7,111.58,114.5775,114.4515385,3.030181513,4.114111626,8.582886175,2000-03-23,113.8,113.61,1.735799528,2000-04-13,112.1,114.24,2.937533874,2000-06-15,104.9,104.1961538,8.692630264
2000-03-17,111.9,110.6,114.2625,114.4515385,1.093160555,4.063019198,8.582886175,2000-03-24,117.75,114.78,2.203576638,2000-04-14,107.25,114.0075,3.294783557,2000-06-16,104.2,104.0776923,8.638300572
2000-03-20,111.95,111.19,114.2075,114.4515385,0.758617163,4.087666784,8.582886175,2000-03-27,116.9,115.77,1.658915308,2000-04-17,97.05,113.2625,5.018279087,2000-06-19,103.1,103.9415385,8.581842065
2000-03-21,114.4,112.03,114.2475,114.4515385,1.422849254,4.085322734,8.582886175,2000-03-28,117.9,116.47,1.674664145,2000-04-18,99.4,112.5125,5.88532687,2000-06-20,107.65,103.8376923,8.493697253
2000-03-22,116,112.99,114.2025,114.4515385,2.154181979,4.059442372,8.582886175,2000-03-29,120,117.27,2.250444401,2000-04-19,100.2,111.7225,6.427970847,2000-06-21,106.6,103.6930769,8.362391988
2000-03-23,113.8,113.61,114.1325,114.4515385,1.735799528,4.053402567,8.582886175,2000-03-30,118.2,118.15,1.141271221,2000-04-20,101.55,111.11,6.792867777,2000-06-22,106.9,103.5869231,8.275430865
2000-03-24,117.75,114.78,114.2575,114.4515385,2.203576638,4.127547857,8.582886175,2000-03-31,115.2,117.64,1.764369576,2000-04-21,102.15,110.33,6.88530854,2000-06-23,107,103.4215385,8.093375808
2000-03-27,116.9,115.77,114.67,114.4515385,1.658915308,3.94589727,8.582886175,2000-04-03,112.75,116.81,2.844819854,2000-04-24,97.6,109.365,7.258408917,2000-06-26,109.7,103.3107692,7.954094328
2000-03-28,117.9,116.47,115.1,114.4515385,1.674664145,3.795634612,8.582886175,2000-04-04,111.75,115.58,3.507955245,2000-04-25,98.8,108.41,7.332472836,2000-06-27,111.15,103.2069231,7.803278943
2000-03-29,120,117.27,115.635,114.4515385,2.250444401,3.68764295,8.582886175,2000-04-05,111.75,113.93,2.772318524,2000-04-26,95.2,107.17,7.36621734,2000-06-28,113.05,103.1,7.614921618
2000-03-30,118.2,118.15,115.605,114.4515385,1.141271221,3.662897185,8.582886175,2000-04-06,108.5,111.99,2.407124841,2000-04-27,93.2,105.92,7.515639833,2000-06-29,113.2,103.0230769,7.484134662
2000-03-31,115.2,117.64,115.48,114.4515385,1.764369576,3.630151512,8.582886175,2000-04-07,111.9,111.33,1.635771989,2000-04-28,96.5,104.985,7.463403696,2000-06-30,112.2,102.9769231,7.416815127
2000-04-03,112.75,116.81,115.15,114.4515385,2.844819854,3.559124671,8.582886175,2000-04-10,116.4,112.06,2.816336273,2000-05-01,96.5,104.1725,7.458101829,2000-07-03,115.6,103.0207692,7.483616962
2000-04-04,111.75,115.58,114.74,114.4515385,3.507955245,3.447638398,8.582886175,2000-04-11,113.55,112.42,2.88110222,2000-05-02,99.6,103.565,7.301587787,2000-07-04,112.3,103.0292308,7.493944911
2000-04-05,111.75,113.93,114.2925,114.4515385,2.772318524,3.205680608,8.582886175,2000-04-12,112.1,112.49,2.864960733,2000-05-03,99.9,102.9725,7.079872787,2000-07-05,114.7,103.0746154,7.556258391
2000-04-06,108.5,111.99,113.8325,114.4515385,2.407124841,3.347908813,8.582886175,2000-04-13,112.1,113.21,1.902104098,2000-05-04,99.8,102.5375,6.989068062,2000-07-06,115.1,103.1761538,7.673733139
2000-04-07,111.9,111.33,113.5875,114.4515385,1.635771989,3.298240161,8.582886175,2000-04-14,107.25,112.28,3.314852938,2000-05-05,99.8,101.9325,6.65151892,2000-07-07,116,103.2392308,7.762894979
2000-04-10,116.4,112.06,113.9575,114.4515385,2.816336273,3.169064074,8.582886175,2000-04-17,97.05,108.41,6.783196149,2000-05-08,101.4,101.1825,5.713955101,2000-07-10,116.7,103.2438462,7.770926926
2000-04-11,113.55,112.42,114.125,114.4515385,2.88110222,3.046158063,8.582886175,2000-04-18,99.4,105.58,7.049166617,2000-05-09,100.8,100.545,4.917206631,2000-07-11,114.8,103.2630769,7.798328531
2000-04-12,112.1,112.49,114.17,114.4515385,2.864960733,3.007070615,8.582886175,2000-04-19,100.2,103.2,6.262487525,2000-05-10,99.6,99.92,4.097251967,2000-07-12,115.55,103.3161538,7.870817876
2000-04-13,112.1,113.21,114.24,114.4515385,1.902104098,2.937533874,8.582886175,2000-04-20,101.55,101.09,3.812053253,2000-05-11,99.6,99.295,2.928080924,2000-07-13,116.65,103.3861538,7.96976958
2000-04-14,107.25,112.28,114.0075,114.4515385,3.314852938,3.294783557,8.582886175,2000-04-21,102.15,100.07,2.006427173,2000-05-12,96.5,98.7575,2.313022345,2000-07-14,113.9,103.4884615,8.062290546
2000-04-17,97.05,108.41,113.2625,114.4515385,6.783196149,5.018279087,8.582886175,2000-04-24,97.6,100.18,1.804369696,2000-05-15,95.6,98.685,2.390777235,2000-07-17,113.9,103.7476923,8.12270367
2000-04-18,99.4,105.58,112.5125,114.4515385,7.049166617,5.88532687,8.582886175,2000-04-25,98.8,100.06,1.887259919,2000-05-16,99.7,98.7,2.396433754,2000-07-18,112.65,103.9515385,8.177961855
2000-04-19,100.2,103.2,111.7225,114.4515385,6.262487525,6.427970847,8.582886175,2000-04-26,95.2,99.06,2.865615117,2000-05-17,95.7,98.475,2.458631412,2000-07-19,110.55,104.1107692,8.204493302
2000-04-20,101.55,101.09,111.11,114.4515385,3.812053253,6.792867777,8.582886175,2000-04-27,93.2,97.39,3.429358541,2000-05-18,95.55,98.175,2.429560281,2000-07-20,108.7,104.2207692,8.217544552
2000-04-21,102.15,100.07,110.33,114.4515385,2.006427173,6.88530854,8.582886175,2000-04-28,96.5,96.26,2.167487024,2000-05-19,97.7,97.9525,2.242970012,2000-07-21,108.5,104.3184615,8.230277416
2000-04-24,97.6,100.18,109.365,114.4515385,1.804369696,7.258408917,8.582886175,2000-05-01,96.5,96.04,2.050121948,2000-05-22,93.2,97.7325,2.482373387,2000-07-24,103.05,104.4023077,8.188418034
2000-04-25,98.8,100.06,108.41,114.4515385,1.887259919,7.332472836,8.582886175,2000-05-02,99.6,96.2,2.331308645,2000-05-23,92.25,97.405,2.751597622,2000-07-25,103.4,104.4730769,8.159068368
2000-04-26,95.2,99.06,107.17,114.4515385,2.865615117,7.36621734,8.582886175,2000-05-03,99.9,97.14,2.739160455,2000-05-24,91.4,97.215,3.029074029,2000-07-26,103.65,104.6030769,8.075903959
2000-04-27,93.2,97.39,105.92,114.4515385,3.429358541,7.515639833,8.582886175,2000-05-04,99.8,98.46,1.79248431,2000-05-25,94,97.255,2.978117562,2000-07-27,101.75,104.7346154,7.9560115
2000-04-28,96.5,96.26,104.985,114.0053846,2.167487024,7.463403696,8.751670033,2000-05-05,99.8,99.12,1.46867287,2000-05-26,87.8,96.82,3.653095299,2000-07-28,97.2,104.7453846,7.945157345
2000-05-01,96.5,96.04,104.1725,113.5523077,2.050121948,7.458101829,8.884934716,2000-05-08,101.4,100.1,0.734846923,2000-05-29,89.2,96.455,4.031811007,2000-07-31,98.8,104.7807692,7.912918099
2000-05-02,99.6,96.2,103.565,113.2123077,2.331308645,7.301587787,8.99049859,2000-05-09,100.8,100.34,0.726636085,2000-05-30,91.65,96.0575,4.096798333,2000-08-01,101.7,104.8130769,7.895703326
2000-05-03,99.9,97.14,102.9725,112.8292308,2.739160455,7.079872787,9.01947932,2000-05-10,99.6,100.28,0.782304289,2000-05-31,96.5,95.8875,3.998317903,2000-08-02,101.3,104.8346154,7.8839925
2000-05-04,99.8,98.46,102.5375,112.4323077,1.79248431,6.989068062,9.016384525,2000-05-11,99.6,100.24,0.81731267,2000-06-01,98.6,95.8275,3.945166096,2000-08-03,99.3,104.8269231,7.889223647
2000-05-05,99.8,99.12,101.9325,112.0353846,1.46867287,6.65151892,8.995518516,2000-05-12,96.5,99.58,1.889973545,2000-06-02,101.2,95.8975,4.030850602,2000-08-04,98.3,104.8038462,7.906333042
2000-05-08,101.4,100.1,101.1825,111.6153846,0.734846923,5.713955101,8.841286861,2000-05-15,95.6,98.42,2.240981928,2000-06-05,105.3,96.0925,4.38943933,2000-08-07,94.3,104.6946154,8.002553904
2000-05-09,100.8,100.34,100.545,111.2030769,0.726636085,4.917206631,8.708104509,2000-05-16,99.7,98.2,1.98871818,2000-06-06,105.3,96.3175,4.744422626,2000-08-08,93.3,104.5792308,8.11289431
2000-05-10,99.6,100.28,99.92,110.7430769,0.782304289,4.097251967,8.514041146,2000-05-17,95.7,97.42,2.065671804,2000-06-07,110.25,96.85,5.644512939,2000-08-09,99.5,104.5776923,8.113862707
2000-05-11,99.6,100.24,99.295,110.2876923,0.81731267,2.928080924,8.300338993,2000-05-18,95.55,96.61,1.770028248,2000-06-08,107.15,97.2275,6.074222389,2000-08-10,99.1,104.57,8.118890973
2000-05-12,96.5,99.58,98.7575,109.8153846,1.889973545,2.313022345,8.195744528,2000-05-19,97.7,96.85,1.831665908,2000-06-09,115.2,98.1625,7.276582393,2000-08-11,100.55,104.6323077,8.071392532
2000-05-15,95.6,98.42,98.685,109.4038462,2.240981928,2.390777235,8.228045161,2000-05-22,93.2,96.37,2.450918195,2000-06-12,115,99.1325,8.156822701,2000-08-14,101.4,104.7215385,8.001737942
2000-05-16,99.7,98.2,98.7,109.1346154,1.98871818,2.396433754,8.255225254,2000-05-23,92.25,94.88,2.168697766,2000-06-13,110.1,99.6525,8.518393025,2000-08-15,101.4,104.7476923,7.987834651
2000-05-17,95.7,97.42,98.475,108.75,2.065671804,2.458631412,8.290275742,2000-05-24,91.4,94.02,2.576480157,2000-06-14,112.3,100.4825,8.912606019,2000-08-16,103.75,104.8715385,7.9073639
2000-05-18,95.55,96.61,98.175,108.3892308,1.770028248,2.429560281,8.347297899,2000-05-25,94,93.71,2.435775031,2000-06-15,104.9,100.95,8.885440486,2000-08-17,102.65,104.9807692,7.825198142
2000-05-19,97.7,96.85,97.9525,108.0738462,1.831665908,2.242970012,8.358094447,2000-05-26,87.8,91.73,2.405098751,2000-06-16,104.2,101.275,8.879181743,2000-08-18,100,105.0161538,7.796909983
2000-05-22,93.2,96.37,97.7325,107.7684615,2.450918195,2.482373387,8.534216834,2000-05-29,89.2,90.93,2.458556487,2000-06-19,103.1,101.77,8.679018863,2000-08-21,100.5,105.1284615,7.675681816
2000-05-23,92.25,94.88,97.405,107.44,2.168697766,2.751597622,8.715204028,2000-05-30,91.65,90.81,2.391756677,2000-06-20,107.65,102.54,8.470593094,2000-08-22,102.65,105.2884615,7.509633236
2000-05-24,91.4,94.02,97.215,107.0476923,2.576480157,3.029074029,8.855517484,2000-05-31,96.5,91.83,3.52519503,2000-06-21,106.6,103.3,8.091906288,2000-08-23,99.1,105.4069231,7.346076105
2000-05-25,94,93.71,97.255,106.7215385,2.435775031,2.978117562,8.940567521,2000-06-01,98.6,92.75,4.65295605,2000-06-22,106.9,103.945,7.82119085,2000-08-24,99.65,105.4938462,7.241678995
2000-05-26,87.8,91.73,96.82,106.2992308,2.405098751,3.653095299,9.176615544,2000-06-02,101.2,95.43,4.939331939,2000-06-23,107,104.905,6.853694739,2000-08-25,101.3,105.7015385,6.912392456
2000-05-29,89.2,90.93,96.455,106,2.458556487,4.031811007,9.412836149,2000-06-05,105.3,98.65,5.107592388,2000-06-26,109.7,105.93,5.839169011,2000-08-28,101.5,105.8907692,6.615582294
2000-05-30,91.65,90.81,96.0575,105.7284615,2.391756677,4.096798333,9.569429553,2000-06-06,105.3,101.38,3.946770832,2000-06-27,111.15,106.905,4.878198006,2000-08-29,100.7,106.03,6.403007106
2000-05-31,96.5,91.83,95.8875,105.5315385,3.52519503,3.998317903,9.626317155,2000-06-07,110.25,104.13,4.454155363,2000-06-28,113.05,107.7325,4.400606268,2000-08-30,98.65,106.0630769,6.358405343
2000-06-01,98.6,92.75,95.8275,105.2207692,4.65295605,3.945166096,9.516711832,2000-06-08,107.15,105.84,3.289262835,2000-06-29,113.2,108.4625,3.998515349,2000-08-31,94.5,106,6.453227148
2000-06-02,101.2,95.43,95.8975,104.9669231,4.939331939,4.030850602,9.397960537,2000-06-09,115.2,108.64,4.187988777,2000-06-30,112.2,109.0125,3.69173597,2000-09-01,95.7,105.9153846,6.552444219
2000-06-05,105.3,98.65,96.0925,104.7507692,5.107592388,4.38943933,9.221906207,2000-06-12,115,110.58,4.489793982,2000-07-03,115.6,109.5275,3.861124563,2000-09-04,93.8,105.7384615,6.722372682
2000-06-06,105.3,101.38,96.3175,104.5253846,3.946770832,4.744422626,9.021476646,2000-06-13,110.1,111.54,3.477678824,2000-07-04,112.3,109.8775,3.77402741,2000-09-05,93.95,105.5638462,6.879512767
2000-06-07,110.25,104.13,96.85,104.3646154,4.454155363,5.644512939,8.819583691,2000-06-14,112.3,111.95,3.407711842,2000-07-05,114.7,110.1,3.925289128,2000-09-06,92.7,105.2938462,7.035348848
2000-06-08,107.15,105.84,97.2275,104.2023077,3.289262835,6.074222389,8.666077142,2000-06-15,104.9,111.5,4.245585943,2000-07-06,115.1,110.4975,4.012397728,2000-09-07,90.95,105.0446154,7.252171674
2000-06-09,115.2,108.64,98.1625,104.1776923,4.187988777,7.276582393,8.631940282,2000-06-16,104.2,109.3,4.677071733,2000-07-07,116,110.5375,4.065382581,2000-09-08,89.35,104.6469231,7.393963315
2000-06-12,115,110.58,99.1325,104.27,4.489793982,8.156822701,8.715986569,2000-06-19,103.1,106.92,4.035096034,2000-07-10,116.7,110.6225,4.179759342,2000-09-11,89.35,104.2523077,7.516245067
2000-06-13,110.1,111.54,99.6525,104.2684615,3.477678824,8.518393025,8.71493227,2000-06-20,107.65,106.43,3.686054802,2000-07-11,114.8,110.8575,4.279764965,2000-09-12,89.35,103.9330769,7.702344798
2000-06-14,112.3,111.95,100.4825,104.2853846,3.407711842,8.912606019,8.729658154,2000-06-21,106.6,105.29,1.831802391,2000-07-12,115.55,111.02,4.397499289,2000-09-13,89.35,103.58,7.837638555
2000-06-15,104.9,111.5,100.95,104.1961538,4.245585943,8.885440486,8.692630264,2000-06-22,106.9,105.69,1.940489629,2000-07-13,116.65,111.6075,4.321070621,2000-09-14,87.8,103.3169231,8.076002632
2000-06-16,104.2,109.3,101.275,104.0776923,4.677071733,8.879181743,8.638300572,2000-06-23,107,106.25,1.802082129,2000-07-14,113.9,112.0925,3.976519074,2000-09-15,83.65,103.0007692,8.435145469
2000-06-19,103.1,106.92,101.77,103.9415385,4.035096034,8.679018863,8.581842065,2000-06-26,109.7,107.57,1.250799744,2000-07-17,113.9,112.6325,3.379593365,2000-09-18,78.45,102.6215385,8.967902701
2000-06-20,107.65,106.43,102.54,103.8376923,3.686054802,8.470593094,8.493697253,2000-06-27,111.15,108.27,2.038259061,2000-07-18,112.65,112.8825,3.170060393,2000-09-19,78,102.1653846,9.449288676
2000-06-21,106.6,105.29,103.3,103.6930769,1.831802391,8.091906288,8.362391988,2000-06-28,113.05,109.56,2.662564553,2000-07-19,110.55,113.08,2.866567726,2000-09-20,81.8,101.7838462,9.762908553
2000-06-22,106.9,105.69,103.945,103.5869231,1.940489629,7.82119085,8.275430865,2000-06-29,113.2,110.82,2.578420059,2000-07-20,108.7,113.17,2.68482088,2000-09-21,80.6,101.3792308,10.08716655
2000-06-23,107,106.25,104.905,103.4215385,1.802082129,6.853694739,8.093375808,2000-06-30,112.2,111.86,1.457480703,2000-07-21,108.5,113.245,2.519236518,2000-09-22,73.55,100.8646154,10.63434781
2000-06-26,109.7,107.57,105.93,103.3107692,1.250799744,5.839169011,7.954094328,2000-07-03,115.6,113.04,1.647498103,2000-07-24,103.05,112.9125,3.322525791,2000-09-25,80.15,100.41,10.87953641
2000-06-27,111.15,108.27,106.905,103.2069231,2.038259061,4.878198006,7.803278943,2000-07-04,112.3,113.27,1.375499909,2000-07-25,103.4,112.525,3.934479836,2000-09-26,80,99.93076923,11.08321398
2000-06-28,113.05,109.56,107.7325,103.1,2.662564553,4.400606268,7.614921618,2000-07-05,114.7,113.6,1.501665742,2000-07-26,103.65,112.055,4.402119705,2000-09-27,82,99.45307692,11.17766634
2000-06-29,113.2,110.82,108.4625,103.0230769,2.578420059,3.998515349,7.484134662,2000-07-06,115.1,113.98,1.611521021,2000-07-27,101.75,111.4825,4.955174727,2000-09-28,82.6,98.98230769,11.23388927
2000-06-30,112.2,111.86,109.0125,102.9769231,1.457480703,3.69173597,7.416815127,2000-07-07,116,114.74,1.450172404,2000-07-28,97.2,110.7325,5.888196824,2000-09-29,82.3,98.52230769,11.29619346
2000-07-03,115.6,113.04,109.5275,103.0207692,1.647498103,3.861124563,7.483616962,2000-07-10,116.7,114.96,1.678689965,2000-07-31,98.8,109.8925,6.338380895,2000-10-02,79.6,97.96846154,11.32828515
2000-07-04,112.3,113.27,109.8775,103.0292308,1.375499909,3.77402741,7.493944911,2000-07-11,114.8,115.46,0.861974478,2000-08-01,101.7,109.3625,6.565577599,2000-10-03,79.6,97.46538462,11.40769999
2000-07-05,114.7,113.6,110.1,103.0746154,1.501665742,3.925289128,7.556258391,2000-07-12,115.55,115.63,0.75133215,2000-08-02,101.3,108.6925,6.675037453,2000-10-04,82.5,96.97,11.34657093
2000-07-06,115.1,113.98,110.4975,103.1761538,1.611521021,4.012397728,7.673733139,2000-07-13,116.65,115.94,0.796398142,2000-08-03,99.3,107.9025,6.810392117,2000-10-05,82.5,96.46846154,11.25277247
2000-07-07,116,114.74,110.5375,103.2392308,1.450172404,4.065382581,7.762894979,2000-07-14,113.9,115.52,1.205508192,2000-08-04,98.3,107.0175,6.852665156,2000-10-06,82.8,95.95769231,11.10488431
2000-07-10,116.7,114.96,110.6225,103.2438462,1.678689965,4.179759342,7.770926926,2000-07-17,113.9,114.96,1.170149563,2000-08-07,94.3,105.8975,7.015461777,2000-10-09,78.8,95.37461538,10.99319791
2000-07-11,114.8,115.46,110.8575,103.2630769,0.861974478,4.279764965,7.798328531,2000-07-18,112.65,114.53,1.570270677,2000-08-08,93.3,104.8225,7.223672251,2000-10-10,79.9,94.83769231,10.8813237
2000-07-12,115.55,115.63,111.02,103.3161538,0.75133215,4.397499289,7.870817876,2000-07-19,110.55,113.53,2.21714907,2000-08-09,99.5,104.02,6.851112088,2000-10-11,75.3,94.21846154,10.8293603
2000-07-13,116.65,115.94,111.6075,103.3861538,0.796398142,4.321070621,7.96976958,2000-07-20,108.7,111.94,2.270297337,2000-08-10,99.1,103.1425,6.245446236,2000-10-12,74.7,93.57307692,10.72112793
2000-07-14,113.9,115.52,112.0925,103.4884615,1.205508192,3.976519074,8.062290546,2000-07-21,108.5,110.86,2.386262768,2000-08-11,100.55,102.475,5.727093963,2000-10-13,71.9,92.92692308,10.74253039
2000-07-17,113.9,114.96,112.6325,103.7476923,1.170149563,3.379593365,8.12270367,2000-07-24,103.05,108.69,3.570259094,2000-08-14,101.4,101.85,5.057589399,2000-10-16,74.3,92.31769231,10.65707816
2000-07-18,112.65,114.53,112.8825,103.9515385,1.570270677,3.170060393,8.177961855,2000-07-25,103.4,106.84,3.397683034,2000-08-15,101.4,101.2875,4.372397722,2000-10-17,69.8,91.65846154,10.70491114
2000-07-19,110.55,113.53,113.08,104.1107692,2.21714907,2.866567726,8.204493302,2000-07-26,103.65,105.46,2.875195646,2000-08-16,103.75,100.9475,3.847058856,2000-10-18,70.15,91.03692308,10.76358254
2000-07-20,108.7,111.94,113.17,104.2207692,2.270297337,2.68482088,8.217544552,2000-07-27,101.75,104.07,2.58229549,2000-08-17,102.65,100.645,3.419483648,2000-10-19,71,90.45692308,10.81255736
2000-07-21,108.5,110.86,113.245,104.3184615,2.386262768,2.519236518,8.230277416,2000-07-28,97.2,101.81,2.678945688,2000-08-18,100,100.22,2.877014169,2000-10-20,74.9,89.94,10.73940321
2000-07-24,103.05,108.69,112.9125,104.4023077,3.570259094,3.322525791,8.188418034,2000-07-31,98.8,100.96,2.855564743,2000-08-21,100.5,100.0925,2.800482806,2000-10-23,71,89.44692308,10.86312166
2000-07-25,103.4,106.84,112.525,104.4730769,3.397683034,3.934479836,8.159068368,2000-08-01,101.7,100.62,2.580358502,2000-08-22,102.65,100.055,2.758570377,2000-10-24,74.6,89.00384615,10.87245411
