date,current-index, 5ma,20ma,65ma,5std,20std,65std,date-after-1week,index-after-1week,5ma,5std,day-after-1month,index-after-1month,20ma,20std,dat-after-3months,index-after-3months,65ma,65std
2000-01-28,1360.16,1399.598,1391.518,1427.645385,24.54538083,29.63770653,56.11336625,2000-02-04,1424.37,1412.44,12.68477631,2000-02-25,1333.36,1349.148,31.6665157,2000-04-28,1452.43,1457.128,55.54368368
2000-01-31,1394.46,1399.598,1391.518,1427.645385,24.54538083,29.63770653,56.11336625,2000-02-07,1424.24,1418.396,8.399466054,2000-02-28,1348.05,1349.54,33.00824026,2000-05-01,1468.25,1464.806,55.57942682
2000-02-01,1409.28,1399.598,1391.518,1427.645385,24.54538083,29.63770653,56.11336625,2000-02-08,1441.72,1424.884,11.53950736,2000-02-29,1366.42,1352.39,32.93544603,2000-05-02,1446.29,1458.576,55.55132892
2000-02-02,1409.12,1399.598,1391.518,1427.645385,24.54538083,29.63770653,56.11336625,2000-02-09,1411.7,1425.4,10.68437878,2000-03-01,1379.19,1356.09,32.49298703,2000-05-03,1415.1,1449.398,55.51985724
2000-02-03,1424.97,1399.598,1391.518,1427.645385,24.54538083,29.63770653,56.11336625,2000-02-10,1416.83,1423.772,11.36476881,2000-03-02,1381.76,1361.756,31.04500212,2000-05-04,1409.57,1438.328,55.57821935
2000-02-04,1424.37,1412.44,1391.518,1427.645385,12.68477631,29.63770653,56.11336625,2000-02-11,1387.12,1416.322,19.88800442,2000-03-03,1409.17,1376.918,30.12713323,2000-05-05,1432.63,1434.368,55.57313783
2000-02-07,1424.24,1418.396,1391.518,1427.645385,8.399466054,29.63770653,56.11336625,2000-02-14,1389.94,1409.462,22.24942741,2000-03-06,1391.28,1385.564,28.51270529,2000-05-08,1424.17,1425.552,55.57326667
2000-02-08,1441.72,1424.884,1391.518,1427.645385,11.53950736,29.63770653,56.11336625,2000-02-15,1402.05,1401.528,13.03615626,2000-03-07,1355.62,1383.404,24.92147911,2000-05-09,1412.14,1418.722,55.60314127
2000-02-09,1411.7,1425.4,1391.518,1427.645385,10.68437878,29.63770653,56.11336625,2000-02-16,1387.67,1396.722,12.77548316,2000-03-08,1366.7,1380.906,23.45463403,2000-05-10,1383.05,1412.312,55.86578716
2000-02-10,1416.83,1423.772,1391.518,1427.645385,11.36476881,29.63770653,56.11336625,2000-02-17,1388.26,1391.008,6.262521058,2000-03-09,1401.69,1384.892,22.17837374,2000-05-11,1407.81,1411.96,55.90983125
2000-02-11,1387.12,1416.322,1391.518,1427.645385,19.88800442,29.63770653,56.11336625,2000-02-18,1346.09,1382.802,21.34651424,2000-03-10,1395.07,1382.072,22.52578534,2000-05-12,1420.96,1409.626,55.66400619
2000-02-14,1389.94,1409.462,1391.518,1427.645385,22.24942741,29.63770653,56.11336625,2000-02-21,1346.09,1374.032,26.14837509,2000-03-13,1383.62,1380.54,22.31506829,2000-05-15,1452.36,1415.264,55.49612965
2000-02-15,1402.05,1401.528,1391.518,1427.645385,13.03615626,29.63770653,56.11336625,2000-02-22,1352.17,1364.056,21.96750964,2000-03-14,1359.15,1381.246,21.35826338,2000-05-16,1466.04,1426.044,55.53855744
2000-02-16,1387.67,1396.722,1391.518,1427.645385,12.77548316,29.63770653,56.11336625,2000-02-23,1360.69,1358.66,17.59553068,2000-03-15,1392.15,1386.336,21.57272635,2000-05-17,1447.8,1438.994,55.2857718
2000-02-17,1388.26,1391.008,1391.518,1427.645385,6.262521058,29.63770653,56.11336625,2000-02-24,1353.43,1351.694,6.061722527,2000-03-16,1458.47,1397.692,29.03661922,2000-05-18,1437.21,1444.874,54.9979873
2000-02-18,1346.09,1382.802,1391.518,1427.645385,21.34651424,29.63770653,56.11336625,2000-02-25,1333.36,1349.148,10.23838464,2000-03-17,1464.47,1411.572,34.58211355,2000-05-19,1406.95,1442.072,53.98921747
2000-02-21,1346.09,1374.032,1391.518,1427.645385,26.14837509,29.63770653,56.11336625,2000-02-28,1348.05,1349.54,10.12896836,2000-03-20,1456.63,1426.174,37.59190247,2000-05-22,1400.72,1431.744,53.00294808
2000-02-22,1352.17,1364.056,1391.518,1427.645385,21.96750964,29.63770653,56.11336625,2000-02-29,1366.42,1352.39,12.72584968,2000-03-21,1493.87,1453.118,43.8250047,2000-05-23,1373.86,1413.308,52.53547168
2000-02-23,1360.69,1358.66,1391.518,1427.645385,17.59553068,29.63770653,56.11336625,2000-03-01,1379.19,1356.09,17.52633019,2000-03-22,1500.64,1474.816,49.30251249,2000-05-24,1399.05,1403.558,51.88807364
2000-02-24,1353.43,1351.694,1391.518,1427.645385,6.061722527,29.63770653,56.11336625,2000-03-02,1381.76,1361.756,20.73670972,2000-03-23,1527.35,1488.592,55.66909575,2000-05-25,1381.52,1392.42,51.29852531
2000-02-25,1333.36,1349.148,1390.178,1427.645385,10.23838464,31.6665157,56.11336625,2000-03-03,1409.17,1376.918,22.42971177,2000-03-24,1527.46,1501.19,58.76236135,2000-05-26,1378.02,1386.634,50.17560877
2000-02-28,1348.05,1349.54,1387.8575,1427.645385,10.12896836,33.00824026,56.11336625,2000-03-06,1391.28,1385.564,15.90209829,2000-03-27,1523.86,1514.636,60.86956151,2000-05-29,1378.02,1382.094,49.47187757
2000-02-29,1366.42,1352.39,1385.7145,1427.645385,12.72584968,32.93544603,56.11336625,2000-03-07,1355.62,1383.404,19.48287273,2000-03-28,1507.73,1517.408,61.69648496,2000-05-30,1422.45,1391.812,48.68456105
2000-03-01,1379.19,1356.09,1384.218,1427.645385,17.52633019,32.49298703,56.11336625,2000-03-08,1366.7,1380.906,20.90690747,2000-03-29,1508.52,1518.984,62.44523272,2000-05-31,1420.6,1396.122,48.15772811
2000-03-02,1381.76,1361.756,1382.0575,1427.645385,20.73670972,31.04500212,56.11336625,2000-03-09,1401.69,1384.892,22.9139667,2000-03-30,1487.92,1511.098,61.71852782,2000-06-01,1448.81,1409.58,47.61360845
2000-03-03,1409.17,1376.918,1381.2975,1427.645385,22.42971177,30.12713323,56.11336625,2000-03-10,1395.07,1382.072,19.84066456,2000-03-31,1498.58,1505.322,62.17971313,2000-06-02,1477.26,1429.428,47.65872657
2000-03-06,1391.28,1385.564,1379.6495,1427.645385,15.90209829,28.51270529,56.11336625,2000-03-13,1383.62,1380.54,19.23851476,2000-04-03,1505.97,1501.744,61.76269725,2000-06-05,1467.63,1447.35,47.33595588
2000-03-07,1355.62,1383.404,1375.3445,1427.645385,19.48287273,24.92147911,56.11336625,2000-03-14,1359.15,1381.246,18.12812263,2000-04-04,1494.73,1499.144,57.58165387,2000-06-06,1457.84,1454.428,46.07235654
2000-03-08,1366.7,1380.906,1373.0945,1427.645385,20.90690747,23.45463403,56.11336625,2000-03-15,1392.15,1386.336,16.52487458,2000-04-05,1487.37,1494.914,53.14074558,2000-06-07,1471.36,1464.58,45.13133964
2000-03-09,1401.69,1384.892,1372.3375,1427.645385,22.9139667,22.17837374,56.11336625,2000-03-16,1458.47,1397.692,36.79354862,2000-04-06,1501.34,1497.598,51.15554459,2000-06-08,1461.67,1467.152,44.82175262
2000-03-10,1395.07,1382.072,1372.735,1427.645385,19.84066456,22.52578534,56.11336625,2000-03-17,1464.47,1411.572,47.18107481,2000-04-07,1516.35,1501.152,48.45556488,2000-06-09,1456.95,1463.09,44.35630745
2000-03-13,1383.62,1380.54,1372.419,1427.645385,19.23851476,22.31506829,56.11336625,2000-03-20,1456.63,1426.174,47.6629634,2000-04-10,1504.46,1500.85,43.06428877,2000-06-12,1446,1458.764,43.61126945
2000-03-14,1359.15,1381.246,1370.274,1427.645385,18.12812263,21.35826338,56.11336625,2000-03-21,1493.87,1453.118,37.24133617,2000-04-11,1500.59,1502.022,31.1194282,2000-06-13,1469.44,1461.084,42.18666212
2000-03-15,1392.15,1386.336,1370.498,1427.645385,16.52487458,21.57272635,56.11336625,2000-03-22,1500.64,1474.816,20.82604091,2000-04-12,1467.17,1497.982,21.30798822,2000-06-14,1470.54,1460.92,41.60589926
2000-03-16,1458.47,1397.692,1374.0085,1427.645385,36.79354862,29.03661922,56.11336625,2000-03-23,1527.35,1488.592,28.62968075,2000-04-13,1440.51,1485.816,23.28914145,2000-06-15,1478.73,1464.332,41.73224541
2000-03-17,1464.47,1411.572,1379.9275,1427.645385,47.18107481,34.58211355,56.11336625,2000-03-24,1527.46,1501.19,29.21445276,2000-04-14,1356.56,1453.858,38.47357172,2000-06-16,1464.46,1465.834,41.7321992
2000-03-20,1456.63,1426.174,1385.4545,1427.645385,47.6629634,37.59190247,56.11336625,2000-03-27,1523.86,1514.636,16.11131373,2000-04-17,1401.44,1433.254,42.76195935,2000-06-19,1485.94,1473.822,41.93947443
2000-03-21,1493.87,1453.118,1392.5395,1427.645385,37.24133617,43.8250047,56.11336625,2000-03-28,1507.73,1517.408,12.41313699,2000-04-18,1441.61,1421.458,43.94046506,2000-06-20,1475.95,1475.124,41.72211775
2000-03-22,1500.64,1474.816,1399.537,1427.645385,20.82604091,49.30251249,56.11336625,2000-03-29,1508.52,1518.984,10.02192247,2000-04-19,1427.47,1413.518,45.58571712,2000-06-21,1479.13,1476.842,41.41690139
2000-03-23,1527.35,1488.592,1408.233,1427.645385,28.62968075,55.66909575,56.11336625,2000-03-30,1487.92,1511.098,15.69866937,2000-04-20,1434.54,1412.324,45.37997065,2000-06-22,1452.18,1471.532,40.3139732
2000-03-24,1527.46,1501.19,1417.938,1427.645385,29.21445276,58.76236135,56.11336625,2000-03-31,1498.58,1505.322,13.30382727,2000-04-21,1434.54,1427.92,44.66150304,2000-06-23,1441.48,1466.936,39.15362298
2000-03-27,1523.86,1514.636,1426.7285,1427.645385,16.11131373,60.86956151,56.11336625,2000-04-03,1505.97,1501.744,8.670630312,2000-04-24,1429.86,1433.604,43.86265119,2000-06-26,1455.31,1460.81,38.02611291
2000-03-28,1507.73,1517.408,1433.794,1427.645385,12.41313699,61.69648496,56.11336625,2000-04-04,1494.73,1499.144,8.370832097,2000-04-25,1477.44,1440.77,42.908034,2000-06-27,1450.55,1455.73,37.28717914
2000-03-29,1508.52,1518.984,1440.2605,1427.645385,10.02192247,62.44523272,56.11336625,2000-04-05,1487.37,1494.914,7.770722618,2000-04-26,1460.99,1447.474,41.72004524,2000-06-28,1454.82,1450.868,36.50194793
2000-03-30,1487.92,1511.098,1445.5685,1427.645385,15.69866937,61.71852782,56.11336625,2000-04-06,1501.34,1497.598,7.033752199,2000-04-27,1464.92,1453.55,41.32580647,2000-06-29,1442.39,1448.91,36.13416242
2000-03-31,1498.58,1505.322,1450.039,1427.645385,13.30382727,62.17971313,56.11336625,2000-04-07,1516.35,1501.152,11.01604829,2000-04-28,1452.43,1457.128,40.4743852,2000-06-30,1454.6,1451.534,35.54167065
2000-04-03,1505.97,1501.744,1455.7735,1427.645385,8.670630312,61.76269725,56.11336625,2000-04-10,1504.46,1500.85,10.87068305,2000-05-01,1468.25,1464.806,39.0749057,2000-07-03,1469.54,1454.38,34.85137748
2000-04-04,1494.73,1499.144,1462.729,1427.645385,8.370832097,57.58165387,56.11336625,2000-04-11,1500.59,1502.022,10.34930288,2000-05-02,1446.29,1458.576,38.17775286,2000-07-04,1469.54,1458.178,34.42484445
2000-04-05,1487.37,1494.914,1468.7625,1427.645385,7.770722618,53.14074558,56.11336625,2000-04-12,1467.17,1497.982,18.34942152,2000-05-03,1415.1,1449.398,38.44232756,2000-07-05,1446.23,1456.46,33.99809705
2000-04-06,1501.34,1497.598,1473.745,1427.645385,7.033752199,51.15554459,56.11336625,2000-04-13,1440.51,1485.816,31.2189923,2000-05-04,1409.57,1438.328,37.72496751,2000-07-06,1456.67,1459.316,33.2596905
2000-04-07,1516.35,1501.152,1479.809,1427.645385,11.01604829,48.45556488,56.11336625,2000-04-14,1356.56,1453.858,60.34633684,2000-05-05,1432.63,1434.368,34.16013855,2000-07-07,1478.9,1464.176,32.28064495
2000-04-10,1504.46,1500.85,1485.851,1427.645385,10.87068305,43.06428877,56.11336625,2000-04-17,1401.44,1433.254,56.1942651,2000-05-08,1424.17,1425.552,31.18488507,2000-07-10,1475.62,1465.392,31.60699107
2000-04-11,1500.59,1502.022,1492.923,1427.645385,10.34930288,31.1194282,56.11336625,2000-04-18,1441.61,1421.458,43.21787674,2000-05-09,1412.14,1418.722,28.16136123,2000-07-11,1480.88,1467.66,31.12764678
2000-04-12,1467.17,1497.982,1496.674,1427.645385,18.34942152,21.30798822,56.11336625,2000-04-19,1427.47,1413.518,35.7158182,2000-05-10,1383.05,1412.312,29.34220195,2000-07-12,1492.92,1476.998,31.61609714
2000-04-13,1440.51,1485.816,1495.776,1427.645385,31.2189923,23.28914145,56.11336625,2000-04-20,1434.54,1412.324,34.67242031,2000-05-11,1407.81,1411.96,29.67453338,2000-07-13,1495.84,1484.832,32.30832759
2000-04-14,1356.56,1453.858,1490.3805,1427.645385,60.34633684,38.47357172,56.11336625,2000-04-21,1434.54,1427.92,15.62416238,2000-05-12,1420.96,1409.626,24.42548744,2000-07-14,1509.98,1491.048,31.48777692
2000-04-17,1401.44,1433.254,1487.621,1427.645385,56.1942651,42.76195935,56.11336625,2000-04-24,1429.86,1433.604,5.41967988,2000-05-15,1452.36,1415.264,23.68647033,2000-07-17,1510.49,1498.022,32.01142659
2000-04-18,1441.61,1421.458,1485.008,1427.645385,43.21787674,43.94046506,56.11336625,2000-04-25,1477.44,1440.77,20.72578587,2000-05-16,1466.04,1426.044,24.66547909,2000-07-18,1493.74,1500.594,32.52204417
2000-04-19,1427.47,1413.518,1481.3495,1427.645385,35.7158182,45.58571712,56.11336625,2000-04-26,1460.99,1447.474,20.76940731,2000-05-17,1447.8,1438.994,24.71309742,2000-07-19,1481.96,1498.402,32.69039682
2000-04-20,1434.54,1412.324,1476.709,1427.645385,34.67242031,45.37997065,56.11336625,2000-04-27,1464.92,1453.55,20.4814477,2000-05-18,1437.21,1444.874,24.70606672,2000-07-20,1495.57,1498.348,33.15092726
2000-04-21,1434.54,1427.92,1472.063,1427.645385,15.62416238,44.66150304,56.11336625,2000-04-28,1452.43,1457.128,17.70467932,2000-05-19,1406.95,1442.072,25.61467246,2000-07-21,1480.19,1492.39,33.30951277
2000-04-24,1429.86,1433.604,1467.363,1427.645385,5.41967988,43.86265119,56.11336625,2000-05-01,1468.25,1464.806,9.208953795,2000-05-22,1400.72,1431.744,26.7728219,2000-07-24,1464.29,1483.15,33.2526489
2000-04-25,1477.44,1440.77,1465.8485,1427.645385,20.72578587,42.908034,56.11336625,2000-05-02,1446.29,1458.576,9.060616977,2000-05-23,1373.86,1413.308,27.98776629,2000-07-25,1474.47,1479.296,33.21757358
2000-04-26,1460.99,1447.474,1463.472,1427.645385,20.76940731,41.72004524,56.11336625,2000-05-03,1415.1,1449.398,21.16326936,2000-05-24,1399.05,1403.558,27.70609936,2000-07-26,1452.42,1473.388,33.19354335
2000-04-27,1464.92,1453.55,1462.322,1427.645385,20.4814477,41.32580647,56.11336625,2000-05-04,1409.57,1438.328,25.12045223,2000-05-25,1381.52,1392.42,27.82632443,2000-07-27,1449.62,1464.198,33.14519993
2000-04-28,1452.43,1457.128,1460.0145,1429.064923,17.70467932,40.4743852,55.54368368,2000-05-05,1432.63,1434.368,23.87122368,2000-05-26,1378.02,1386.634,28.49528465,2000-07-28,1419.89,1452.138,33.35978974
2000-05-01,1468.25,1464.806,1458.1285,1430.200154,9.208953795,39.0749057,55.57942682,2000-05-08,1424.17,1425.552,14.54940961,2000-05-29,1378.02,1382.094,27.26622111,2000-07-31,1430.83,1445.446,33.36182817
2000-05-02,1446.29,1458.576,1455.7065,1430.769538,9.060616977,38.17775286,55.55132892,2000-05-09,1412.14,1418.722,9.530397159,2000-05-30,1422.45,1391.812,26.26763694,2000-08-01,1438.1,1438.172,33.38909122
2000-05-03,1415.1,1449.398,1452.093,1430.861538,21.16326936,38.44232756,55.51985724,2000-05-10,1383.05,1412.312,18.82316445,2000-05-31,1420.6,1396.122,26.32533026,2000-08-02,1438.7,1435.428,33.13940196
2000-05-04,1409.57,1438.328,1447.5045,1430.624615,25.12045223,37.72496751,55.57821935,2000-05-11,1407.81,1411.96,18.90354464,2000-06-01,1448.81,1409.58,27.5116571,2000-08-03,1452.56,1436.016,32.75465835
2000-05-05,1432.63,1434.368,1443.3185,1430.751692,23.87122368,34.16013855,55.57313783,2000-05-12,1420.96,1409.626,16.2472253,2000-06-02,1477.26,1429.428,30.670449,2000-08-04,1462.93,1444.624,32.71531971
2000-05-08,1424.17,1425.552,1439.304,1430.750615,14.54940961,31.18488507,55.57326667,2000-05-15,1452.36,1415.264,25.05803723,2000-06-05,1467.63,1447.35,32.68318175,2000-08-07,1479.32,1454.322,32.73079581
2000-05-09,1412.14,1418.722,1434.8815,1430.295538,9.530397159,28.16136123,55.60314127,2000-05-16,1466.04,1426.044,33.53737363,2000-06-06,1457.84,1454.428,33.75012695,2000-08-08,1482.8,1463.262,32.57339409
2000-05-10,1383.05,1412.312,1430.6755,1429.854769,18.82316445,29.34220195,55.86578716,2000-05-17,1447.8,1438.994,23.90266052,2000-06-07,1471.36,1464.58,34.24220991,2000-08-09,1472.87,1470.096,31.46001706
2000-05-11,1407.81,1411.96,1429.0405,1429.716,18.90354464,29.67453338,55.90983125,2000-05-18,1437.21,1444.874,16.90574991,2000-06-08,1461.67,1467.152,34.86407249,2000-08-10,1460.25,1471.634,30.92350393
2000-05-12,1420.96,1409.626,1432.2605,1430.236615,16.2472253,24.42548744,55.66400619,2000-05-19,1406.95,1442.072,22.19409764,2000-06-09,1456.95,1463.09,35.37906494,2000-08-11,1471.84,1473.416,30.69517547
2000-05-15,1452.36,1415.264,1434.8065,1431.196923,25.05803723,23.68647033,55.49612965,2000-05-22,1400.72,1431.744,27.57317047,2000-06-12,1446,1458.764,35.19852473,2000-08-14,1491.56,1475.864,31.01316514
2000-05-16,1466.04,1426.044,1436.028,1432.181385,33.53737363,24.66547909,55.53855744,2000-05-23,1373.86,1413.308,29.64806183,2000-06-13,1469.44,1461.084,35.38950359,2000-08-15,1484.43,1476.19,31.18732975
2000-05-17,1447.8,1438.994,1437.0445,1433.106462,23.90266052,24.71309742,55.2857718,2000-05-24,1399.05,1403.558,22.66224989,2000-06-14,1470.54,1460.92,36.3387083,2000-08-16,1479.85,1477.586,31.3003677
2000-05-18,1437.21,1444.874,1437.178,1433.859538,16.90574991,24.70606672,54.9979873,2000-05-25,1381.52,1392.42,14.02900032,2000-06-15,1478.73,1464.332,37.84902778,2000-08-17,1496.07,1484.75,31.56860293
2000-05-19,1406.95,1442.072,1435.7985,1434.795846,22.19409764,25.61467246,53.98921747,2000-05-26,1378.02,1386.634,12.41069619,2000-06-16,1464.46,1465.834,37.92063447,2000-08-18,1491.72,1488.726,31.17843598
2000-05-22,1400.72,1431.744,1434.3415,1435.636308,27.57317047,26.7728219,53.00294808,2000-05-29,1378.02,1382.094,9.859375234,2000-06-19,1485.94,1473.822,38.50201989,2000-08-21,1499.48,1490.31,30.68512027
2000-05-23,1373.86,1413.308,1429.1625,1435.97,29.64806183,27.98776629,52.53547168,2000-05-30,1422.45,1391.812,19.21873747,2000-06-20,1475.95,1475.124,35.87908665,2000-08-22,1498.13,1493.05,29.01270433
2000-05-24,1399.05,1403.558,1426.0655,1436.560154,22.66224989,27.70609936,51.88807364,2000-05-31,1420.6,1396.122,23.24284449,2000-06-21,1479.13,1476.842,34.8633909,2000-08-23,1505.97,1498.274,28.37384844
2000-05-25,1381.52,1392.42,1421.8955,1436.992308,14.02900032,27.82632443,51.29852531,2000-06-01,1448.81,1409.58,30.89553932,2000-06-22,1452.18,1471.532,30.96137796,2000-08-24,1508.31,1500.722,26.91439044
2000-05-26,1378.02,1386.634,1418.175,1437.679385,12.41069619,28.49528465,50.17560877,2000-06-02,1477.26,1429.428,36.85434398,2000-06-23,1441.48,1466.936,25.65353358,2000-08-25,1506.45,1503.668,24.98028253
2000-05-29,1378.02,1382.094,1413.6635,1438.140462,9.859375234,27.26622111,49.47187757,2000-06-05,1467.63,1447.35,25.70792971,2000-06-26,1455.31,1460.81,17.88134231,2000-08-28,1514.09,1506.59,22.91867443
2000-05-30,1422.45,1391.812,1412.4715,1439.002462,19.21873747,26.26763694,48.68456105,2000-06-06,1457.84,1454.428,21.69752451,2000-06-27,1450.55,1455.73,15.73538395,2000-08-29,1509.84,1508.932,22.6277513
2000-05-31,1420.6,1396.122,1412.7465,1439.639538,23.24284449,26.32533026,48.15772811,2000-06-07,1471.36,1464.58,11.29351363,2000-06-28,1454.82,1450.868,12.58956037,2000-08-30,1502.59,1508.256,22.01333934
2000-06-01,1448.81,1409.58,1414.7085,1440.671077,30.89553932,27.5116571,47.61360845,2000-06-08,1461.67,1467.152,7.695340798,2000-06-29,1442.39,1448.91,13.05188604,2000-08-31,1517.68,1510.13,22.48656123
2000-06-02,1477.26,1429.428,1416.94,1441.718615,36.85434398,30.670449,47.65872657,2000-06-09,1456.95,1463.09,6.250659965,2000-06-30,1454.6,1451.534,12.72664642,2000-09-01,1520.77,1512.994,23.22103205
2000-06-05,1467.63,1447.35,1419.113,1442.893231,25.70792971,32.68318175,47.33595588,2000-06-12,1446,1458.764,9.140132931,2000-07-03,1469.54,1454.38,12.77937088,2000-09-04,1520.77,1514.33,23.8953321
2000-06-06,1457.84,1454.428,1421.398,1444.465846,21.69752451,33.75012695,46.07235654,2000-06-13,1469.44,1461.084,10.25157695,2000-07-04,1469.54,1458.178,12.84921865,2000-09-05,1507.08,1513.778,24.10703295
2000-06-07,1471.36,1464.58,1425.8135,1446.076,11.29351363,34.24220991,45.13133964,2000-06-14,1470.54,1460.92,10.05067908,2000-07-05,1446.23,1456.46,13.16502739,2000-09-06,1492.25,1511.71,24.18016858
2000-06-08,1461.67,1467.152,1428.5065,1446.998769,7.695340798,34.86407249,44.82175262,2000-06-15,1478.73,1464.332,12.8694355,2000-07-06,1456.67,1459.316,13.20449679,2000-09-07,1502.51,1508.676,24.31753238
2000-06-09,1456.95,1463.09,1430.306,1447.950769,6.250659965,35.37906494,44.35630745,2000-06-16,1464.46,1465.834,12.21404847,2000-07-07,1478.9,1464.176,13.74915423,2000-09-08,1494.5,1503.422,24.27531734
2000-06-12,1446,1458.764,1429.988,1448.910462,9.140132931,35.19852473,43.61126945,2000-06-19,1485.94,1473.822,8.493451595,2000-07-10,1475.62,1465.392,13.51465867,2000-09-11,1489.26,1497.12,23.98215945
2000-06-13,1469.44,1461.084,1430.158,1450.607231,10.25157695,35.38950359,42.18666212,2000-06-20,1475.95,1475.124,8.145632572,2000-07-11,1480.88,1467.66,14.00789293,2000-09-12,1481.99,1492.102,23.9591796
2000-06-14,1470.54,1460.92,1431.295,1451.813231,10.05067908,36.3387083,41.60589926,2000-06-21,1479.13,1476.842,7.837134042,2000-07-12,1492.92,1476.998,15.37086841,2000-09-13,1484.91,1490.634,23.94974867
2000-06-15,1478.73,1464.332,1433.371,1452.124923,12.8694355,37.84902778,41.73224541,2000-06-22,1452.18,1471.532,13.31683033,2000-07-13,1495.84,1484.832,16.58625172,2000-09-14,1480.87,1486.306,23.95106359
2000-06-16,1464.46,1465.834,1436.2465,1452.124769,12.21404847,37.92063447,41.7321992,2000-06-23,1441.48,1466.936,19.08432158,2000-07-14,1509.98,1491.048,19.2515318,2000-09-15,1465.81,1480.568,23.93895087
2000-06-19,1485.94,1473.822,1440.5075,1452.575692,8.493451595,38.50201989,41.93947443,2000-06-26,1455.31,1460.81,16.14944117,2000-07-17,1510.49,1498.022,21.11925485,2000-09-18,1444.51,1471.618,24.29731751
2000-06-20,1475.95,1475.124,1445.612,1452.3,8.145632572,35.87908665,41.72211775,2000-06-27,1450.55,1455.73,14.05554873,2000-07-18,1493.74,1500.594,21.76333698,2000-09-19,1459.9,1467.2,24.40246626
2000-06-21,1479.13,1476.842,1449.616,1451.969077,7.837134042,34.8633909,41.41690139,2000-06-28,1454.82,1450.868,5.597023316,2000-07-19,1481.96,1498.402,21.83121729,2000-09-20,1451.34,1460.486,24.62498607
2000-06-22,1452.18,1471.532,1453.149,1450.812615,13.31683033,30.96137796,40.3139732,2000-06-29,1442.39,1448.91,6.638768711,2000-07-20,1495.57,1498.348,22.05065085,2000-09-21,1449.05,1454.122,24.67844087
2000-06-23,1441.48,1466.936,1456.322,1449.489846,19.08432158,25.65353358,39.15362298,2000-06-30,1454.6,1451.534,5.45521127,2000-07-21,1480.19,1492.39,20.81643104,2000-09-22,1448.72,1450.704,24.5290509
2000-06-26,1455.31,1460.81,1460.1865,1448.435231,16.14944117,17.88134231,38.02611291,2000-07-03,1469.54,1454.38,9.855158548,2000-07-24,1464.29,1483.15,20.46814429,2000-09-25,1439.03,1449.608,24.8418132
2000-06-27,1450.55,1455.73,1461.5915,1447.555538,14.05554873,15.73538395,37.28717914,2000-07-04,1469.54,1458.178,11.52745939,2000-07-25,1474.47,1479.296,19.63151805,2000-09-26,1427.21,1443.07,25.39837719
2000-06-28,1454.82,1450.868,1463.3025,1446.729385,5.597023316,12.58956037,36.50194793,2000-07-05,1446.23,1456.46,12.73037902,2000-07-26,1452.42,1473.388,19.77737027,2000-09-27,1426.57,1438.116,26.01862982
2000-06-29,1442.39,1448.91,1462.9815,1446.028923,6.638768711,13.05188604,36.13416242,2000-07-06,1456.67,1459.316,10.11861799,2000-07-27,1449.62,1464.198,19.18180368,2000-09-28,1458.29,1439.964,25.76546311
2000-06-30,1454.6,1451.534,1461.8485,1445.352308,5.45521127,12.72664642,35.54167065,2000-07-07,1478.9,1464.176,12.77438961,2000-07-28,1419.89,1452.138,22.55726924,2000-09-29,1436.51,1437.522,26.10498636
2000-07-03,1469.54,1454.38,1461.944,1444.791846,9.855158548,12.77937088,34.85137748,2000-07-10,1475.62,1465.392,13.67058411,2000-07-31,1430.83,1445.446,24.61196925,2000-10-02,1436.23,1436.962,26.56797087
2000-07-04,1469.54,1458.178,1462.529,1444.404308,11.52745939,12.84921865,34.42484445,2000-07-11,1480.88,1467.66,15.36629916,2000-08-01,1438.1,1438.172,25.81921306,2000-10-03,1426.46,1436.812,27.26136389
2000-07-05,1446.23,1456.46,1461.2725,1443.771385,12.73037902,13.16502739,33.99809705,2000-07-12,1492.92,1476.998,13.10843316,2000-08-02,1438.7,1435.428,26.25721844,2000-10-04,1434.32,1438.362,27.49942911
2000-07-06,1456.67,1459.316,1461.0225,1443.084154,10.11861799,13.20449679,33.2596905,2000-07-13,1495.84,1484.832,8.975796344,2000-08-03,1452.56,1436.016,26.3914588,2000-10-05,1436.28,1433.96,27.82855616
2000-07-07,1478.9,1464.176,1462.12,1442.508,12.77438961,13.74915423,32.28064495,2000-07-14,1509.98,1491.048,13.47497384,2000-08-04,1462.93,1444.624,26.37662123,2000-10-06,1408.99,1428.456,28.99782101
2000-07-10,1475.62,1465.392,1463.601,1442.064308,13.67058411,13.51465867,31.60699107,2000-07-17,1510.49,1498.022,12.4808301,2000-08-07,1479.32,1454.322,26.43066431,2000-10-09,1402.03,1421.616,30.33236255
2000-07-11,1480.88,1467.66,1464.173,1441.761077,15.36629916,14.00789293,31.12764678,2000-07-18,1493.74,1500.594,8.867016409,2000-08-08,1482.8,1463.262,26.47481343,2000-10-10,1387.02,1413.728,32.11792423
2000-07-12,1492.92,1476.998,1465.292,1442.157231,13.10843316,15.37086841,31.61609714,2000-07-19,1481.96,1498.402,12.02920696,2000-08-09,1472.87,1470.096,25.94881871,2000-10-11,1364.59,1399.782,34.6121474
2000-07-13,1495.84,1484.832,1466.1475,1443.008462,8.975796344,16.58625172,32.30832759,2000-07-20,1495.57,1498.348,12.04417992,2000-08-10,1460.25,1471.634,25.24585404,2000-10-12,1329.78,1378.482,38.52749699
